"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"364","1","204","AWI-7099    ","1","                                        ","AWI-7099  ","    ","304","3","20","626","626","900","900","0","","    L6000-AWI709","304","BUDGET CLIN 0204 AWI-7099     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","AWI-7099    ","1","                                        ","AWI-7099  ","    ","304","3","98","626","626","900","900","46","299253","    L6900-304001","10","AWI-7099 SATCOM MODEM INSTALL ","56","0","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","AWI-7099     Total","","","","","","","","","","","","","","","","","","","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","","","",""
"364","1","AWI-0065    ","C-001       ","1","                                        ","C-001     ","    ","671","6","98","625","625","900","900","46","298980","    L5900-671001","10","C-001 SPARE ROTOR BLADE SHELF ","55","0","36.00","36.00","0.00","0.00","0.00","36.00","0.00","0.00","0.00","36.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-001       ","1","                                        ","C-001     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C001","671","BUDGET AWI-0065 C-001         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-001        Total","","","","","","","","","","","","","","","","","","","36.00","36.00","0.00","0.00","0.00","36.00","0.00","0.00","0.00","36.00","","","","","",""
"364","1","AWI-0065    ","C-011       ","1","                                        ","C-011     ","    ","593","5","98","623","625","900","900","46","298982","    L3900-593001","10","C-011 OILY WASTE TRANS ADAPT  ","53","0","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-011       ","1","                                        ","C-011     ","    ","593","5","20","623","623","900","900","0","","    L6000-00C011","593","BUDGET AWI-0065 C-011         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-011        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","","","",""
"364","1","AWI-0065    ","C-012       ","1","                                        ","C-012     ","    ","262","2","98","623","625","900","900","46","299066","    L3900-262001","10","C-012 LUBE OIL FILL CONNECTION","53","0","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-012       ","1","                                        ","C-012     ","    ","262","2","20","623","623","900","900","0","","    L6000-00C012","262","BUDGET AWI-0065 C-012         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-012        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","","","",""
"364","1","AWI-0065    ","C-015       ","1","                                        ","C-015     ","    ","651","6","98","625","625","900","900","46","299065","    L5900-651001","10","C-015 RACKS FOR CANNED GOODS  ","55","0","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-015       ","1","                                        ","C-015     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C015","651","BUDGET AWI-0065 C-015         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-015        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","","","",""
"364","1","AWI-0065    ","C-016       ","1","                                        ","C-016     ","    ","505","5","98","623","623","900","900","46","299068","    L3900-505001","10","C-016 INSTALL SPANNER WRENCHES","53","0","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-016       ","1","                                        ","C-016     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C016","505","BUDGET AWI-0065 C-016         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-016        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","","","",""
"364","1","AWI-0065    ","C-018       ","1","                                        ","C-018     ","    ","651","6","98","625","625","900","900","46","299015","    L5900-651002","10","C-018 GARBAGE GRINDOR GRDS    ","55","0","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-018       ","1","                                        ","C-018     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C018","651","BUDGET AWI-0065 C-018         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-018        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","","","",""
"364","1","AWI-0065    ","C-019       ","1","                                        ","C-019     ","    ","651","6","98","625","625","900","900","46","299014","    L5900-651003","10","C-019 INST SS SHELF IN GALLEY ","55","0","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-019       ","1","                                        ","C-019     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C019","651","BUDGET AWI-0065 C-019         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-019        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","","","",""
"364","1","AWI-0065    ","C-020       ","1","                                        ","C-020     ","    ","671","6","98","625","625","900","900","46","299013","    L5900-671002","10","C-020 PILOT LADDER THIMBLE/TST","55","0","30.00","30.00","0.00","0.00","0.00","30.00","0.00","0.00","0.00","30.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-020       ","1","                                        ","C-020     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C020","671","BUDGET AWI-0065 C-020         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-020        Total","","","","","","","","","","","","","","","","","","","30.00","30.00","0.00","0.00","0.00","30.00","0.00","0.00","0.00","30.00","","","","","",""
"364","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","507","5","98","625","625","900","900","46","298985","    L5900-507001","10","C-023 INS SAMP CONECT LBL PLTS","55","0","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","507","5","20","625","625","900","900","0","","    L6000-00C023","507","BUDGET AWI-0065 C-023         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-023        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","","","",""
"364","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","98","625","625","900","900","46","299010","    L5900-651004","10","C-024 WARMER DOOR IN GALLEY   ","55","0","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C024","651","BUDGET AWI-0065 C-024         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-024        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","0.00","0.00","0.00","8.00","0.00","0.00","0.00","8.00","","","","","",""
"364","1","AWI-0065    ","C-031       ","1","                                        ","C-031     ","    ","251","2","98","625","625","900","900","46","298988","    L5900-251001","10","C-032 INSTALL GFE FOD SCREENS ","55","0","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-031       ","1","                                        ","C-031     ","    ","640","6","98","625","625","900","900","46","299009","    L5900-640001","10","C-031 BUY & INSTALL HAT HOOKS ","55","0","5.00","5.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00","5.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-031       ","1","                                        ","C-031     ","    ","640","6","20","625","625","900","900","0","","    L6000-00C031","640","BUDGET AWI-0065 C-031         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-031        Total","","","","","","","","","","","","","","","","","","","45.00","45.00","0.00","0.00","0.00","45.00","0.00","0.00","0.00","45.00","","","","","",""
"364","1","AWI-0065    ","C-032       ","1","                                        ","C-032     ","    ","251","2","20","625","625","900","900","0","","    L6000-00C032","251","BUDGET AWI-0065 C-032         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-032        Total","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"364","1","AWI-0065    ","C-033       ","1","                                        ","C-033     ","    ","593","5","98","623","625","900","900","46","299003","    L3900-593002","10","C-033 INST GFE OIL CONT MONITR","53","0","15.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-033       ","1","                                        ","C-033     ","    ","593","5","20","623","623","900","900","0","","    L6000-00C033","593","BUDGET AWI-0065 C-033         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-033        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","","","",""
"364","1","AWI-0065    ","C-034       ","1","                                        ","C-034     ","    ","671","6","98","625","625","900","900","46","299002","    L5900-671003","10","C-034 INSTALL DISPLAY CASE    ","55","0","25.00","25.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","25.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-034       ","1","                                        ","C-034     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C034","671","BUDGET AWI-0065 C-034         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-034        Total","","","","","","","","","","","","","","","","","","","25.00","25.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","25.00","","","","","",""
"364","1","AWI-0065    ","C-035       ","1","                                        ","C-035     ","    ","421","4","98","625","625","900","900","46","298997","    L5900-421001","10","C-035 MOUNT SHIPS BELL        ","55","0","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-035       ","1","                                        ","C-035     ","    ","421","4","20","625","625","900","900","0","","    L6000-00C035","421","BUDGET AWI-0065 C-035         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-035        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","20.00","","","","","",""
"364","1","AWI-0065    ","C-037       ","1","                                        ","C-037     ","    ","992","9","98","621","621","900","900","46","298990","    L0900-992002","10","C-037 INST BOOST JET EXTENSION","52","0","55.00","55.00","0.00","0.00","0.00","55.00","0.00","0.00","0.00","55.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-037       ","1","                                        ","C-037     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C037","992","BUDGET AWI-0065 C-037         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-037        Total","","","","","","","","","","","","","","","","","","","55.00","55.00","0.00","0.00","0.00","55.00","0.00","0.00","0.00","55.00","","","","","",""
"364","1","AWI-0065    ","C-040       ","1","                                        ","C-040     ","    ","992","9","98","621","621","900","900","46","297637","    L0900-992001","10","C-040 SUPPORT AIT/RAM INST    ","52","0","200.00","200.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00","200.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","AWI-0065    ","C-040       ","1","                                        ","C-040     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C040","992","BUDGET AWI-0065 C-040         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","C-040        Total","","","","","","","","","","","","","","","","","","","200.00","200.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00","200.00","","","","","",""
"364","1","204","LCS-0992    ","1","                                        ","LCS-0992  ","    ","261","2","98","623","623","900","900","46","299207","    L3900-261001","10","AWI-0992 ADDITIONAL FUEL FLTR ","53","0","50.00","50.00","0.00","0.00","16.00","50.00","0.00","0.00","0.00","66.00","0.00","0.00","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","LCS-0992    ","1","                                        ","LCS-0992  ","    ","261","2","20","623","623","900","900","0","","    L6000-LCS992","261","BUDGET CLIN 0204 LCS-0992     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","LCS-0992     Total","","","","","","","","","","","","","","","","","","","50.00","50.00","0.00","0.00","16.00","50.00","0.00","0.00","0.00","66.00","","","","","",""
"364","1","204","PCW-0921    ","1","                                        ","PCW 0921  ","    ","528","5","98","623","623","900","900","46","299234","    L3900-528001","10","PCW-0921 SURGEON SINK PIPE    ","53","0","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","PCW-0921    ","1","                                        ","PCW 0921  ","    ","528","5","20","623","623","900","900","0","","    L6000-PCW921","528","BUDGET CLIN 0204 PCW 0921     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","PCW-0921     Total","","","","","","","","","","","","","","","","","","","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","","","",""
"364","1","204","PCW-0957    ","1","                                        ","PCW 0957  ","    ","593","5","98","623","623","900","900","46","299183","    L3900-593003","10","PCW 0957 DAMAGE OWT           ","53","0","70.00","70.00","0.00","0.00","0.00","70.00","0.00","0.00","0.00","70.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","PCW-0957    ","1","                                        ","PCW 0957  ","    ","593","5","20","623","623","900","900","0","","    L6000-PCW957","593","BUDGET CLIN 0204 PCW 0957     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","PCW-0957     Total","","","","","","","","","","","","","","","","","","","70.00","70.00","0.00","0.00","0.00","70.00","0.00","0.00","0.00","70.00","","","","","",""
"364","1","204","PCW-0969R1  ","1","                                        ","PCW 096R1 ","    ","420","4","20","626","626","900","900","0","","    L6000-PCW969","420","BUDGET CLIN 0204 PCW 0969R1   ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","PCW-0969R1  ","1","                                        ","PCW 096R1 ","    ","420","4","98","626","626","900","900","46","299184","    L6900-420001","10","PCW-0969R1 WIND SYSTEM        ","56","0","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","PCW-0969R1   Total","","","","","","","","","","","","","","","","","","","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","","","",""
"364","1","204","PCW-1029R5  ","1","                                        ","PCW 1029R5","    ","432","4","20","626","626","900","900","0","","    L6000-PCW102","432","BUDGET CLIN 0204 PCW 1029R5   ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","PCW-1029R5  ","1","                                        ","PCW 1029R5","    ","432","4","98","626","626","900","900","46","299182","    L6900-432001","10","PCW-1029R5 COMPUTERS/PRINTERS ","56","0","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","PCW-1029R5   Total","","","","","","","","","","","","","","","","","","","50.00","50.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","50.00","","","","","",""
"364","1","204","PCW-1042    ","1","                                        ","PCW 1042  ","    ","612","6","98","621","621","900","900","46","299186","    L1900-612001","10","PCW-1042 LIFELINES/STANCHIONS ","52","0","248.00","248.00","0.00","0.00","0.00","248.00","0.00","0.00","0.00","248.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"364","1","204","PCW-1042    ","1","                                        ","PCW 1042  ","    ","612","6","20","621","621","900","900","0","","    L6000-PCW104","612","BUDGET CLIN 0204 PCW 1042     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/21/2017","12/21/2018","9/21/2017","12/21/2018"
"","","","PCW-1042     Total","","","","","","","","","","","","","","","","","","","248.00","248.00","0.00","0.00","0.00","248.00","0.00","0.00","0.00","248.00","","","","","",""
"364","1","204","TI-1        ","   ","","TI-1      ","    ","897","8","98","515","515","900","TI-1  ","0","947135","    L6110-000001","10","TI-1 PMO SALARY PMO           ","6000","0","360.00","360.00","0.00","0.00","186.66","360.00","0.00","0.00","0.00","546.66","0.00","0.00","","","",""
"364","1","204","TI-1        ","   ","","TI-1      ","    ","897","8","20","515","515","900","TI-1  ","0","947133","    L6110-990000","897","BUDGET PMO CLIN 0204 TI-1     ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-1         Total","","","","","","","","","","","","","","","","","","","360.00","360.00","0.00","0.00","186.66","360.00","0.00","0.00","0.00","546.66","","","","","",""
"364","1","204","TI-2        ","   ","","TI-2      ","    ","897","9","98","620","620","900","TI-2  ","0","947136","    L6200-000001","10","TI-2 MFG SUPERVISION EMPLOYEES","6000","0","431.00","431.00","0.00","0.00","0.00","431.00","0.00","0.00","0.00","431.00","","","","","",""
"364","1","204","TI-2        ","   ","","TI-2      ","    ","897","9","20","620","620","900","TI-2  ","0","947134","    L6200-990000","897","BUDGET PMO CLIN 0204 TI-2     ","6998","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"","","","TI-2         Total","","","","","","","","","","","","","","","","","","","431.00","431.00","0.00","0.00","0.00","431.00","0.00","0.00","0.00","431.00","","","","","",""
"","","","Grand Total","","","","","","","","","","","","","","","","","","","4447.00","4447.00","0.00","0.00","405.32","4447.00","0.00","0.00","0.00","4852.32","0.00","0.00","","","",""
