"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"481","1","            ","            ","WBD","          ","813","8","13","350","350","900","900","0","944735","    L6500-000043","10","Q4-2016 LOE PP&C SCM          ","3014","100","0.00","130.00","0.00","130.00","164.36","0.00","0.00","0.00","0.00","164.36","0.00","0.79","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000043-10","164.36","0","0","164.36","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","944736","    L6500-000044","10","Q1-2017 LOE PP&C SCM          ","3014","61.6","0.00","260.00","0.00","160.16","122.99","77.00","0.00","0.00","0.00","199.99","0.00","1.30","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000044-10","107.92","0","100","207.92","(7.93)"
"481","1","            ","            ","WBC","          ","813","8","13","350","350","900","900","0","943748","    L6500-000001","10","Q4-2015 ALL PP&C WORK         ","3014","100","130.00","130.00","130.00","130.00","129.39","0.00","0.00","0.00","0.00","129.39","1.00","1.00","9/28/2015","12/23/2015","9/28/2015","12/23/2015","    L6500-000001-10","129.39","0","0","129.39","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943929","    L6500-000015","10","Q2-2017 LOE PP&C PRC          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000015-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943930","    L6500-000016","10","Q2-2017 LOE PP&C IMS          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000016-10","0","0","585","585","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943931","    L6500-000017","10","Q2-2017 LOE PP&C TPG          ","3014","0","0.00","2665.00","0.00","0.00","0.00","2665.00","0.00","0.00","0.00","2665.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000017-10","0","0","2665","2665","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943932","    L6500-000018","10","Q3-2017 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000018-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943933","    L6500-000019","10","Q3-2017 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000019-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943934","    L6500-000020","10","Q3-2017 LOE PP&C TPG          ","3014","0","0.00","3250.00","0.00","0.00","0.00","3250.00","0.00","0.00","0.00","3250.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000020-10","0","0","3250","3250","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943935","    L6500-000021","10","Q4-2017 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000021-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943936","    L6500-000022","10","Q4-2017 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000022-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","943937","    L6500-000023","10","Q4-2017 LOE PP&C TPG          ","3014","0","0.00","3250.00","0.00","0.00","0.00","3250.00","0.00","0.00","0.00","3250.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000023-10","0","0","3250","3250","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943938","    L6500-000024","10","Q1-2018 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000024-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943939","    L6500-000025","10","Q1-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000025-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943940","    L6500-000026","10","Q1-2018 LOE PP&C TPG          ","3014","0","0.00","3900.00","0.00","0.00","0.00","3400.00","0.00","0.00","0.00","3400.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000026-10","0","0","3400","3400","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943941","    L6500-000027","10","Q2-2018 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000027-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943942","    L6500-000028","10","Q2-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000028-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943943","    L6500-000029","10","Q2-2018 LOE PP&C TPG          ","3014","0","0.00","3900.00","0.00","0.00","0.00","3400.00","0.00","0.00","0.00","3400.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000029-10","0","0","3400","3400","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943944","    L6500-000030","10","Q3-2018 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000030-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943945","    L6500-000031","10","Q3-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000031-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943946","    L6500-000032","10","Q3-2018 LOE PP&C TPG          ","3014","0","0.00","3900.00","0.00","0.00","0.00","3520.00","0.00","0.00","0.00","3520.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000032-10","0","0","3520","3520","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943947","    L6500-000033","10","Q4-2018 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000033-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943948","    L6500-000034","10","Q4-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000034-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943949","    L6500-000035","10","Q4-2018 LOE PP&C TPG          ","3014","0","0.00","3900.00","0.00","0.00","0.00","3660.00","0.00","0.00","0.00","3660.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000035-10","0","0","3660","3660","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943950","    L6500-000036","10","Q1-2019 LOE PP&C PRC          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000036-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943951","    L6500-000037","10","Q1-2019 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000037-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943952","    L6500-000038","10","Q1-2019 LOE PP&C TPG          ","3014","0","0.00","1915.00","0.00","0.00","0.00","1915.00","0.00","0.00","0.00","1915.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000038-10","0","0","1915","1915","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943953","    L6500-000039","10","Q-FINAL LOE PP&C PRC          ","3014","0","0.00","1690.00","0.00","0.00","0.00","793.00","0.00","0.00","0.00","793.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000039-10","0","0","793","793","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943954","    L6500-000040","10","Q-FINAL LOE PP&C IMS          ","3014","0","0.00","1690.00","0.00","0.00","0.00","1690.00","0.00","0.00","0.00","1690.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000040-10","0","0","1690","1690","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943955","    L6500-000041","10","Q-FINAL LOE PP&C TPG          ","3014","0","0.00","1300.00","0.00","0.00","0.00","1692.00","0.00","0.00","0.00","1692.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000041-10","0","0","1692","1692","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","944737","    L6500-000045","10","Q2-2017 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000045-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","944738","    L6500-000046","10","Q3-2017 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000046-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","944739","    L6500-000047","10","Q4-2017 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000047-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","944740","    L6500-000048","10","Q1-2018 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000048-10","0","0","650","650","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","944741","    L6500-000049","10","Q2-2018 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000049-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","944742","    L6500-000050","10","Q3-2018 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000050-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","944743","    L6500-000051","10","Q4-2018 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000051-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","944744","    L6500-000052","10","Q1-2019 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000052-10","0","0","390","390","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","944745","    L6500-000053","10","Q-FINAL LOE PP&C SCM          ","3014","0","0.00","720.00","0.00","0.00","0.00","720.00","0.00","0.00","0.00","720.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-000053-10","0","0","720","720","0.00 "
"481","1","            ","            ","0","          ","813","8","20","350","350","900","900","0","943746","    L6500-990000","813","BUDGET PLANNING DEPT          ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-990000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBD","          ","813","8","13","350","350","900","900","0","943912","    L6500-WBD000","813","BUDGET PACK 2016-LOE PP&C     ","3099","100","6629.00","0.00","6629.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-WBD000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945634","    L6500-WBH000","813","BUDGET PACK 2017-LOE PP&C     ","3099","15.66","11013.00","0.00","1724.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-WBH000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","943914","    L6500-WBL000","813","BUDGET PACK 2018-LOE PP&C     ","3099","0","9810.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-WBL000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","943915","    L6500-WBQ000","813","BUDGET PACK 2019-LOE PP&C     ","3099","0","3696.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-WBQ000-813","0","0","0","0","0.00 "
"","","","","","","","","","350 Total","","","","","","","","","","","31278.00","54965.00","8483.64","8296.40","6286.94","44926.00","0.00","0.00","0.00","51212.94","","","","","","","","5960.62","0","45180","51140.62","72.32 "
"481","1","            ","            ","VDX","          ","83","1","14","510","510","900","900","0","944138","    L3100-000029","10","SWBS 500 EQUIPMENT PTD        ","1600","1","735.00","735.00","7.35","7.35","14.50","721.00","0.00","0.00","0.00","735.50","0.51","0.51","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000029-10","14.5","0","721","735.5","0.00 "
"481","1","            ","            ","VDX","          ","83","1","14","510","510","900","900","0","944137","    L3100-000028","10","SWBS 400 EQUIPMENT PTD        ","1600","1","320.00","320.00","3.20","3.20","5.25","315.00","0.00","0.00","0.00","320.25","0.61","0.61","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000028-10","5.25","0","315","320.25","0.00 "
"481","1","            ","            ","VDY","          ","86","1","14","510","510","900","900","0","944051","    L3100-000012","10","TM REVIEW & SUBMITTAL         ","1602","1","258.00","258.00","2.58","2.58","4.00","255.00","0.00","0.00","0.00","259.00","0.65","0.65","9/1/2016","1/14/2019","6/20/2016","1/14/2019","    L3100-000012-10","4","0","255","259","0.00 "
"481","1","            ","            ","WEZ","          ","83","1","14","510","510","900","900","0","944124","    L3100-000015","10","GENERAL CUSTOMER SUPPORT      ","1600","3","128.00","128.00","3.84","3.84","4.00","124.00","0.00","0.00","0.00","128.00","0.96","0.96","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000015-10","4","0","124","128","0.00 "
"481","1","            ","            ","VDX","          ","83","1","14","510","510","900","900","0","944128","    L3100-000019","10","ILS WH EQUIP VAL 2017         ","1600","18","125.00","125.00","22.50","22.50","21.90","103.00","0.00","0.00","0.00","124.90","1.03","1.03","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000019-10","19.67","0","105","124.67","0.23 "
"481","1","            ","            ","VDX","          ","83","1","14","510","510","900","900","0","944142","    L3100-000033","10","GENERAL SLPPL PTD             ","1600","0.5","322.00","322.00","1.61","1.61","1.08","321.00","0.00","0.00","0.00","322.08","1.49","1.49","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000033-10","1.08","0","321","322.08","0.00 "
