"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110040","10","F3UD1 SUB ASSEMBLIES C        ","4","0","0.00","32.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110040-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110041","10","F3UD1 SUB ASSEMBLIES M        ","4","0","0.00","175.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110041-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110042","10","F3UD1 MAJ ASSEMBLY P1         ","4","0","0.00","434.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110042-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110043","10","F3UD1 MAJ ASSEMBLY P2         ","4","0","0.00","328.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110043-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110044","10","F3UD1 MAJ ASSEMBLY S1         ","4","0","0.00","169.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110044-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DAD","          ","110","1","1","621","621","F3U  ","F3UD1 ","2","","    F3U00-110045","10","F3UD1 MAJ ASSEMBLY S2         ","4","0","0.00","153.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/30/2017","4/13/2017","6/15/2017","7/10/2017","    F3U00-110045-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DBC","          ","110","1","1","621","621","F3U  ","F3UD2 ","2","","    F3U00-110046","10","F3UD2 SUB ASSEMBLIES A        ","4","0","0.00","24.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/7/2017","5/1/2017","6/15/2017","7/20/2017","    F3U00-110046-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DBC","          ","110","1","1","621","621","F3U  ","F3UD2 ","2","","    F3U00-110047","10","F3UD2 SUB ASSEMBLIES B        ","4","0","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/7/2017","5/1/2017","6/15/2017","7/20/2017","    F3U00-110047-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DBC","          ","110","1","1","621","621","F3U  ","F3UD2 ","2","","    F3U00-110048","10","F3UD2 SUB ASSEMBLIES C        ","4","0","0.00","94.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/7/2017","5/1/2017","6/15/2017","7/20/2017","    F3U00-110048-10","0","0","0.00","0.00","0.00"
"483","1","            ","            ","DBC","          ","110","1","1","621","621","F3U  ","F3UD2 ","2","","    F3U00-110049","10","F3UD2 SUB ASSEMBLIES M        ","4","0","0.00","259.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/7/2017","5/1/2017","6/15/2017","7/20/2017","    F3U00-110049-10","0","0","0.00","0.00","0.00"
