"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"485","1","            ","            ","JLK","1.34.1.1.1.5.S2L.MFG-AF                 ","          ","    ","611","6","1","621","621","S2L  ","S2LB1 ","2","","    S2L00-611022","10","S2LB1 INST 611 TIE DOWN SKT P7","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/17/2018","6/6/2018","5/11/2018","6/4/2018","    S2L00-611022-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFP","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","2","621","621","S2U  ","S2US1 ","116","","    S2U00-110012","10","S2US1 CONSTRUCT FIT BS 1      ","8","0","7.00","7.00","0.00","0.00","0.00","7.00","0.00","0.00","0.00","7.00","","","4/2/2018","5/8/2018","5/10/2018","7/3/2018","    S2U00-110012-10","0","0","7","7","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-110029","10","S2US1 SUB ASSEMBLIES B        ","4","0","0.00","37.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-110029-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-110030","10","S2US1 SUB ASSEMBLIES C        ","4","0","0.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-110030-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-110031","10","S2US1 MAJ ASSEMBLY S1         ","4","0","0.00","225.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-110031-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-110042","10","S2US1 SUB ASSEMBLIES A        ","4","0","0.00","6.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-110042-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-110043","10","S2US1 SUB ASSEMBLIES M        ","4","0","0.00","18.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-110043-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFP","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","110","1","2","621","621","S2U  ","S2US1 ","79","","    S2U00-110044","10","S2US1 MAJ ASSY T1             ","8","0","0.00","22.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/2/2018","5/8/2018","5/10/2018","7/3/2018","    S2U00-110044-10","0","0","0","0","0.00 "
"485","1","            ","            ","BFM","1.34.1.1.2.5.S2U.MFG-AF                 ","          ","    ","180","1","1","621","621","S2U  ","S2US1 ","2","","    S2U00-180008","10","S2US1 SUB FOUNDATIONS D       ","4","0","0.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2018","3/26/2018","4/5/2018","4/13/2018","    S2U00-180008-10","0","0","0","0","0.00 "
"485","1","            ","            ","UHT","1.34.1.2.3.S.MFG-OF                     ","          ","    ","247","2","6","621","621","S    ","SS0   ","66","","    SS000-247039","10","SS0 ALGN STRN TUBE/MNTGN PLT  ","42","0","191.00","100.00","0.00","0.00","0.00","191.00","0.00","0.00","0.00","191.00","","","12/17/2018","1/8/2019","4/11/2019","4/30/2019","    SS000-247039-10","0","0","191","191","0.00 "
"485","1","            ","            ","ECW","1.34.1.2.4.W.MFG-OF                     ","          ","    ","169","1","6","621","621","S3   ","WS3   ","4","","    WS300-169001","10","WS3 LOADOUT 169 STERN DOOR    ","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/28/2019","4/4/2019","4/26/2019","7/31/2019","    WS300-169001-10","0","0","0","0","0.00 "
"485","1","            ","            ","ECW","1.34.1.2.4.W.MFG-OF                     ","          ","    ","169","1","6","621","621","S3   ","WS3   ","4","","    WS300-169002","10","WS3 FIT 169 STERN DOOR        ","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/28/2019","4/4/2019","4/26/2019","7/31/2019","    WS300-169002-10","0","0","0","0","0.00 "
"485","1","            ","            ","ECW","1.34.1.2.4.W.MFG-OF                     ","          ","    ","169","1","6","621","621","S3   ","WS3   ","4","","    WS300-169003","10","WS3 WELD 169 STERN DOOR       ","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/28/2019","4/4/2019","4/26/2019","7/31/2019","    WS300-169003-10","0","0","0","0","0.00 "
"485","1","            ","            ","ECW","1.34.1.2.4.W.MFG-OF                     ","          ","    ","169","1","6","621","621","S3   ","WS3   ","4","","    WS300-169004","10","WS3 INSTALL 169 STERN DOOR    ","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/28/2019","4/4/2019","4/26/2019","7/31/2019","    WS300-169004-10","0","0","0","0","0.00 "
"485","1","            ","            ","EDE","1.34.1.2.5.X.MFG-OF                     ","          ","    ","167","1","6","621","621","X    ","X01   ","9","","    X0100-167001","10","X01 INSTALL 167 CLOSURES      ","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2019","3/26/2019","6/19/2019","6/28/2019","    X0100-167001-10","0","0","0","0","0.00 "
"485","1","            ","            ","EDE","1.34.1.2.5.X.MFG-OF                     ","          ","    ","169","1","6","621","621","X    ","X01   ","9","","    X0100-169001","10","X01 INST 169 STRK DN HTCH PRTS","42","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/19/2019","3/26/2019","6/19/2019","6/28/2019","    X0100-169001-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","611","6","8","621","621","X    ","X01   ","40","","    X0100-611004","10","X01 L/O 611 DAVIT PARTS       ","52","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    X0100-611004-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","200","2","1","623","623","A1U  ","RA1   ","24","","    A1000-200007","10","RA1 FAB GRP 200 FOR FINAL H/U ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1000-200007-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","506","5","6","623","623","A1   ","AA1   ","161","","    A1000-506001","10","AA1 FINAL H/U 5061 AE OVFL ST ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1000-506001-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","514","5","6","623","623","A1   ","RA1   ","152","","    A1000-514001","10","RA1 FINAL H/U 5141 CW         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1000-514001-10","-","-","-","-","0.00 "
"485","1","            ","            ","KDL","1.34.1.2.5.S.MFG-OF                     ","          ","    ","529","5","6","623","623","A1   ","MA1   ","152","","    A1000-529001","10","MA1 FINAL H/U 5291 MN DR      ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/29/2018","11/20/2018","2/7/2019","3/12/2019","    A1000-529001-10","0","0","0","0","0.00 "
"485","1","            ","            ","BPS","1.34.1.1.1.4.A1L.MFG-AF                 ","          ","    ","200","2","1","623","623","A1L  ","A1LB1 ","24","","    A1L00-200001","10","A1LB1 FAB GRP 200 FOR SOC 2.1 ","15","0","70.00","77.00","0.00","0.00","0.00","77.00","0.00","0.00","0.00","77.00","","","10/24/2017","11/22/2017","12/7/2017","1/19/2018","    A1L00-200001-10","0","0","77","77","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","200","2","1","623","623","A1L  ","A1LS2 ","24","","    A1L00-200003","10","A1LS2 FAB GRP 200 FOR SOC 2.2 ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1L00-200003-10","0","0","0","0","0.00 "
"485","1","            ","            ","BRZ","1.34.1.1.1.4.A1L.MFG-AF                 ","          ","    ","500","5","1","623","623","A1L  ","A1LS1 ","24","","    A1L00-500002","10","A1LS1 FAB GRP 500 FOR SOC 2.2 ","15","0","11.00","11.00","0.00","0.00","0.00","11.00","0.00","0.00","0.00","11.00","","","10/24/2017","11/3/2017","12/7/2017","12/21/2017","    A1L00-500002-10","0","0","11","11","0.00 "
"485","1","            ","            ","DMH","1.34.1.1.1.4.A1L.MFG-AF                 ","          ","    ","500","5","1","623","623","A1L  ","A1LS2 ","24","","    A1L00-500003","10","A1LS2 FAB GRP 500 FOR SOC 2.1 ","15","0","25.00","25.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","25.00","","","10/24/2017","11/7/2017","12/7/2017","1/2/2018","    A1L00-500003-10","0","0","25","25","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","200","2","1","623","623","A1U  ","A1U   ","24","","    A1U00-200001","10","A1U FAB GRP 200 FOR SOC 2.3   ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1U00-200001-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","262","2","2","623","623","A1U  ","A1UD1 ","29","","    A1U00-200004","10","A1UD1 INST GRP 200 IN SOC 2.2 ","16","0","0.00","31.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A1U00-200004-10","0","0","0","0","0.00 "
"485","1","            ","            ","KDL","1.34.1.2.5.S.MFG-OF                     ","          ","    ","529","5","6","623","623","S    ","MA2   ","152","","    A2000-529001","10","MA2 FINAL H/U 5291 MN DR      ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/29/2018","11/20/2018","2/7/2019","3/12/2019","    A2000-529001-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","256","2","2","623","623","A2DD1","A2DD1 ","24","","    A2DD1-200002","10","A2DD1 INST GRP 200 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2DD1-200002-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","2","623","623","A2DD1","A2DD1 ","24","","    A2DD1-500002","10","A2DD1 INST GRP 500 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2DD1-500002-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","505","5","2","623","621","A2DD1","A2DD1 ","116","","    A2DD1-505002","10","A2DD1 INSTL 505 HOSE STATION  ","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2DD1-505002-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","200","2","2","623","623","A2L  ","A2L   ","24","","    A2L00-200004","10","A2L INST GRP 200 IN SOC 2.3   ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2L00-200004-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","2","623","623","A2L  ","A2L   ","24","","    A2L00-500012","10","A2L INST GRP 500 IN SOC 2.3   ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2L00-500012-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","2","623","621","A2L  ","A2L   ","53","","    A2L00-500015","10","A2L 2.3 INSTL AFFF & O/W CMG  ","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2L00-500015-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","505","5","2","623","621","A2L  ","A2L   ","4","","    A2L00-505003","10","A2L INSTL 505 HOSE STATION HTW","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    A2L00-505003-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","504","5","6","623","623","S    ","AA1   ","131","","    AA100-504001","10","AA1 INST/HKUP 504 GAGEBOARDS  ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    AA100-504001-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","521","5","6","623","623","S    ","FB1   ","152","","    B1000-521001","10","FB1 FINAL H/U 5211 FM         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    B1000-521001-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","1","623","623","B1L  ","B1LB1 ","24","","    B1L00-500006","10","B1LB1 FAB GRP 500 FOR SOC 2.1 ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    B1L00-500006-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","514","5","6","623","623","D1   ","LD1   ","131","","    D1000-514002","10","LD1 FINAL H/U 5141 CW         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1000-514002-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","514","5","6","623","623","D1   ","PD1   ","152","","    D1000-514003","10","PD1 FINAL H/U 5141 CW         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1000-514003-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","521","5","6","623","623","D1   ","AD1   ","152","","    D1000-521001","10","AD1 FINAL H/U 5211 FM         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1000-521001-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","1","623","623","D1S  ","D1SD1 ","24","","    D1S00-500004","10","D1SD1 FAB GRP 500 FOR 2.2     ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1S00-500004-10","0","0","0","0","0.00 "
"485","1","            ","            ","AHA","1.34.1.1.3.1.D1S.MFG-OF                 ","          ","    ","500","5","2","623","623","D1S  ","D1S   ","24","","    D1S00-500005","10","D1S INST GRP 500 IN SOC 2.3   ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/23/2018","9/12/2018","8/21/2018","10/19/2018","    D1S00-500005-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","1","623","623","D1S  ","D1SD2 ","24","","    D1S00-500006","10","D1SD2 FAB GRP 500 FOR 2.2     ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1S00-500006-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","1","623","623","D1S  ","D1SD4 ","24","","    D1S00-500008","10","D1SD4 FAB GRP 500 FOR 2.2     ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1S00-500008-10","0","0","0","0","0.00 "
"485","1","            ","            ","AHA","1.34.1.1.3.1.D1S.MFG-OF                 ","          ","    ","500","5","2","623","623","D1S  ","D1S   ","24","","    D1S00-500015","10","D1S INST GRP 500 IN 2.3 JOIN  ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/23/2018","9/12/2018","8/21/2018","10/19/2018","    D1S00-500015-10","-","-","-","-","0.00 "
"485","1","            ","            ","AHA","1.34.1.1.3.1.D1S.MFG-OF                 ","          ","    ","505","5","2","623","621","D1S  ","D1S   ","21","","    D1S00-505003","10","D1S INSTL 505 HOSE STATION HTW","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/23/2018","9/12/2018","8/21/2018","10/19/2018","    D1S00-505003-10","-","-","-","-","0.00 "
"485","1","            ","            ","FBG","1.34.1.1.3.1.D1S.MFG-AF                 ","          ","    ","505","5","2","623","621","D1S  ","D1SD3 ","21","","    D1SD3-505001","10","D1SD3 INSTALL ANTI ICE HANGERS","18","0","0.00","144.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2018","7/20/2018","7/24/2018","8/20/2018","    D1SD3-505001-10","0","0","0","0","0.00 "
"485","1","            ","            ","FBH","1.34.1.1.3.1.D1S.MFG-AF                 ","          ","    ","505","5","2","623","621","D1S  ","D1SD4 ","21","","    D1SD4-505001","10","D1SD4 INSTALL ANTI ICE HANGERS","18","0","0.00","104.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2018","7/20/2018","7/24/2018","8/20/2018","    D1SD4-505001-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","4","623","623","D1TD1","D1TD1 ","999","","    D1T00-500001","10","D1TD1 INST 500 PIPE HTWK SOC 4","31","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D1T00-500001-10","0","0","0","0","0.00 "
"485","1","            ","            ","CDQ","1.34.1.1.3.2.D1TD1.MFG-OF               ","          ","    ","500","5","2","623","623","D1TD1","D1TD1 ","21","","    D1TD1-500001","10","D1TD1 INST GRP 500 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/16/2018","10/10/2018","9/21/2018","12/6/2018","    D1TD1-500001-10","0","0","0","0","0.00 "
"485","1","            ","            ","FBJ","1.34.1.1.3.2.D1TD1.MFG-AF               ","          ","    ","505","5","2","623","621","D1TD1","D1TD1 ","21","","    D1TD1-505004","10","D1TD1 INSTALL ANTI ICE HNGRS  ","18","0","0.00","148.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/12/2018","11/20/2018","12/10/2018","2/11/2019","    D1TD1-505004-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","514","5","6","623","623","D2   ","OD2   ","152","","    D2000-514001","10","OD2 FINAL H/U 5141 CW         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D2000-514001-10","-","-","-","-","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","521","5","6","623","623","D2   ","AD2   ","161","","    D2000-521003","10","AD2 FINAL H/U 5211 FM         ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D2000-521003-10","-","-","-","-","0.00 "
"485","1","            ","            ","AJN","1.34.1.1.3.1.D2S.MFG-OF                 ","          ","    ","500","5","2","623","623","D2S  ","D2S   ","24","","    D2S00-500004","10","D2S INST GRP 500 IN SOC 2.3   ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/6/2018","8/13/2018","7/24/2018","10/24/2018","    D2S00-500004-10","-","-","-","-","0.00 "
"485","1","            ","            ","AJN","1.34.1.1.3.1.D2S.MFG-OF                 ","          ","    ","505","5","2","623","621","D2S  ","D2S   ","21","","    D2S00-505003","10","D2S INSTL 505 HOSE STATION HTW","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/6/2018","8/13/2018","7/24/2018","10/24/2018","    D2S00-505003-10","-","-","-","-","0.00 "
"485","1","            ","            ","CHJ","1.34.1.1.3.2.D2T.MFG-OF                 ","          ","    ","500","5","2","623","623","D2T  ","D2TD2 ","21","","    D2T00-500002","10","D2TD2 INST GRP 500 IN SOC 2.2 ","16","0","0.00","41.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/12/2018","8/14/2018","6/22/2018","9/19/2018","    D2T00-500002-10","0","0","0","0","0.00 "
"485","1","            ","            ","DUF","1.34.1.1.3.2.D2T.MFG-AF                 ","          ","    ","500","5","1","623","623","D2T  ","D2TD2 ","24","","    D2T00-500005","10","D2TD2 FAB GRP 500 FOR SOC 2.2 ","15","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/25/2018","6/11/2018","6/5/2018","6/21/2018","    D2T00-500005-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","4","623","623","D2T  ","D2T   ","131","","    D2T00-500008","10","D2T INSTALL GRP 500 IN SOC 4  ","31","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D2T00-500008-10","0","0","0","0","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","500","5","4","623","623","D3S  ","D3S   ","999","","    D3S00-500003","10","D3S INST 500 PIPE HTWK SOC 4  ","31","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    D3S00-500003-10","0","0","0","0","0.00 "
"485","1","            ","            ","DQL","1.34.1.1.3.1.D3SD1.MFG-OF               ","          ","    ","500","5","2","623","623","D3S  ","D3SD1 ","24","","    D3SD1-500001","10","D3SD1 INST GRP 500 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/1/2018","10/23/2018","10/5/2018","11/1/2018","    D3SD1-500001-10","-","-","-","-","0.00 "
"485","1","            ","            ","AAV","1.34.1.1.3.1.D3SS1.MFG-OF               ","          ","    ","500","5","2","623","623","D3S  ","D3SS1 ","24","","    D3SS1-500001","10","D3SS1 INST GRP 500 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/1/2018","8/14/2018","8/1/2018","8/20/2018","    D3SS1-500001-10","0","0","0","0","0.00 "
"485","1","            ","            ","AAV","1.34.1.1.3.1.D3SS1.MFG-OF               ","          ","    ","505","5","2","623","621","D3S  ","D3SS1 ","21","","    D3SS1-505001","10","D3SS1 INSTL 505 HOSE STATION  ","18","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","8/1/2018","8/14/2018","8/1/2018","8/20/2018","    D3SS1-505001-10","0","0","0","0","0.00 "
"485","1","            ","            ","JKF","1.34.1.1.3.2.D3TD1.MFG-AF               ","          ","    ","504","5","2","623","623","D3TD1","D3TD1 ","161","","    D3TD1-504001","10","D3TD1 504 GAGEBOARDS HOTWORK  ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/9/2018","10/16/2018","11/16/2018","11/29/2018","    D3TD1-504001-10","-","-","-","-","0.00 "
"485","1","            ","            ","AEC","1.34.1.1.3.1.D4S.MFG-OF                 ","          ","    ","500","5","2","623","623","D4S  ","D4SD1 ","24","","    D4S00-500001","10","D4SD1 INST GRP 500 IN SOC 2.2 ","16","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/30/2018","5/22/2018","4/30/2018","6/1/2018","    D4S00-500001-10","-","-","-","-","0.00 "
"485","1","            ","            ","KAJ","1.34.1.2.5.S.MFG-OF                     ","          ","    ","256","2","6","623","623","E1   ","ME1   ","159","","    E1000-256001","10","ME1 FINAL H/U 2561 SW CLG     ","38","0","715.00","715.00","0.00","0.00","0.00","715.00","0.00","0.00","0.00","715.00","","","9/21/2018","11/2/2018","12/19/2018","2/26/2019","    E1000-256001-10","0","0","715","715","0.00 "
"485","1","            ","            ","889","                                        ","          ","    ","504","5","6","623","623","E1   ","ME1   ","4","","    E1000-504002","10","ME1 INST 504 GB HOTWORK E1U   ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    E1000-504002-10","-","-","-","-","0.00 "
"485","1","            ","            ","KBP","1.34.1.2.5.S.MFG-OF                     ","          ","    ","506","5","6","623","623","E1   ","ME1   ","152","","    E1000-506001","10","ME1 FINAL H/U 5061 AE OVFL ST ","38","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/10/2018","11/1/2018","2/5/2019","3/8/2019","    E1000-506001-10","-","-","-","-","0.00 "
"485","1","            ","            ","AGF","1.34.1.1.1.3.E1L.MFG-AF                 ","          ","    ","200","2","1","623","623","E1L  ","E1LB1 ","24","","    E1L00-200001","10","E1LB1 FAB GRP 200 FOR SOC 2.1 ","15","0","24.00","24.00","0.00","0.00","0.00","24.00","0.00","0.00","0.00","24.00","","","11/7/2017","12/6/2017","12/15/2017","1/25/2018","    E1L00-200001-10","0","0","24","24","0.00 "
"485","1","            ","            ","AGH","1.34.1.1.1.3.E1L.MFG-AF                 ","          ","    ","500","5","1","623","623","E1L  ","E1LB1 ","24","","    E1L00-500001","10","E1LB1 FAB GRP 500 FOR SOC 2.1 ","15","0","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","11/7/2017","12/12/2017","12/15/2017","1/31/2018","    E1L00-500001-10","0","0","40","40","0.00 "
