"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"483","1","            ","            ","QCR","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","647","S    ","S00   ","0","","    L6000-000QCR","647","BUDGET FOR MFG                ","83","0","27240.00","27240.00","0.00","0.00","0.00","27240.00","0.00","0.00","0.00","27240.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6000-000QCR-647","0","0","27240","27240","0.00 "
"483","1","            ","            ","QEQ","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QEQ","600","BUDGET FOR MFG                ","83","0","300.00","300.00","0.00","0.00","0.00","300.00","0.00","0.00","0.00","300.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000QEQ-600","0","0","300","300","0.00 "
"483","1","            ","            ","QES","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QES","600","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/5/2017","12/22/2017","6/5/2017","12/22/2017","    L6000-000QES-600","0","0","0","0","0.00 "
"483","1","            ","            ","QEW","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","600","S    ","S00   ","0","","    L6000-000QEW","600","BUDGET FOR MFG                ","83","0","3217.00","3217.00","0.00","0.00","0.00","3217.00","0.00","0.00","0.00","3217.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6000-000QEW-600","0","0","3217","3217","0.00 "
"483","1","            ","            ","QEX","1.31.1.6.3.MFG-SR                       ","          ","    ","0","5","11","600","600","S    ","S00   ","0","","    L6000-000QEX","600","BUDGET FOR MFG                ","83","0","360.00","360.00","0.00","0.00","0.00","360.00","0.00","0.00","0.00","360.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6000-000QEX-600","0","0","360","360","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","0","5","11","600","600","S    ","S00   ","0","","    L6000-000QEZ","600","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000QEZ-600","0","0","0","0","0.00 "
"483","1","            ","            ","QFD","1.31.1.6.3.MFG-SR                       ","          ","    ","0","5","11","600","600","S    ","S00   ","0","","    L6000-000QFD","600","BUDGET FOR MFG                ","83","0","398.00","398.00","0.00","0.00","0.00","398.00","0.00","0.00","0.00","398.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6000-000QFD-600","0","0","398","398","0.00 "
"483","1","            ","            ","QFH","1.31.1.6.3.MFG-SR                       ","          ","    ","0","6","11","600","600","S    ","S00   ","0","","    L6000-000QFH","600","BUDGET FOR MFG                ","83","0","1487.00","1487.00","0.00","0.00","0.00","1487.00","0.00","0.00","0.00","1487.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6000-000QFH-600","0","0","1487","1487","0.00 "
"483","1","            ","            ","QFK","1.31.1.6.3.MFG-SR                       ","          ","    ","0","6","11","600","600","S    ","S00   ","0","","    L6000-000QFK","600","BUDGET FOR MFG                ","83","0","440.00","440.00","0.00","0.00","0.00","440.00","0.00","0.00","0.00","440.00","","","7/3/2017","12/22/2017","6/5/2017","12/22/2017","    L6000-000QFK-600","0","0","440","440","0.00 "
"483","1","            ","            ","QFP","1.31.1.6.3.MFG-SR                       ","          ","    ","0","6","11","600","600","S    ","S00   ","0","","    L6000-000QFP","600","BUDGET FOR MFG                ","83","0","1844.00","1844.00","0.00","0.00","0.00","1844.00","0.00","0.00","0.00","1844.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6000-000QFP-600","0","0","1844","1844","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","0","9","11","600","647","S    ","S00   ","0","","    L6000-000QGA","647","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6000-000QGA-647","0","0","0","0","0.00 "
"483","1","            ","            ","QGE","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","647","S    ","S00   ","0","","    L6000-000QGE","647","BUDGET FOR MFG                ","83","0","10000.00","10000.00","0.00","0.00","0.00","10000.00","0.00","0.00","0.00","10000.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6000-000QGE-647","0","0","10000","10000","0.00 "
"483","1","            ","            ","QGI","1.31.1.6.3.MFG-SR                       ","          ","    ","0","9","11","600","647","S    ","S00   ","0","","    L6000-000QGI","647","BUDGET FOR MFG                ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6000-000QGI-647","0","0","0","0","0.00 "
"483","1","            ","            ","PCV","1.31.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","107","","    S0000-989002","10","SW ILS LOADOUT SUPPORT (BDT)  ","55","0","180.00","180.00","0.00","0.00","0.00","180.00","0.00","0.00","0.00","180.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    S0000-989002-10","0","0","180","180","0.00 "
"483","1","            ","            ","PCW","1.31.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","33","","    S0000-989003","10","SW ILS LOADOUT SUPPORT (SRI)  ","55","0","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    S0000-989003-10","0","0","100","100","0.00 "
"483","1","            ","            ","PCW","1.31.1.6.3.MFG-SR                       ","          ","    ","989","9","8","600","625","S    ","S00   ","33","","    S0000-989004","10","SW ILS LOADOUT SUPPORT (OSI)  ","55","0","260.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    S0000-989004-10","0","0","260","260","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","992","9","11","600","647","S    ","S00   ","111","287259","    S0000-992001","10","2017-LOE SW FIREWATCH         ","20","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    S0000-992001-10","0","0","0","0","0.00 "
"483","1","            ","            ","QBD","1.31.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","111","","    S0000-992002","10","2017-LOE SW TEMP SERVICE      ","20","0","3390.00","2488.00","0.00","0.00","0.00","2488.00","0.00","0.00","0.00","2488.00","","","6/5/2017","12/22/2017","6/5/2017","12/22/2017","    S0000-992002-10","0","0","2488","2488","0.00 "
"483","1","            ","            ","QBD","1.31.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","94","","    S0000-992003","10","2017-LOE SW MAINT TEMP SERVICE","20","0","929.00","879.00","0.00","0.00","0.00","879.00","0.00","0.00","0.00","879.00","","","6/5/2017","12/22/2017","6/5/2017","12/22/2017","    S0000-992003-10","0","0","879","879","0.00 "
"483","1","            ","            ","QES","1.31.1.6.3.MFG-SR                       ","          ","    ","992","9","11","600","621","S    ","S00   ","111","","    S0000-992004","10","2017-LOE SW MODULE TRANSPORT  ","20","0","2000.00","2000.00","0.00","0.00","0.00","2000.00","0.00","0.00","0.00","2000.00","","","6/5/2017","12/22/2017","6/5/2017","12/22/2017","    S0000-992004-10","0","0","2000","2000","0.00 "
"483","1","            ","            ","LSF","1.31.1.2.5.S.MFG-AF                     ","          ","    ","994","9","8","600","621","S    ","S00   ","111","","    S0000-994013","10","SW CLEANING FOR LAUNCH        ","52","0","0.00","2900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/15/2018","11/9/2018","4/19/2019","5/2/2019","    S0000-994013-10","-","-","-","-","0.00 "
"483","1","            ","            ","QGI","1.31.1.6.3.MFG-SR                       ","          ","    ","994","9","11","600","647","S    ","S00   ","111","","    S0000-994016","10","2019-LOE SW CLEANING          ","20","0","8000.00","8000.00","0.00","0.00","0.00","8000.00","0.00","0.00","0.00","8000.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    S0000-994016-10","0","0","8000","8000","0.00 "
"483","1","            ","            ","BMG","1.31.1.1.1.4.A1DD1.MFG-AF               ","          ","    ","110","1","1","621","641","A1DD1","A1DD1 ","1","","    A1DD1-110002","10","A1DD1 FAB N/C                 ","3","0","51.00","48.00","0.00","0.00","0.00","51.00","0.00","0.00","0.00","51.00","","","7/31/2017","8/4/2017","12/18/2017","1/3/2018","    A1DD1-110002-10","0","0","0","0","51.00 "
"483","1","            ","            ","BMG","1.31.1.1.1.4.A1DD1.MFG-AF               ","          ","    ","110","1","1","621","641","A1DD1","A1DD1 ","1","","    A1DD1-110003","10","A1DD1 FORM PARTS              ","3","0","7.00","20.00","0.00","0.00","0.00","7.00","0.00","0.00","0.00","7.00","","","7/31/2017","8/4/2017","12/18/2017","1/3/2018","    A1DD1-110003-10","0","0","0","0","7.00 "
"483","1","            ","            ","BMG","1.31.1.1.1.4.A1DD1.MFG-AF               ","          ","    ","110","1","1","621","641","A1DD1","A1DD1 ","1","","    A1DD1-110004","10","A1DD1 FAB STRUCTURALS         ","2","0","12.00","23.00","0.00","0.00","0.00","12.00","0.00","0.00","0.00","12.00","","","7/31/2017","8/4/2017","12/18/2017","1/3/2018","    A1DD1-110004-10","0","0","0","0","12.00 "
"483","1","            ","            ","BMK","1.31.1.1.1.4.A1DD1.MFG-AF               ","          ","    ","259","2","1","621","641","A1DD1","A1DD1 ","1","","    A1DD1-259002","10","A1DD1 FAB/SUB 259 PARTS PLT SH","3","0","25.00","16.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","25.00","","","9/1/2017","9/15/2017","1/15/2018","2/2/2018","    A1DD1-259002-10","0","0","0","0","25.00 "
"483","1","            ","            ","DYA","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","641","A1L  ","A1L   ","1","","    A1L00-110001","10","A1L MODS FAB N/C              ","3","0","0.00","364.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/16/2017","3/29/2017","6/30/2017","7/21/2017","    A1L00-110001-10","0","0","0","0","0.00 "
"483","1","            ","            ","DYA","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","641","A1L  ","A1L   ","1","","    A1L00-110002","10","A1L MODS FORM PARTS           ","3","0","0.00","131.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/16/2017","3/29/2017","6/30/2017","7/21/2017","    A1L00-110002-10","0","0","0","0","0.00 "
"483","1","            ","            ","DYA","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","641","A1L  ","A1L   ","1","","    A1L00-110003","10","A1L MODS FAB STRUCTURALS      ","2","0","0.00","123.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/16/2017","3/29/2017","6/30/2017","7/21/2017","    A1L00-110003-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110004","10","A1LB1 SUB ASSEMBLIES L        ","4","0","0.00","24.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110004-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110005","10","A1LB1 MAJ ASSEMBLY P1         ","4","0","0.00","192.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110005-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110006","10","A1LB1 MAJ ASSEMBLY P2         ","4","0","0.00","177.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110006-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110007","10","A1LB1 MAJ ASSEMBLY P3         ","4","0","0.00","124.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110007-10","0","0","0","0","0.00 "
"483","1","            ","            ","BRT","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS1 ","2","","    A1L00-110008","10","A1LS1 SUB ASSEMBLIES B        ","4","0","29.00","28.00","0.00","0.00","0.00","29.00","0.00","0.00","0.00","29.00","","","5/30/2017","6/13/2017","7/24/2017","8/15/2017","    A1L00-110008-10","0","0","29","29","0.00 "
"483","1","            ","            ","BRT","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS1 ","2","","    A1L00-110009","10","A1LS1 SUB ASSEMBLIES C        ","4","0","9.00","9.00","0.00","0.00","0.00","9.00","0.00","0.00","0.00","9.00","","","5/30/2017","6/13/2017","7/24/2017","8/15/2017","    A1L00-110009-10","0","0","9","9","0.00 "
"483","1","            ","            ","BRT","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS1 ","2","","    A1L00-110010","10","A1LS1 MAJ ASSEMBLY P1         ","4","0","69.00","66.00","0.00","0.00","0.00","69.00","0.00","0.00","0.00","69.00","","","5/30/2017","6/13/2017","7/24/2017","8/15/2017","    A1L00-110010-10","0","0","69","69","0.00 "
"483","1","            ","            ","BRT","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS1 ","2","","    A1L00-110011","10","A1LS1 MAJ ASSEMBLY S1         ","4","0","267.00","213.00","0.00","0.00","0.00","267.00","0.00","0.00","0.00","267.00","","","5/30/2017","6/13/2017","7/24/2017","8/15/2017","    A1L00-110011-10","0","0","267","267","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110012","10","A1LS2 SUB ASSEMBLIES B        ","4","0","27.00","27.00","0.00","0.00","0.00","27.00","0.00","0.00","0.00","27.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110012-10","0","0","27","27","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110013","10","A1LS2 SUB ASSEMBLIES C        ","4","0","9.00","9.00","0.00","0.00","0.00","9.00","0.00","0.00","0.00","9.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110013-10","0","0","9","9","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110014","10","A1LS2 SUB ASSEMBLIES M        ","4","0","34.00","34.00","0.00","0.00","0.00","34.00","0.00","0.00","0.00","34.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110014-10","0","0","34","34","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110015","10","A1LS2 SUB ASSEMBLIES N        ","4","0","33.00","33.00","0.00","0.00","0.00","33.00","0.00","0.00","0.00","33.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110015-10","0","0","33","33","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110016","10","A1LS2 MAJ ASSEMBLY P1         ","4","0","91.00","91.00","0.00","0.00","0.00","91.00","0.00","0.00","0.00","91.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110016-10","0","0","91","91","0.00 "
"483","1","            ","            ","BSL","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LS2 ","2","","    A1L00-110017","10","A1LS2 MAJ ASSEMBLY S1         ","4","0","218.00","218.00","0.00","0.00","0.00","218.00","0.00","0.00","0.00","218.00","","","6/12/2017","6/23/2017","7/24/2017","8/11/2017","    A1L00-110017-10","0","0","218","218","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110018","10","A1L SUB ASSEMBLIES B          ","4","0","0.00","24.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110018-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110019","10","A1L SUB ASSEMBLIES C          ","4","0","0.00","13.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110019-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110020","10","A1L SUB ASSEMBLIES G          ","4","0","0.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110020-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110021","10","A1L SUB ASSEMBLIES N          ","4","0","0.00","22.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110021-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110022","10","A1L MAJ ASSEMBLY F1           ","4","0","0.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110022-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110023","10","A1L MAJ ASSEMBLY F2           ","4","0","0.00","77.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110023-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110024","10","A1L MAJ ASSEMBLY F3           ","4","0","0.00","122.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110024-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110025","10","A1L MAJ ASSEMBLY N1           ","4","0","0.00","23.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110025-10","0","0","0","0","0.00 "
"483","1","            ","            ","ABZ","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1L   ","2","","    A1L00-110026","10","A1L MAJ ASSEMBLY N2           ","4","0","0.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/9/2017","7/24/2017","8/8/2017","    A1L00-110026-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110027","10","A1LB1 SUB ASSEMBLIES A        ","4","0","0.00","141.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110027-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110028","10","A1LB1 SUB ASSEMBLIES B        ","4","0","0.00","391.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110028-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110029","10","A1LB1 SUB ASSEMBLIES C        ","4","0","0.00","91.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110029-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110030","10","A1LB1 SUB ASSEMBLIES G        ","4","0","0.00","8.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110030-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPC","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","1","621","621","A1L  ","A1LB1 ","2","","    A1L00-110031","10","A1LB1 SUB ASSEMBLIES K        ","4","0","0.00","193.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/28/2017","5/16/2017","7/24/2017","8/18/2017","    A1L00-110031-10","0","0","0","0","0.00 "
"483","1","            ","            ","BPD","1.31.1.1.1.4.A1L.MFG-AF                 ","          ","    ","110","1","2","621","621","A1L  ","A1LB1 ","116","","    A1L00-110040","10","A1LB1 CONSTRUCT FIT BS 1      ","8","0","123.00","125.00","0.00","0.00","0.00","123.00","0.00","0.00","0.00","123.00","","","6/12/2017","8/3/2017","9/21/2017","11/13/2017","    A1L00-110040-10","0","0","123","123","0.00 "
