"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"481","1","            ","            ","0","                                        ","          ","    ","813","8","20","350","350","900","900","0","943746","    L6500-990000","813","BUDGET PLANNING DEPT          ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-990000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBD","1.28.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","943912","    L6500-WBD000","813","BUDGET PACK 2016-LOE PP&C     ","3099","100","6629.00","0.00","6629.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-WBD000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBH","1.28.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","945634","    L6500-WBH000","813","BUDGET PACK 2017-LOE PP&C     ","3099","25.7","11013.00","0.00","2830.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-WBH000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBL","1.28.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","943914","    L6500-WBL000","813","BUDGET PACK 2018-LOE PP&C     ","3099","0","9810.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-WBL000-813","0","0","0","0","0.00 "
"481","1","            ","            ","WBQ","1.28.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","943915","    L6500-WBQ000","813","BUDGET PACK 2019-LOE PP&C     ","3099","0","3696.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6500-WBQ000-813","0","0","0","0","0.00 "
"","","","","","","","","","","","350 Total","","","","","","","","","","","31278.00","54675.00","9589.34","9170.00","7769.47","43380.00","0.00","0.00","0.00","51149.47","","","","","","","","7501.34","0","43940","51441.34","(291.87)"
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944138","    L3100-000029","10","SWBS 500 EQUIPMENT PTD        ","1600","1","735.00","735.00","7.35","7.35","18.50","717.00","0.00","0.00","0.00","735.50","0.397 ","0.397 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000029-10","18.5","0","717","735.5","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944137","    L3100-000028","10","SWBS 400 EQUIPMENT PTD        ","1600","1","320.00","320.00","3.20","3.20","5.25","315.00","0.00","0.00","0.00","320.25","0.610 ","0.610 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000028-10","5.25","0","315","320.25","0.00 "
"481","1","            ","            ","VDY","1.28.3.2.PMO-IL                         ","          ","    ","86","1","14","510","510","900","900","0","944051","    L3100-000012","10","TM REVIEW & SUBMITTAL         ","1602","1","258.00","258.00","2.58","2.58","4.00","255.00","0.00","0.00","0.00","259.00","0.645 ","0.645 ","9/1/2016","1/14/2019","6/20/2016","1/14/2019","    L3100-000012-10","4","0","255","259","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944140","    L3100-000031","10","SWBS 600 EQUIPMENT PTD        ","1600","1","105.00","105.00","1.05","1.05","1.58","104.00","0.00","0.00","0.00","105.58","0.665 ","0.665 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000031-10","1.58","0","104","105.58","0.00 "
"481","1","            ","            ","WEZ","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944124","    L3100-000015","10","GENERAL CUSTOMER SUPPORT      ","1600","3","128.00","128.00","3.84","3.84","4.00","124.00","0.00","0.00","0.00","128.00","0.960 ","0.960 ","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000015-10","4","0","124","128","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944131","    L3100-000022","10","FINAL PDCN QA MAY-DEC 2017    ","1600","4","125.00","125.00","5.00","5.00","5.00","120.00","0.00","0.00","0.00","125.00","1.000 ","1.000 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000022-10","5","0","120","125","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944128","    L3100-000019","10","ILS WH EQUIP VAL 2017         ","1600","32","125.00","125.00","40.00","40.00","39.93","85.00","0.00","0.00","0.00","124.93","1.002 ","1.002 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000019-10","33.87","0","91","124.87","0.06 "
"481","1","            ","            ","WEH","1.28.3.2.PMO-IL                         ","          ","    ","80","1","13","510","510","900","900","0","944041","    L3100-000002","10","2017-LOE ILS LCS PM SUPPORT   ","1608","25.7","220.00","220.00","56.54","56.54","45.14","175.00","0.00","0.00","0.00","220.14","1.253 ","1.253 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3100-000002-10","44.14","0","176","220.14","0.00 "
"481","1","            ","            ","WEU","1.28.3.2.PMO-IL                         ","          ","    ","41","1","14","510","510","900","900","0","944044","    L3100-000005","10","CDMD-OA RECORD MANAGEMENT     ","1608","1","1067.00","1067.00","10.67","10.67","8.14","1059.00","0.00","0.00","0.00","1067.14","1.311 ","1.311 ","11/3/2017","8/29/2019","2/23/2017","12/13/2018","    L3100-000005-10","8.14","0","1059","1067.14","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944142","    L3100-000033","10","GENERAL SLPPL PTD             ","1600","0.5","322.00","322.00","1.61","1.61","1.08","321.00","0.00","0.00","0.00","322.08","1.491 ","1.491 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000033-10","1.08","0","321","322.08","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944135","    L3100-000026","10","SWBS 200 EQUIPMENT PTD        ","1600","10","284.00","284.00","28.40","28.40","15.30","271.00","0.00","0.00","0.00","286.30","1.856 ","1.856 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000026-10","15.3","0","271","286.3","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944136","    L3100-000027","10","SWBS 300 EQUIPMENT PTD        ","1600","1","426.00","426.00","4.26","4.26","1.25","425.00","0.00","0.00","0.00","426.25","3.408 ","3.408 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000027-10","1.25","0","425","426.25","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944143","    L3100-000034","10","VARIOUS SWBS VALVES           ","1600","1","770.00","770.00","7.70","7.70","2.00","768.00","0.00","0.00","0.00","770.00","3.850 ","3.850 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000034-10","2","0","768","770","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944134","    L3100-000025","10","SWBS 100 EQUIPMENT PTD        ","1600","1","310.00","310.00","3.10","3.10","0.25","309.00","0.00","0.00","0.00","309.25","12.400 ","12.400 ","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000025-10","0.25","0","309","309.25","0.00 "
"481","1","            ","            ","WED","1.28.3.2.PMO-IL                         ","          ","    ","80","1","13","510","510","900","900","0","944040","    L3100-000001","10","2016-LOE ILS LCS PM SUPPORT   ","1608","100","260.00","260.00","260.00","260.00","9.70","0.00","0.00","0.00","0.00","9.70","26.804 ","26.804 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3100-000001-10","9.7","0","0","9.7","0.00 "
"481","1","            ","            ","WEL","1.28.3.2.PMO-IL                         ","          ","    ","80","1","13","510","510","900","900","0","944042","    L3100-000003","10","2018-LOE ILS LCS PM SUPPORT   ","1608","0","370.00","370.00","0.00","0.00","0.00","370.00","0.00","0.00","0.00","370.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L3100-000003-10","0","0","370","370","0.00 "
"481","1","            ","            ","WEQ","1.28.3.2.PMO-IL                         ","          ","    ","80","1","13","510","510","900","900","0","944043","    L3100-000004","10","2019-LOE ILS LCS PM SUPPORT   ","1608","0","190.00","190.00","0.00","0.00","0.00","190.00","0.00","0.00","0.00","190.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L3100-000004-10","0","0","190","190","0.00 "
"481","1","            ","            ","WEU","1.28.3.2.PMO-IL                         ","          ","    ","41","1","14","510","510","900","900","0","944045","    L3100-000006","10","CDMD-OA RECORD AUDITS         ","1608","0","160.00","160.00","0.00","0.00","0.00","160.00","0.00","0.00","0.00","160.00","","","11/3/2017","8/29/2019","2/23/2017","12/13/2018","    L3100-000006-10","0","0","160","160","0.00 "
"481","1","            ","            ","WEU","1.28.3.2.PMO-IL                         ","          ","    ","41","1","14","510","510","900","900","0","944046","    L3100-000007","10","SHIPBOARD VALIDATION          ","1604","0","3100.00","3100.00","0.00","0.00","0.00","3100.00","0.00","0.00","0.00","3100.00","","","11/3/2017","8/29/2019","2/23/2017","12/13/2018","    L3100-000007-10","0","0","3100","3100","0.00 "
"481","1","            ","            ","WEV","1.28.3.2.PMO-IL                         ","          ","    ","41","1","14","510","510","900","900","0","944047","    L3100-000008","10","ILS-UID PROGRAM ACTIVITY      ","1604","0","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","6/28/2019","8/29/2019","6/28/2019","8/29/2019","    L3100-000008-10","0","0","100","100","0.00 "
"481","1","            ","            ","WEW","1.28.3.2.PMO-IL                         ","          ","    ","77","1","14","510","510","900","900","0","944048","    L3100-000009","10","ENVIROMENTAL SUPPORT          ","1620","0","193.00","193.00","0.00","0.00","0.00","193.00","0.00","0.00","0.00","193.00","","","2/26/2018","8/29/2019","2/26/2018","8/29/2019","    L3100-000009-10","0","0","193","193","0.00 "
"481","1","            ","            ","WEX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944049","    L3100-000010","10","ILS-OUTFITTING MANAGEMENT     ","1603","0","1066.00","1066.00","0.00","0.00","0.00","1066.00","0.00","0.00","0.00","1066.00","","","7/27/2017","8/29/2019","7/27/2017","8/29/2019","    L3100-000010-10","0","0","1066","1066","0.00 "
"481","1","            ","            ","WEY","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944050","    L3100-000011","10","ILS-ROMIS MMS DATABASE        ","1603","0","3000.00","3000.00","0.00","0.00","0.00","3000.00","0.00","0.00","0.00","3000.00","","","7/27/2017","8/29/2019","7/27/2017","8/29/2019","    L3100-000011-10","0","0","3000","3000","0.00 "
"481","1","            ","            ","VDZ","1.28.5.1.PMO-IL                         ","          ","    ","89","1","14","510","510","900","900","0","944052","    L3100-000013","10","FAM TRAINING PROGRAM          ","1606","0","886.00","886.00","0.00","0.00","0.00","886.00","0.00","0.00","0.00","886.00","","","3/11/2019","8/29/2019","3/11/2019","8/29/2019","    L3100-000013-10","0","0","886","886","0.00 "
"481","1","            ","            ","WEZ","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944123","    L3100-000014","10","ILS LOE SPS AUDITS            ","1600","0","150.00","150.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","150.00","","","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000014-10","0","0","150","150","0.00 "
"481","1","            ","            ","WEZ","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944125","    L3100-000016","10","PTD COMMENTS RESOLUTION       ","1600","0","400.00","400.00","0.00","0.00","0.00","400.00","0.00","0.00","0.00","400.00","","","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000016-10","0","0","400","400","0.00 "
"481","1","            ","            ","WEZ","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944126","    L3100-000017","10","ECN IMPACT REVIEW             ","1600","0","250.00","250.00","0.00","0.00","0.00","250.00","0.00","0.00","0.00","250.00","","","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000017-10","0","0","250","250","0.00 "
"481","1","            ","            ","WEZ","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944127","    L3100-000018","10","AEL REVIEW AND SUBMIT         ","1600","0","72.00","72.00","0.00","0.00","0.00","72.00","0.00","0.00","0.00","72.00","","","5/1/2017","7/5/2019","7/25/2016","7/5/2019","    L3100-000018-10","0","0","72","72","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944129","    L3100-000020","10","ILS WH EQUIP VAL 2018         ","1600","0","200.00","200.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00","200.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000020-10","0","0","200","200","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944130","    L3100-000021","10","ILS WH EQUIP VAL 2019         ","1600","0","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000021-10","0","0","100","100","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944132","    L3100-000023","10","FINAL PDCN QA JAN-DEC 2018    ","1600","0","175.00","175.00","0.00","0.00","0.00","175.00","0.00","0.00","0.00","175.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000023-10","0","0","175","175","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944133","    L3100-000024","10","FINAL PDCN QA JAN-JUL 2019    ","1600","0","125.00","125.00","0.00","0.00","0.00","125.00","0.00","0.00","0.00","125.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000024-10","0","0","125","125","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944139","    L3100-000030","10","SWBS 512 EQUIPMENT PTD        ","1600","0","524.00","524.00","0.00","0.00","0.00","524.00","0.00","0.00","0.00","524.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000030-10","0","0","524","524","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","944141","    L3100-000032","10","SWBS 700 EQUIPMENT PTD        ","1600","0","26.00","26.00","0.00","0.00","0.00","26.00","0.00","0.00","0.00","26.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000032-10","0","0","26","26","0.00 "
"481","1","            ","            ","VDX","1.28.3.2.PMO-IL                         ","          ","    ","83","1","14","510","510","900","900","0","945858","    L3100-000035","10","PCW 886 ILS SUPPORT           ","1600","0","500.00","500.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","500.00","","","5/1/2017","7/5/2019","3/7/2016","7/5/2019","    L3100-000035-10","0","0","500","500","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","41","1","20","510","510","900","900","0","943734","    L3100-990000","41","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-41","0","0","0","0","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","77","1","20","510","510","900","900","0","943734","    L3100-990000","77","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-77","0","0","0","0","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","80","1","20","510","510","900","900","0","943734","    L3100-990000","80","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-80","0","0","0","0","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","83","1","20","510","510","900","900","0","943734","    L3100-990000","83","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-83","0","0","0","0","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","86","1","20","510","510","900","900","0","943734","    L3100-990000","86","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-86","0","0","0","0","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","89","1","20","510","510","900","900","0","943734","    L3100-990000","89","BUDGET FOR ILS                ","1699","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3100-990000-89","0","0","0","0","0.00 "
"","","","","","","","","","","","510 Total","","","","","","","","","","","17042.00","17042.00","435.30","435.30","161.12","16635.00","0.00","0.00","0.00","16796.12","","","","","","","","154.06","0","16642","16796.06","0.06 "
"481","1","            ","            ","WCC","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","943843","    L6110-000002","10","2015-LOE PMO SUPPORT          ","1560","100","130.00","130.00","130.00","130.00","281.25","0.00","0.00","0.00","0.00","281.25","0.462 ","0.462 ","9/28/2015","12/23/2015","9/28/2015","12/23/2015","    L6110-000002-10","281.25","0","0","281.25","0.00 "
"481","1","            ","            ","WCB","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","943107","    L6110-000001","10","Q-FINAL 2015 LOE LCS-21 STRTUP","1560","100","350.00","350.00","350.00","350.00","331.53","0.00","0.00","0.00","0.00","331.53","1.056 ","1.056 ","5/26/2015","9/25/2015","5/26/2015","9/25/2015","    L6110-000001-10","331.53","0","0","331.53","0.00 "
"481","1","            ","            ","WCH","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","944204","    L6110-000004","10","2017-LOE PMO SUPPORT          ","1560","23.25","2924.00","2300.00","679.83","534.75","251.20","2150.00","0.00","0.00","0.00","2401.20","2.706 ","2.129 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6110-000004-10","229.89","0","2150","2379.89","21.31 "
"481","1","            ","            ","WCD","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","944203","    L6110-000003","10","2016-LOE PMO SUPPORT          ","1560","100","2293.00","2293.00","2293.00","2293.00","360.83","0.00","0.00","0.00","0.00","360.83","6.355 ","6.355 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6110-000003-10","360.83","0","0","360.83","0.00 "
"481","1","            ","            ","WCL","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","944205","    L6110-000005","10","2018-LOE PMO SUPPORT          ","1560","0","2220.00","2220.00","0.00","0.00","0.00","2220.00","0.00","0.00","0.00","2220.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6110-000005-10","0","0","2220","2220","0.00 "
"481","1","            ","            ","WCQ","1.28.3.1.1.PMO-PM                       ","          ","    ","897","8","13","515","515","900","900","0","944206","    L6110-000006","10","2019-LOE PMO SUPPORT          ","1560","0","2114.00","2114.00","0.00","0.00","0.00","2114.00","0.00","0.00","0.00","2114.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L6110-000006-10","0","0","2114","2114","0.00 "
"481","1","            ","            ","0","                                        ","          ","    ","897","8","20","515","515","900","900","0","943106","    L6110-990000","897","BUDGET FOR PROGRAM MANAGEMENT ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6110-990000-897","0","0","0","0","0.00 "
"","","","","","","","","","","","515 Total","","","","","","","","","","","10031.00","9407.00","3452.83","3307.75","1224.81","6484.00","0.00","0.00","0.00","7708.81","","","","","","","","1203.5","0","6484","7687.5","21.31 "
"481","1","            ","            ","WSG","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943976","    L5200-000006","10","SPPC #25 PREPARTION&ATTENDANCE","1508","100","16.00","16.00","16.00","16.00","9.33","0.00","0.00","0.00","0.00","9.33","1.715 ","1.715 ","3/7/2017","3/9/2017","3/7/2017","3/9/2017","    L5200-000006-10","9.33","0","0","9.33","0.00 "
"481","1","            ","            ","WSA","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943972","    L5200-000002","10","DDR/PRR PREPARATION&ATTENDANCE","1508","100","40.00","40.00","40.00","40.00","15.24","0.00","0.00","0.00","0.00","15.24","2.625 ","2.625 ","4/4/2016","7/1/2016","8/1/2016","2/6/2017","    L5200-000002-10","15.24","0","0","15.24","0.00 "
"481","1","            ","            ","WPH","1.28.2.1.ENG-PE                         ","PCW 1024  ","    ","830","8","13","520","520","900","900","0","945240","    L5200-000017","10","2017-LOE-PCW 1024             ","1521","25.7","285.00","285.00","73.25","73.25","27.33","285.00","0.00","0.00","0.00","312.33","2.680 ","2.680 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L5200-000017-10","27.33","0","285","312.33","0.00 "
"481","1","            ","            ","WPD","1.28.2.1.ENG-PE                         ","          ","    ","830","8","13","520","520","900","900","0","943968","    L5200-000001","10","2016-LOE ENGINEERING SUPPORT  ","1500","100","1720.00","1720.00","1720.00","1720.00","358.25","0.00","0.00","0.00","0.00","358.25","4.801 ","4.801 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L5200-000001-10","358.25","0","0","358.25","0.00 "
"481","1","            ","            ","WPD","1.28.2.1.ENG-PE                         ","PCW 1024  ","    ","830","8","13","520","520","900","900","0","945239","    L5200-000016","10","2016-LOE-PCW 1024             ","1521","100","144.00","144.00","144.00","144.00","23.17","0.00","0.00","0.00","0.00","23.17","6.215 ","6.215 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L5200-000016-10","23.17","0","0","23.17","0.00 "
"481","1","            ","            ","WPH","1.28.2.1.ENG-PE                         ","          ","    ","830","8","13","520","520","900","900","0","943969","    L5200-000005","10","2017-LOE ENGINEERING SUPPORT  ","1500","25.7","3649.00","3649.00","937.79","937.79","114.04","2680.00","0.00","0.00","0.00","2794.04","8.223 ","8.223 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L5200-000005-10","111.04","0","2680","2791.04","3.00 "
"481","1","            ","            ","WSE","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943973","    L5200-000003","10","SPPC #23 PREPARTION&ATTENDANCE","1508","100","16.00","16.00","16.00","16.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/5/2016","7/8/2016","8/1/2016","8/4/2016","    L5200-000003-10","0","0","0","0","0.00 "
"481","1","            ","            ","WSF","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943975","    L5200-000004","10","SPPC #24 PREPARTION&ATTENDANCE","1508","100","16.00","16.00","16.00","16.00","0.00","0.00","0.00","0.00","0.00","0.00","","","11/8/2016","11/11/2016","10/24/2016","10/28/2016","    L5200-000004-10","0","0","0","0","0.00 "
"481","1","            ","            ","WSH","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943977","    L5200-000007","10","SPPC #26 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","7/11/2017","7/14/2017","7/11/2017","7/14/2017","    L5200-000007-10","0","0","16","16","0.00 "
"481","1","            ","            ","WSI","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943978","    L5200-000008","10","SPPC #27 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","11/7/2017","11/9/2017","11/7/2017","11/9/2017","    L5200-000008-10","0","0","16","16","0.00 "
"481","1","            ","            ","WPL","1.28.2.1.ENG-PE                         ","          ","    ","830","8","13","520","520","900","900","0","943970","    L5200-000009","10","2018-LOE ENGINEERING SUPPORT  ","1500","0","2790.00","2790.00","0.00","0.00","0.00","2290.00","0.00","0.00","0.00","2290.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L5200-000009-10","0","0","2290","2290","0.00 "
"481","1","            ","            ","WSJ","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943979","    L5200-000010","10","SPPC #28 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","3/13/2018","3/16/2018","3/13/2018","3/16/2018","    L5200-000010-10","0","0","16","16","0.00 "
"481","1","            ","            ","WSK","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943980","    L5200-000011","10","SPPC #29 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","7/10/2018","7/13/2018","7/10/2018","7/13/2018","    L5200-000011-10","0","0","16","16","0.00 "
"481","1","            ","            ","WSL","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943981","    L5200-000012","10","SPPC #30 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","11/13/2018","11/16/2018","11/13/2018","11/16/2018","    L5200-000012-10","0","0","16","16","0.00 "
"481","1","            ","            ","WPQ","1.28.2.1.ENG-PE                         ","          ","    ","830","8","13","520","520","900","900","0","943971","    L5200-000013","10","2019-LOE ENGINEERING SUPPORT  ","1500","0","404.00","404.00","0.00","0.00","0.00","304.00","0.00","0.00","0.00","304.00","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019","    L5200-000013-10","0","0","304","304","0.00 "
"481","1","            ","            ","WSM","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943982","    L5200-000014","10","SPPC #31 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","3/12/2019","3/15/2019","3/12/2019","3/15/2019","    L5200-000014-10","0","0","16","16","0.00 "
"481","1","            ","            ","WSN","1.28.2.1.ENG-PE                         ","          ","    ","830","8","14","520","520","900","900","0","943983","    L5200-000015","10","SPPC #32 PREPARTION&ATTENDANCE","1508","0","16.00","16.00","0.00","0.00","0.00","16.00","0.00","0.00","0.00","16.00","","","7/2/2019","7/3/2019","7/2/2019","7/3/2019","    L5200-000015-10","0","0","16","16","0.00 "
