"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","",""
"467","2","    HPR-06303-02","MOTOR CONTROLLER     ","CONTROLLER","                  ","   ","104359","860588","2","0","1","0","1","0","12/31/2015","8","         ","            ","","","","","","","","","",""
"467","2","    HPR-08848-01","DEGAUSSING POWER SUP ","UNIT      ","POWER SUPPLY      ","   ","104629","860654","1","0","1","0","1","0","12/30/2015","8","         ","            ","","","","","","","","","",""
"467","2","    HPR-06575-01","AFFF SYSTEM, TO BE S ","SYSTEM    ","AFFF              ","   ","40535","890163","1","0","2","0","2","0","06/30/2016","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-08218-04","COLLAR               ","COLLAR    ","                  ","   ","1","890510","4","0","-2","0","-2","0","12/05/2015","100","         ","            ","","","","","","","","","",""
"467","2","    HPR-07588-01","FUNNEL, RND TOP, 1-1 ","FUNNEL    ","                  ","   ","1","890590","4","0","-2","-2","-2","0","09/01/2016","100","         ","            ","","","","","","","","","",""
"467","2","    HPR-07795-02","GAGE ASSEMBLY, DIFFE ","ASSEMBLY  ","GAGE              ","   ","1","890590","6","0","-1","-1","-1","0","09/01/2016","100","         ","            ","","","","","","","","","",""
"467","2","    HPR-09571-01","VALVE, BUTTERFLY, 2- ","VALVE     ","BUTTERFLY         ","   ","102519","890591","2","0","-1","0","-1","0","03/22/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-09940-01","VALVE, BUTTERFLY, 3"" ","VALVE     ","BUTTERFLY         ","   ","102519","890591","6","0","-2","0","-2","0","03/22/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-09571-01","VALVE, BUTTERFLY, 2- ","VALVE     ","BUTTERFLY         ","   ","102519","890591","10","4431","1","0","1","4431","03/22/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-09940-01","VALVE, BUTTERFLY, 3"" ","VALVE     ","BUTTERFLY         ","   ","102519","890591","14","2951","2","0","2","5902","03/22/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-07991-01","ELECTRIC DRIVE CABIN ","CABINET   ","DRIVE             ","   ","103470","921441","1","0","1","0","1","0","10/01/2015","8","         ","            ","","","","","","","","","",""
"467","2","    HPR-09610-01","VALVE, BTLY, 6 IPS,  ","VALVE     ","BUTTERFLY         ","   ","102519","930557","1","700","1","0","1","700","05/01/2017","1","         ","            ","","","","","","","","","",""
"467","2","  HPR-0000476-01","VALVE, BTLY, 6 IPS,  ","VALVE     ","BUTTERFLY         ","   ","102519","930557","3","700","1","0","1","700","05/01/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-09571-01","VALVE, BUTTERFLY, 2- ","VALVE     ","BUTTERFLY         ","   ","102519","930557","4","700","1","0","1","700","05/01/2017","1","         ","            ","","","","","","","","","",""
"467","2","    HPR-09618-01","VALVE, BUTTERFLY, 3"" ","VALVE     ","BUTTERFLY         ","   ","102519","930557","5","700","1","0","1","700","05/01/2017","1","         ","            ","","","","","","","","","",""
"467","2","  HPR-0000579-01","SECONDARY REMOTE ACT ","PANEL     ","ACTUATION         ","   ","40535","970142","1","682.2","5","0","5","3411","06/27/2017","1","         ","            ","","","","","","","","","",""
"467","2","  HPR-0000254-01","POWER SUPPLY CONTROL ","CONTROLLER","SUPPLY            ","   ","107626","970145","1","1376.39","1","0","1","1376.39","10/19/2016","8","         ","            ","","","","","","","","","",""
"467","2","    HPR-09917-01","DAVIT SYSTEM, BOAT,  ","DAVIT     ","BOAT              ","   ","103470","970221","1","2395","1","0","1","2395","03/07/2017","8","         ","            ","","","","","","","","","",""
"SWBS: ","2","002M - DMR-HPR MATERIAL","ALL SB        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 002 :       21797.27","","","","","","","","","","","","","","","",""
"SWBS: ","8","FREIGHT - BUDGETING","                  ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 008 :        ","0","","","","","","","","","","","","","","",""
"SWBS: ","17","017M-WATERFRONT CHANGES","              ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 017 :        ","0","","","","","","","","","","","","","","",""
"SWBS: ","41","041M - CONFIGURATION","MANAGEME         ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 041 :        ","0","","","","","","","","","","","","","","",""
"467","42","    042-01-00002","SRVCS, SHIP CHECK, E ","SERVICE   ","SHIP CHECK        ","   ","107284","765460","1","0","1","0","1","0","07/01/2016","1","         ","            ","","","","","","","","","",""
"SWBS: ","42","042M - GENERAL ADMINISTRATIVE","        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 042 :        ","0","","","","","","","","","","","","","","",""
"SWBS: ","73","073M - NOISE, VIBRATION","& RES         ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 073 :        ","0","","","","","","","","","","","","","","",""
"SWBS: ","75","075M - FASTENERS","                     ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 075 :        ","0","","","","","","","","","","","","","","",""
"SWBS: ","83","083M - SUPPLY SUPPORT","                ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 083 :        ","0","","","","","","","","","","","","","","",""
"467","86","    086-01-00018","HVAC/COLLECTIVE PROT ","MANUAL    ","SYSTEM            ","   ","100503","690784","12","1","366.21","90.99","275.22","275.22","07/29/2016","8","         ","            ","","","","","","","","","",""
