"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938690","    L1800-000011","10","Q4-2015 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000011-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938691","    L1800-000012","10","Q1-2016 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000012-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938692","    L1800-000013","10","Q2-2016 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000013-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938693","    L1800-000014","10","Q3-2016 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000014-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938694","    L1800-000015","10","Q4-2016 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000015-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938695","    L1800-000016","10","Q1-2017 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000016-10","0","0","0","0","0.00 "
"475","1","            ","            ","888","          ","34","2","13","180","180","900","900","0","938696","    L1800-000017","10","Q2-2017 SECURITY              ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-000017-10","0","0","0","0","0.00 "
"475","1","            ","            ","0","          ","34","2","20","180","180","900","900","0","936661","    L1800-990000","34","BUDGET SECURITY DEPT          ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L1800-990000-34","0","0","0","0","0.00 "
"","","","","","","","","","180 Total","","","","","","","","","","","487.00","487.00","487.00","487.00","405.80","0.00","0.00","0.00","0.00","405.80","","","","","","","","405.8","0","0","405.8","0.00 "
"475","1","            ","            ","WDJ","          ","980","9","13","301","301","900","900","0","938768","    L3000-000009","10","Q1-2015 PURCHASING LOE        ","3007","100","0.00","300.00","0.00","300.00","1176.83","0.00","0.00","0.00","0.00","1176.83","0.000 ","0.255 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L3000-000009-10","1176.83","0","0","1176.83","0.00 "
"475","1","            ","            ","WDJ","          ","980","9","13","301","301","900","900","0","938770","    L3000-000010","10","Q2-2015 PURCHASING LOE        ","3007","100","0.00","304.00","0.00","304.00","1448.61","0.00","0.00","0.00","0.00","1448.61","0.000 ","0.210 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L3000-000010-10","1448.61","0","0","1448.61","0.00 "
"475","1","            ","            ","WDJ","          ","980","9","13","301","301","900","900","0","938771","    L3000-000011","10","Q3-2015 PURCHASING LOE        ","3007","100","0.00","300.00","0.00","300.00","1266.17","0.00","0.00","0.00","0.00","1266.17","0.000 ","0.237 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L3000-000011-10","1266.17","0","0","1266.17","0.00 "
"475","1","            ","            ","WDJ","          ","980","9","13","301","301","900","900","0","938772","    L3000-000012","10","Q4-2015 PURCHASING LOE        ","3007","100","0.00","300.00","0.00","300.00","1039.82","0.00","0.00","0.00","0.00","1039.82","0.000 ","0.289 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L3000-000012-10","1039.82","0","0","1039.82","0.00 "
"475","1","            ","            ","WDN","          ","980","9","13","301","301","900","900","0","938773","    L3000-000013","10","Q1-2016 PURCHASING LOE        ","3007","100","0.00","300.00","0.00","300.00","1010.40","0.00","0.00","0.00","0.00","1010.40","0.000 ","0.297 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3000-000013-10","1010.4","0","0","1010.4","0.00 "
"475","1","            ","            ","WDN","          ","980","9","13","301","301","900","900","0","938774","    L3000-000014","10","Q2-2016 PURCHASING LOE        ","3007","100","0.00","400.00","0.00","400.00","883.11","0.00","0.00","0.00","0.00","883.11","0.000 ","0.453 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3000-000014-10","883.11","0","0","883.11","0.00 "
"475","1","            ","            ","WDN","          ","980","9","13","301","301","900","900","0","938775","    L3000-000015","10","Q3-2016 PURCHASING LOE        ","3007","100","0.00","400.00","0.00","400.00","1040.07","0.00","0.00","0.00","0.00","1040.07","0.000 ","0.385 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3000-000015-10","1040.07","0","0","1040.07","0.00 "
"475","1","            ","            ","WDN","          ","980","9","13","301","301","900","900","0","938777","    L3000-000016","10","Q4-2016 PURCHASING LOE        ","3007","100","0.00","300.00","0.00","300.00","990.39","0.00","0.00","0.00","0.00","990.39","0.000 ","0.303 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3000-000016-10","990.39","0","0","990.39","0.00 "
"475","1","            ","            ","WDS","          ","980","9","13","301","301","900","900","0","938778","    L3000-000017","10","Q1-2017 PURCHASING LOE        ","3007","0","0.00","900.00","0.00","0.00","728.22","143.00","0.00","0.00","0.00","871.22","0.000 ","0.000 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3000-000017-10","624.04","0","247","871.04","0.18 "
"475","1","            ","            ","WDI","          ","980","9","13","301","301","900","900","0","938767","    L3000-000008","10","Q4-2014 PURCHASING LOE        ","3007","100","300.00","300.00","300.00","300.00","1033.23","0.00","0.00","0.00","0.00","1033.23","0.290 ","0.290 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L3000-000008-10","1033.23","0","0","1033.23","0.00 "
"475","1","            ","            ","WDH","          ","980","9","13","301","301","900","900","0","938766","    L3000-000007","10","Q3-2014 PURCHASING LOE        ","3007","100","400.00","400.00","400.00","400.00","1039.47","0.00","0.00","0.00","0.00","1039.47","0.385 ","0.385 ","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L3000-000007-10","1039.47","0","0","1039.47","0.00 "
"475","1","            ","            ","WDG","          ","980","9","13","301","301","900","900","0","938765","    L3000-000006","10","Q2-2014 PURCHASING LOE        ","3007","100","312.00","312.00","312.00","312.00","776.68","0.00","0.00","0.00","0.00","776.68","0.402 ","0.402 ","3/31/2014","6/27/2014","3/31/2014","6/27/2014","    L3000-000006-10","776.68","0","0","776.68","0.00 "
"475","1","            ","            ","WDF","          ","980","9","13","301","301","900","900","0","938764","    L3000-000005","10","Q1-2014 PURCHASING LOE        ","3007","100","300.00","300.00","300.00","300.00","669.95","0.00","0.00","0.00","0.00","669.95","0.448 ","0.448 ","1/2/2014","3/28/2014","1/2/2014","3/28/2014","    L3000-000005-10","669.95","0","0","669.95","0.00 "
"475","1","            ","            ","WDE","          ","980","9","13","301","301","900","900","0","937591","    L3000-000004","10","Q4-2013 PURCHASING LOE        ","3007","100","450.00","450.00","450.00","450.00","281.82","0.00","0.00","0.00","0.00","281.82","1.597 ","1.597 ","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L3000-000004-10","281.82","0","0","281.82","0.00 "
"475","1","            ","            ","WDA","          ","980","9","14","301","301","900","900","0","936668","    L3000-000001","10","LCS-15 PURCH START UP         ","3002","100","324.00","324.00","324.00","324.00","170.89","0.00","0.00","0.00","0.00","170.89","1.896 ","1.896 ","3/21/2013","5/3/2013","3/21/2013","4/16/2013","    L3000-000001-10","170.89","0","0","170.89","0.00 "
"475","1","            ","            ","WDC","          ","980","9","13","301","301","900","900","0","937590","    L3000-000003","10","Q3-2013 PURCHASING LOE        ","3007","100","300.00","300.00","300.00","300.00","141.79","0.00","0.00","0.00","0.00","141.79","2.116 ","2.116 ","7/1/2013","9/27/2013","7/1/2013","9/27/2013","    L3000-000003-10","141.79","0","0","141.79","0.00 "
"475","1","            ","            ","WTR","PCW 710   ","980","9","14","301","301","900","PCW710","0","941402","    L3000-000019","10","PCW-710 AUW                   ","3002","100","181.00","181.00","181.00","181.00","39.55","0.00","0.00","0.00","0.00","39.55","4.576 ","4.576 ","8/6/2014","12/23/2014","8/6/2014","11/17/2015","    L3000-000019-10","39.55","0","0","39.55","0.00 "
"475","1","            ","            ","WDB","          ","980","9","13","301","301","900","900","0","937589","    L3000-000002","10","Q2-2013 PURCHASING LOE        ","3007","100","100.00","100.00","100.00","100.00","0.50","0.00","0.00","0.00","0.00","0.50","200.000 ","200.000 ","5/6/2013","6/28/2013","5/6/2013","6/28/2013","    L3000-000002-10","0.5","0","0","0.5","0.00 "
"475","1","            ","            ","WDS","          ","980","9","13","301","301","900","900","0","938779","    L3000-000018","10","Q2-2017 PURCHASING LOE        ","3007","0","0.00","600.00","0.00","0.00","0.00","600.00","0.00","0.00","0.00","600.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3000-000018-10","0","0","600","600","0.00 "
"475","1","            ","            ","WDS","          ","980","9","13","301","301","900","900","0","945736","    L3000-000020","10","Q3-2017 PURCHASING LOE        ","3007","0","0.00","500.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","500.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3000-000020-10","0","0","500","500","0.00 "
"475","1","            ","            ","WDS","          ","980","9","13","301","301","900","900","0","945737","    L3000-000021","10","Q4-2017 PURCHASING LOE        ","3007","0","0.00","379.00","0.00","0.00","0.00","379.00","0.00","0.00","0.00","379.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3000-000021-10","0","0","379","379","0.00 "
"475","1","            ","            ","WDT","          ","980","9","13","301","301","900","900","0","945738","    L3000-000022","10","Q-FINAL PURCHASING LOE        ","3007","0","354.00","354.00","0.00","0.00","0.00","354.00","0.00","0.00","0.00","354.00","","","1/2/2018","2/27/2018","1/2/2018","7/6/2018","    L3000-000022-10","0","0","354","354","0.00 "
"475","1","            ","            ","0","          ","980","9","20","301","301","900","900","0","936628","    L3000-990000","980","BUDGET FOR PURCHASING         ","3098","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3000-990000-980","0","0","0","0","0.00 "
"475","1","            ","            ","WDJ","          ","980","9","13","301","301","900","900","0","942087","    L3000-WDJ000","980","BUDGET PACK 2015-LOE          ","3098","100","1110.00","0.00","1110.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L3000-WDJ000-980","0","0","0","0","0.00 "
"475","1","            ","            ","WDN","          ","980","9","13","301","301","900","900","0","942088","    L3000-WDN000","980","BUDGET PACK 2016-LOE          ","3098","100","1100.00","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L3000-WDN000-980","0","0","0","0","0.00 "
"475","1","            ","            ","WDS","          ","980","9","13","301","301","900","900","0","945625","    L3000-WDS000","980","BUDGET PACK 2017-LOE          ","3098","15.66","576.00","0.00","90.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L3000-WDS000-980","0","0","0","0","0.00 "
"","","","","","","","","","301 Total","","","","","","","","","","","5807.00","8004.00","4967.20","5271.00","13737.50","1976.00","0.00","0.00","0.00","15713.50","","","","","","","","13633.32","0","2080","15713.32","0.18 "
"475","1","            ","            ","WBH","          ","813","2","13","350","350","900","900","0","938889","    L6500-000020","10","Q4-2014 IMS/EVMS MAINTENANCE  ","3010","100","0.00","697.00","0.00","697.00","835.72","0.00","0.00","0.00","0.00","835.72","0.000 ","0.834 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L6500-000020-10","835.72","0","0","835.72","0.00 "
"475","1","            ","            ","WBH","          ","813","2","13","350","350","900","900","0","938890","    L6500-000021","10","Q4-2014 ADMIN SUPPORT         ","3013","100","0.00","588.00","0.00","588.00","225.66","0.00","0.00","0.00","0.00","225.66","0.000 ","2.606 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L6500-000021-10","225.66","0","0","225.66","0.00 "
"475","1","            ","            ","WBH","          ","813","2","13","350","350","900","900","0","938891","    L6500-000022","10","Q4-2014 PLANNER LOE           ","3014","100","0.00","2490.00","0.00","2490.00","968.38","0.00","0.00","0.00","0.00","968.38","0.000 ","2.571 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L6500-000022-10","968.38","0","0","968.38","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938892","    L6500-000023","10","Q1-2015 IMS/EVMS MAINTENANCE  ","3010","100","0.00","711.00","0.00","711.00","1185.86","0.00","0.00","0.00","0.00","1185.86","0.000 ","0.600 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000023-10","1185.86","0","0","1185.86","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938893","    L6500-000024","10","Q1-2015 ADMIN SUPPORT         ","3013","100","0.00","573.00","0.00","573.00","201.90","0.00","0.00","0.00","0.00","201.90","0.000 ","2.838 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000024-10","201.9","0","0","201.9","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938894","    L6500-000025","10","Q1-2015 PLANNER LOE           ","3014","100","0.00","3130.00","0.00","3130.00","2848.27","0.00","0.00","0.00","0.00","2848.27","0.000 ","1.099 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000025-10","2848.27","0","0","2848.27","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938895","    L6500-000026","10","Q2-2015 IMS/EVMS MAINTENANCE  ","3010","100","0.00","2400.00","0.00","2400.00","1032.39","0.00","0.00","0.00","0.00","1032.39","0.000 ","2.325 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000026-10","1032.39","0","0","1032.39","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938896","    L6500-000027","10","Q2-2015 ADMIN SUPPORT         ","3013","100","0.00","650.00","0.00","650.00","301.09","0.00","0.00","0.00","0.00","301.09","0.000 ","2.159 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000027-10","301.09","0","0","301.09","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938897","    L6500-000028","10","Q2-2015 LOE PLANNER           ","3014","100","0.00","3000.00","0.00","3000.00","3865.48","0.00","0.00","0.00","0.00","3865.48","0.000 ","0.776 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000028-10","3865.48","0","0","3865.48","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938898","    L6500-000029","10","Q3-2015 IMS/EVMS MAINTENANCE  ","3010","100","0.00","2400.00","0.00","2400.00","942.76","0.00","0.00","0.00","0.00","942.76","0.000 ","2.546 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000029-10","942.76","0","0","942.76","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938899","    L6500-000030","10","Q3-2015 ADMIN SUPPORT         ","3013","100","0.00","650.00","0.00","650.00","436.40","0.00","0.00","0.00","0.00","436.40","0.000 ","1.489 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000030-10","436.4","0","0","436.4","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938900","    L6500-000031","10","Q3-2015 LOE PLANNER           ","3014","100","0.00","3000.00","0.00","3000.00","3363.09","0.00","0.00","0.00","0.00","3363.09","0.000 ","0.892 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000031-10","3363.09","0","0","3363.09","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938901","    L6500-000032","10","Q4-2015 IMS/EVMS MAINTENANCE  ","3010","100","0.00","1040.00","0.00","1040.00","941.75","0.00","0.00","0.00","0.00","941.75","0.000 ","1.104 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000032-10","941.75","0","0","941.75","0.00 "
"475","1","            ","            ","WBI","          ","813","2","13","350","350","900","900","0","938902","    L6500-000033","10","Q4-2015 ADMIN SUPPORT         ","3013","100","0.00","520.00","0.00","520.00","538.33","0.00","0.00","0.00","0.00","538.33","0.000 ","0.966 ","1/2/2015","12/23/2015","1/2/2015","12/23/2015","    L6500-000033-10","538.33","0","0","538.33","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938904","    L6500-000035","10","Q1-2016 LOE PP&C IMS/EVMS     ","3010","100","0.00","750.00","0.00","750.00","835.90","0.00","0.00","0.00","0.00","835.90","0.000 ","0.897 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000035-10","835.9","0","0","835.9","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938905","    L6500-000036","10","Q1-2016 LOE PP&C PRC          ","3013","100","0.00","400.00","0.00","400.00","334.16","0.00","0.00","0.00","0.00","334.16","0.000 ","1.197 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000036-10","334.16","0","0","334.16","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938906","    L6500-000037","10","Q1-2016 LOE PP&C PLANNING     ","3014","100","0.00","4000.00","0.00","4000.00","3704.81","0.00","0.00","0.00","0.00","3704.81","0.000 ","1.080 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000037-10","3704.81","0","0","3704.81","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938907","    L6500-000038","10","Q2-2016 LOE PP&C IMS/EVMS     ","3010","100","0.00","585.00","0.00","585.00","678.57","0.00","0.00","0.00","0.00","678.57","0.000 ","0.862 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000038-10","678.57","0","0","678.57","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938908","    L6500-000039","10","Q2-2016 LOE PP&C PRC          ","3013","100","0.00","390.00","0.00","390.00","402.59","0.00","0.00","0.00","0.00","402.59","0.000 ","0.969 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000039-10","402.59","0","0","402.59","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938909","    L6500-000040","10","Q2-2016 LOE PP&C PLANNING     ","3014","100","0.00","2600.00","0.00","2600.00","3454.54","0.00","0.00","0.00","0.00","3454.54","0.000 ","0.753 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000040-10","3454.54","0","0","3454.54","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938911","    L6500-000041","10","Q3-2016 LOE PP&C IMS/EVMS     ","3010","100","0.00","585.00","0.00","585.00","683.83","0.00","0.00","0.00","0.00","683.83","0.000 ","0.855 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000041-10","683.83","0","0","683.83","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938912","    L6500-000042","10","Q3-2016 LOE PP&C PRC          ","3013","100","0.00","390.00","0.00","390.00","244.37","0.00","0.00","0.00","0.00","244.37","0.000 ","1.596 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000042-10","244.37","0","0","244.37","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938913","    L6500-000043","10","Q3-2016 LOE PP&C PLANNING     ","3014","100","0.00","5200.00","0.00","5200.00","3379.06","0.00","0.00","0.00","0.00","3379.06","0.000 ","1.539 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000043-10","3379.06","0","0","3379.06","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938914","    L6500-000044","10","Q4-2016 LOE PP&C IMS/EVMS     ","3010","100","0.00","585.00","0.00","585.00","621.68","0.00","0.00","0.00","0.00","621.68","0.000 ","0.941 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000044-10","621.68","0","0","621.68","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938916","    L6500-000045","10","Q4-2016 LOE PP&C PRC          ","3013","100","0.00","390.00","0.00","390.00","144.68","0.00","0.00","0.00","0.00","144.68","0.000 ","2.696 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000045-10","144.68","0","0","144.68","0.00 "
"475","1","            ","            ","WBM","          ","813","2","13","350","350","900","900","0","938917","    L6500-000046","10","Q4-2016 LOE PP&C PLANNING     ","3014","100","0.00","5000.00","0.00","5000.00","2261.66","0.00","0.00","0.00","0.00","2261.66","0.000 ","2.211 ","1/4/2016","12/23/2016","1/4/2016","12/23/2016","    L6500-000046-10","2261.66","0","0","2261.66","0.00 "
"475","1","            ","            ","WBR","          ","813","2","13","350","350","900","900","0","938918","    L6500-000047","10","Q1-2017 LOE PP&C IMS          ","3010","61.6","0.00","260.00","0.00","160.16","207.39","111.00","0.00","0.00","0.00","318.39","0.000 ","0.772 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000047-10","155.43","0","120","275.43","42.96 "
"475","1","            ","            ","WBR","          ","813","2","13","350","350","900","900","0","938919","    L6500-000048","10","Q1-2017 LOE PP&C PRC          ","3013","61.6","0.00","130.00","0.00","80.08","121.07","75.00","0.00","0.00","0.00","196.07","0.000 ","0.661 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000048-10","104.94","0","100","204.94","(8.87)"
"475","1","            ","            ","WBR","          ","813","2","13","350","350","900","900","0","938920","    L6500-000049","10","Q1-2017 LOE PP&C TPG          ","3014","61.6","0.00","1560.00","0.00","960.96","1480.10","967.00","0.00","0.00","0.00","2447.10","0.000 ","0.649 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000049-10","1353.49","0","1200","2553.49","(106.39)"
"475","1","            ","            ","WBG","          ","813","2","13","350","350","900","900","0","940387","    L6500-000053","10","Q3-2014 OUTSOURCE EFFORTS     ","3014","100","0.00","260.00","0.00","260.00","36.80","0.00","0.00","0.00","0.00","36.80","0.000 ","7.065 ","6/30/2014","1/5/2015","6/30/2014","1/5/2015","    L6500-000053-10","36.8","0","0","36.8","0.00 "
"475","1","            ","            ","WBH","          ","813","2","13","350","350","900","900","0","940388","    L6500-000054","10","Q4-2014 OUTSOURCE EFFORTS     ","3014","100","0.00","260.00","0.00","260.00","25.41","0.00","0.00","0.00","0.00","25.41","0.000 ","10.232 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L6500-000054-10","25.41","0","0","25.41","0.00 "
