"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"473","1","            ","            ","974","          ","551","5","6","TST","623","D1   ","LD1   ","12","277054","    LD100-551002","10","2C551C402 F/H GTAI SEG 2      ","46","100","80","129.00 ","80.00 ","129.00 ","84.08 ","0.00 ","0.00 ","0.00 ","0.00 ","84.08 ","0.951 ","1.534 ","12/10/15","01/20/16","11/25/16","04/19/17","11/17/16","02/13/17"
"473","1","            ","            ","976","          ","542","5","6","TST","623","A1   ","MA1   ","12","277052","    MA100-542001","10","2C542C400 F/H JP-5 45-54 SEG 5","46","100","89","94.00 ","89.00 ","94.00 ","101.62 ","0.00 ","0.00 ","0.00 ","0.00 ","101.62 ","0.876 ","0.925 ","10/07/16","11/08/16","12/12/16","02/10/17","01/03/17","02/13/17"
"473","1","            ","            ","LNV","          ","631","6","8","648","648","D2   ","AD2   ","63","285960","    AD200-631007","10","AD2 FNL PAINT PASS 01-25-01-L ","25","100","12","17.00 ","12.00 ","17.00 ","40.00 ","0.00 ","0.00 ","0.00 ","0.00 ","40.00 ","0.300 ","0.425 ","06/20/16","09/14/16","01/13/17","02/27/17","01/17/17","02/13/17"
"473","1","            ","            ","LPS","          ","301","3","8","626","626","X    ","X07   ","41","285241","    X0700-301001","10","X07 INSTALL MARIAH PINS       ","56","100","62","62.00 ","62.00 ","62.00 ","61.00 ","0.00 ","0.00 ","0.00 ","0.00 ","61.00 ","1.016 ","1.016 ","07/05/16","07/26/16","03/20/17","04/10/17","02/07/17","02/13/17"
"473","1","            ","            ","MZW","106261","505","5","8","623","623","S    ","S00   ","30","285654","    L9900-X00803","10","106261 ADD DRNS TO RADME      ","53","100","0","48.00 ","0.00 ","48.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.000 ","1.000 ","03/03/16","05/05/16","03/07/16","07/07/17","02/06/17","02/13/17"
"473","1","            ","            ","NDK","          ","573","5","8","TST","624","S    ","S00   ","139","287705","    S0000-573024","10","3C573C412 AMZ CRANE LD TST    ","62","100","75","75.00 ","75.00 ","75.00 ","50.50 ","0.00 ","0.00 ","0.00 ","0.00 ","50.50 ","1.485 ","1.485 ","03/16/17","03/31/17","01/27/17","02/10/17","01/25/17","02/13/17"
"473","1","            ","            ","NHF","          ","169","1","8","TST","624","S    ","S00   ","139","285136","    S0000-169003","10","S00 GROOM 169 STERN DOOR HPU  ","54","100","59","59.00 ","59.00 ","59.00 ","108.00 ","0.00 ","0.00 ","0.00 ","0.00 ","108.00 ","0.546 ","0.546 ","03/04/16","04/05/16","01/13/17","02/10/17","01/13/17","02/13/17"
"473","1","            ","            ","703","          ","533","5","6","TST","623","D2   ","OD2   ","12","281336","    OD200-533001","10","2C533C400 F/H PW FCL-40 SEG 8 ","46","100","163","186.00 ","163.00 ","186.00 ","694.27 ","0.00 ","0.00 ","0.00 ","0.00 ","694.27 ","0.235 ","0.268 ","06/16/16","07/19/16","11/11/16","05/02/17","11/07/16","02/13/17"
"473","1","            ","            ","LNP","          ","631","6","8","648","648","D2   ","OD2   ","63","285640","    OD200-631006","10","OD2 PAINT COMPT CMPLT 1-38-6-M","25","100","55","64.00 ","55.00 ","64.00 ","67.00 ","0.00 ","0.00 ","0.00 ","0.00 ","67.00 ","0.821 ","0.955 ","03/24/16","06/17/16","01/13/17","02/10/17","01/18/17","02/13/17"
"473","1","            ","            ","MZW","106259","505","5","8","623","623","S    ","ME2   ","30","285652","    L9900-X00801","10","106259 RELCTE AIR LINE        ","53","100","0","32.00 ","0.00 ","32.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","0.000 ","1.000 ","03/03/16","05/05/16","03/07/16","07/07/17","02/07/17","02/13/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","285603","    AA100-631009","10","AA1 PAINT COMPT CMPLT 2-45-4-L","25","100","23","48.00 ","23.00 ","48.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","0.479 ","1.000 ","02/26/16","05/20/16","01/13/17","02/10/17","01/17/17","02/13/17"
"473","1","            ","            ","MHK","          ","573","5","8","624","624","S    ","S00   ","139","287701","    S0000-573007","10","SW GROOM ILO 573 PAYLD CRANE  ","54","100","50","49.00 ","50.00 ","49.00 ","38.00 ","0.00 ","0.00 ","0.00 ","0.00 ","38.00 ","1.316 ","1.289 ","03/06/17","03/31/17","01/23/17","02/24/17","01/16/17","02/13/17"
"473","1","            ","            ","MHL","          ","588","5","8","624","624","S    ","S00   ","139","286998","    S0000-588003","10","SW GROOM ILO 588 HNGR CRANE   ","54","100","77","76.00 ","77.00 ","76.00 ","27.00 ","0.00 ","0.00 ","0.00 ","0.00 ","27.00 ","2.852 ","2.815 ","01/13/16","02/09/16","01/27/17","02/17/17","01/23/17","02/13/17"
"473","1","            ","            ","DQL","105576","514","5","2","623","623","D3SD1","D3SD1 ","30","281210","    L9900-X00694","10","105576 ADD NAVY FLNGS         ","16","100","0","32.00 ","0.00 ","32.00 ","89.00 ","0.00 ","0.00 ","0.00 ","0.00 ","89.00 ","0.000 ","0.360 ","01/12/15","02/23/15","04/02/15","03/16/17","01/29/17","02/13/17"
"473","1","            ","            ","HPA","BA-0134941","712","7","1","625","625","D2S  ","OD2   ","33","285404","    L9900-X00804","10","BA-0134941 ADD NOTCH EJCT HTCH","28","100","0","8.00 ","0.00 ","8.00 ","1.00 ","0.00 ","0.00 ","0.00 ","0.00 ","1.00 ","0.000 ","8.000 ","07/01/16","09/15/16","08/08/16","02/27/17","02/09/17","02/13/17"
"473","1","            ","            ","KCB","FCN-004565","514","5","6","623","623","S    ","GE1   ","30","288023","    L9900-X00839","10","FCN-004565 RVSE VL VS         ","38","100","0","32.00 ","0.00 ","32.00 ","42.00 ","0.00 ","0.00 ","0.00 ","0.00 ","42.00 ","0.000 ","0.762 ","08/18/15","09/29/15","09/21/15","03/10/17","02/07/17","02/13/17"
"473","1","            ","            ","LEQ","105430","665","6","6","625","625","S    ","S00   ","107","283545","    L9900-X00736","10","105430 D1S CHG 665 FDN-HAZMAT ","40","100","0","42.00 ","0.00 ","42.00 ","78.00 ","0.00 ","0.00 ","0.00 ","0.00 ","78.00 ","0.000 ","0.538 ","08/15/16","10/03/16","10/21/16","02/17/17","10/14/16","02/13/17"
"473","1","            ","            ","KFH","          ","555","5","6","623","623","S    ","ME1   ","30","276785","    E1000-555003","10","ME1 FINAL H/U 5551 HFP        ","38","100","773","120.00 ","773.00 ","120.00 ","1652.76 ","0.00 ","0.00 ","0.00 ","0.00 ","1652.76 ","0.468 ","0.073 ","04/19/16","07/06/16","02/25/16","03/09/17","02/01/16","02/13/17"
"473","1","            ","            ","ECG","106146","180","1","6","621","621","A1   ","MA1   ","44","285340","    L9900-X00789","10","106146 MODIFY SHFT BRNG FDNS  ","42","100","0","72.00 ","0.00 ","72.00 ","172.00 ","0.00 ","0.00 ","0.00 ","0.00 ","172.00 ","0.000 ","0.419 ","03/20/15","04/30/15","06/16/15","02/10/17","12/19/16","02/13/17"
"473","1","            ","            ","MKB","106336","551","5","8","623","623","E2   ","ME2   ","30","286292","    L9900-X00813","10","106336 RVSE AIR PIPE          ","46","100","0","80.00 ","0.00 ","80.00 ","192.00 ","0.00 ","0.00 ","0.00 ","0.00 ","192.00 ","0.000 ","0.417 ","02/21/17","03/23/17","01/13/17","07/11/17","01/30/17","02/13/17"
"473","1","            ","            ","AAU","104894","256","2","2","623","623","A1L  ","A1L   ","30","277471","    L9900-X00624","10","104894 REVISE SW ORIFICE PLATE","16","100","0","8.00 ","0.00 ","8.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","0.000 ","1.000 ","08/04/14","09/12/14","11/26/14","03/10/17","02/07/17","02/13/17"
"473","1","            ","            ","LCR","          ","301","3","6","626","626","D3   ","HD3   ","75","274909","    HD300-301001","10","HD3 L/M ELECTRIC EQUIP        ","41","100","228","177.00 ","228.00 ","177.00 ","415.83 ","0.00 ","0.00 ","0.00 ","0.00 ","415.83 ","0.548 ","0.426 ","11/19/15","02/15/16","02/25/16","01/30/17","02/08/16","02/13/17"
"473","1","            ","            ","LZX","          ","990","9","10","621","621","S    ","LD2   ","44","287057","    L9900-R00331","10","RWK-LD2-REBUILD NOTCH FILTER  ","800","100","0","80.00 ","0.00 ","80.00 ","61.00 ","0.00 ","0.00 ","0.00 ","0.00 ","61.00 ","0.000 ","1.311 ","06/07/16","03/30/17","10/17/16","07/10/17","01/11/17","02/13/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","285622","    AA100-631014","10","AA1 PAINT COMPT CMPLT 2-51-1-L","25","100","27","88.00 ","27.00 ","88.00 ","272.50 ","0.00 ","0.00 ","0.00 ","0.00 ","272.50 ","0.099 ","0.323 ","02/26/16","05/20/16","01/13/17","02/10/17","02/06/17","02/14/17"
"473","1","            ","            ","LNG","          ","631","6","8","648","648","A1   ","RA1   ","63","285660","    RA100-631007","10","RA1 PAINT COMPT CMPLT 3-47-4-T","25","100","33","72.00 ","33.00 ","72.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","2.062 ","4.500 ","05/16/16","08/10/16","02/01/17","03/24/17","02/07/17","02/14/17"
"473","1","            ","            ","KZQ","          ","631","6","8","648","648","F3   ","AF3   ","63","284509","    AF300-631009","10","AF3 PAINT COMPT CMPLT 3-20-2-T","25","100","4","32.00 ","4.00 ","32.00 ","36.50 ","0.00 ","0.00 ","0.00 ","0.00 ","36.50 ","0.110 ","0.877 ","12/18/15","03/22/16","04/04/16","02/06/17","02/07/17","02/14/17"
"473","1","            ","            ","KZT","          ","631","6","8","648","648","E1   ","GE1   ","63","278243","    GE100-631006","10","GE1 PAINT COMPT CMPLT 2-26-2-A","25","100","90","90.00 ","90.00 ","90.00 ","302.00 ","0.00 ","0.00 ","0.00 ","0.00 ","302.00 ","0.298 ","0.298 ","12/22/15","03/24/16","03/28/16","04/24/17","04/06/16","02/14/17"
"473","1","            ","            ","KZN","          ","631","6","8","648","648","F2   ","OF2   ","63","284523","    OF200-631006","10","OF2 PAINT COMPT CMPLT 2-11-1-T","25","100","10","32.00 ","10.00 ","32.00 ","56.00 ","0.00 ","0.00 ","0.00 ","0.00 ","56.00 ","0.179 ","0.571 ","06/23/16","09/19/16","04/04/16","02/24/17","02/06/17","02/14/17"
"473","1","            ","            ","LPJ","          ","631","6","8","648","648","D3   ","LD3   ","63","286030","    LD300-631009","10","LD3 PAINT DECK COMPT 02-40-0-L","25","100","2","48.00 ","2.00 ","48.00 ","44.00 ","0.00 ","0.00 ","0.00 ","0.00 ","44.00 ","0.045 ","1.091 ","02/01/16","04/25/16","03/07/16","03/15/17","02/04/17","02/15/17"
"473","1","            ","            ","LXV","          ","320","3","8","TST","626","S    ","S00   ","41","287612","    S0000-320019","10","3C320C401 TST REC TOP OF S & M","64","100","57","11.00 ","57.00 ","11.00 ","17.00 ","0.00 ","0.00 ","0.00 ","0.00 ","17.00 ","3.353 ","0.647 ","04/26/16","05/26/16","01/26/17","03/02/17","01/23/17","02/20/17"
"473","1","            ","            ","896","          ","541","5","8","TST","623","S    ","S00   ","120","280689","    S0000-541001","10","SW GROOM SYSTEM FOR 4C541C400 ","61","100","62","67.00 ","62.00 ","67.00 ","416.83 ","0.00 ","0.00 ","0.00 ","0.00 ","416.83 ","0.149 ","0.161 ","04/18/16","05/18/16","10/21/16","03/01/17","10/03/16","02/20/17"
"473","1","            ","            ","MGY","          ","588","5","8","624","624","S    ","S00   ","139","277180","    S0000-588002","10","SW L/O INSTL 588 AMZ CRANE    ","54","100","379","369.00 ","379.00 ","369.00 ","316.50 ","0.00 ","0.00 ","0.00 ","0.00 ","316.50 ","1.197 ","1.166 ","09/24/15","11/20/15","03/03/16","02/17/17","03/17/16","02/20/17"
"473","1","            ","            ","LVN","          ","573","5","6","624","624","S2   ","WS2   ","139","285643","    WS200-573013","10","WS2 L/O INSTL RAIL SPRT BRKTS ","39","100","79","79.00 ","79.00 ","79.00 ","143.00 ","0.00 ","0.00 ","0.00 ","0.00 ","143.00 ","0.552 ","0.552 ","09/15/15","10/02/15","01/23/17","02/16/17","01/19/17","02/20/17"
"473","1","            ","            ","MMJ","          ","320","3","8","626","626","D1   ","LD1   ","141","288221","    LD100-320004","10","PRE-BST: CLEAN LC 11          ","56","100","53","53.00 ","53.00 ","53.00 ","48.00 ","0.00 ","0.00 ","0.00 ","0.00 ","48.00 ","1.104 ","1.104 ","05/08/17","06/05/17","07/03/17","07/28/17","02/08/17","02/20/17"
"473","1","            ","            ","MMF","          ","320","3","8","626","626","A1   ","MA1   ","141","288225","    MA100-320012","10","PRE-BST CLEAN LC 3SA/4SA      ","56","100","12","50.00 ","12.00 ","50.00 ","62.00 ","0.00 ","0.00 ","0.00 ","0.00 ","62.00 ","0.194 ","0.806 ","05/08/17","06/05/17","07/03/17","07/28/17","02/08/17","02/20/17"
"473","1","            ","            ","MMF","          ","320","3","8","626","626","A1   ","MA1   ","141","288224","    MA100-320011","10","PRE-BST CLEAN LC 3S/4S        ","56","100","12","50.00 ","12.00 ","50.00 ","42.00 ","0.00 ","0.00 ","0.00 ","0.00 ","42.00 ","0.286 ","1.190 ","05/08/17","06/05/17","07/03/17","07/28/17","02/08/17","02/20/17"
"473","1","            ","            ","LSB","          ","631","6","8","648","648","S    ","SI0   ","63","287156","    SI000-631003","10","SW FINAL PAINT PASS 02-30-0-L ","25","100","149","143.00 ","149.00 ","143.00 ","104.00 ","0.00 ","0.00 ","0.00 ","0.00 ","104.00 ","1.433 ","1.375 ","02/09/16","09/07/16","12/12/16","04/04/17","02/01/17","02/20/17"
"473","1","            ","            ","KZQ","          ","631","6","8","648","648","F3   ","AF3   ","63","284512","    AF300-631012","10","AF3 PAINT COMPT CMPLT 3-25-0-A","25","100","14","16.00 ","14.00 ","16.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","0.438 ","0.500 ","12/18/15","03/22/16","04/04/16","02/06/17","02/13/17","02/20/17"
"473","1","            ","            ","KZW","          ","631","6","8","648","648","E2   ","GE2   ","63","278350","    GE200-631008","10","GE2 PAINT COMPT CMPLT 2-42-1-A","25","100","5","5.00 ","5.00 ","5.00 ","18.00 ","0.00 ","0.00 ","0.00 ","0.00 ","18.00 ","0.278 ","0.278 ","12/22/15","03/24/16","04/04/16","06/06/17","05/18/16","02/20/17"
"473","1","            ","            ","MMF","          ","320","3","8","626","626","A1   ","MA1   ","141","288226","    MA100-320003","10","PRE-BST: CLEAN LC 21          ","56","100","12","48.00 ","12.00 ","48.00 ","49.25 ","0.00 ","0.00 ","0.00 ","0.00 ","49.25 ","0.244 ","0.975 ","05/08/17","06/05/17","07/03/17","07/28/17","02/08/17","02/20/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","287153","    AA100-631005","10","AA1 FNL PAINT PASSAGE 2-45-1-L","25","100","26","24.00 ","26.00 ","24.00 ","57.00 ","0.00 ","0.00 ","0.00 ","0.00 ","57.00 ","0.456 ","0.421 ","02/26/16","05/20/16","01/13/17","02/10/17","01/23/17","02/20/17"
"473","1","            ","            ","KGX","          ","593","5","6","623","623","F3   ","MF3   ","152","288353","    L9900-R00343","10","RWK-MF3-5932 INTERFERENCE     ","810","100","0","32.00 ","0.00 ","32.00 ","49.50 ","0.00 ","0.00 ","0.00 ","0.00 ","49.50 ","0.000 ","0.646 ","03/09/15","03/09/15","04/20/15","12/16/15","02/06/17","02/20/17"
"473","1","            ","            ","LZR","          ","583","5","8","625","625","D4   ","HD4   ","33","287730","    HD400-583001","10","HD4 INSTALL 583 LIFE RAFT PRTS","55","100","128","72.00 ","128.00 ","72.00 ","72.00 ","0.00 ","0.00 ","0.00 ","0.00 ","72.00 ","1.778 ","1.000 ","08/19/16","09/29/16","01/27/17","02/17/17","01/30/17","02/20/17"
"473","1","            ","            ","CRE","106569","201","2","1","624","625","E2L  ","E2LB1 ","53","288368","    L9900-X00854","10","106569 FAB MACHINERY GUARDS   ","28","100","0","16.00 ","0.00 ","16.00 ","4.00 ","0.00 ","0.00 ","0.00 ","0.00 ","4.00 ","0.000 ","4.000 ","07/29/15","08/17/15","06/13/16","09/23/16","02/07/17","02/20/17"
"473","1","            ","            ","KAM","          ","256","2","6","623","623","F3   ","MF3   ","152","288385","    L9900-R00346","10","RWK-MF3-REBUILD 256 SPOOL     ","810","100","0","32.00 ","0.00 ","32.00 ","50.00 ","0.00 ","0.00 ","0.00 ","0.00 ","50.00 ","0.000 ","0.640 ","03/09/15","03/09/15","03/23/15","01/08/16","02/15/17","02/20/17"
"473","1","            ","            ","FBP","          ","583","5","6","625","625","D4   ","HD4   ","33","287719","    HD400-583002","10","HD4 BULD 583 LIFE RAFT HARNESS","40","100","10","32.00 ","10.00 ","32.00 ","30.00 ","0.00 ","0.00 ","0.00 ","0.00 ","30.00 ","0.333 ","1.067 ","09/17/15","10/02/15","01/27/17","01/30/17","02/13/17","02/20/17"
"473","1","            ","            ","ECM","FCN-005810","110","1","6","621","621","A1   ","RA1   ","44","283338","    L9900-X00750","10","FCN-005810 S1U MODIFY COAMING ","42","100","0","43.00 ","0.00 ","43.00 ","208.50 ","0.00 ","0.00 ","0.00 ","0.00 ","208.50 ","0.000 ","0.206 ","08/26/15","10/07/15","07/27/15","02/10/17","09/12/16","02/20/17"
"473","1","            ","            ","MMF","          ","320","3","8","626","626","A1   ","MA1   ","141","288222","    MA100-320010","10","PRE-BST CLEAN SWB 1SP         ","56","100","12","24.00 ","12.00 ","24.00 ","51.00 ","0.00 ","0.00 ","0.00 ","0.00 ","51.00 ","0.235 ","0.471 ","05/08/17","06/05/17","07/03/17","07/28/17","02/08/17","02/20/17"
"473","1","            ","            ","LPH","          ","631","6","8","648","648","D2   ","LD2   ","63","285989","    LD200-631007","10","LD2 PAINT COMPT CMPL 03-34-0-T","25","100","52","233.00 ","52.00 ","233.00 ","224.00 ","0.00 ","0.00 ","0.00 ","0.00 ","224.00 ","0.232 ","1.040 ","11/11/16","01/31/17","03/07/16","02/13/17","01/30/17","02/20/17"
"473","1","            ","            ","LNH","          ","631","6","8","648","648","A1   ","AA1   ","63","285621","    AA100-631012","10","AA1 PAINT COMPT CMPLT 2-50-2-L","25","100","21","48.00 ","21.00 ","48.00 ","36.00 ","0.00 ","0.00 ","0.00 ","0.00 ","36.00 ","0.583 ","1.333 ","02/26/16","05/20/16","01/13/17","02/10/17","02/14/17","02/20/17"
