"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","1st Actual Charged Date","Completion Date"
"479","1","            ","            ","BUE","          ","110","1","2","621","621","A1U  ","A1UD2 ","79","286476","    A1U00-110024","10","A1UD2 CONSTRUCT WELD BS 1     ","9","100","108","45.00 ","108.00 ","45.00 ","29.00 ","0.00 ","0.00 ","0.00 ","0.00 ","29.00 ","3.724 ","1.552 ","01/31/17","03/06/17","01/16/17","03/10/17","02/01/17","02/13/17"
"479","1","            ","            ","BNM","          ","505","5","2","62H","624","A1DD1","A1DD1 ","116","288204","    A1DD1-505001","10","A1DD1 INST 505 RCH ROD H/W    ","18","100","6","8.00 ","6.00 ","8.00 ","9.50 ","0.00 ","0.00 ","0.00 ","0.00 ","9.50 ","0.632 ","0.842 ","01/31/17","03/07/17","02/14/17","03/23/17","02/06/17","02/13/17"
"479","1","            ","            ","AXH","          ","110","1","1","621","621","F1U  ","F1UD1 ","2","286578","    F1U00-110010","10","F1UD1 MAJ ASSEMBLY S2         ","4","100","197","243.00 ","197.00 ","243.00 ","206.53 ","0.00 ","0.00 ","0.00 ","0.00 ","206.53 ","0.954 ","1.177 ","01/23/17","02/06/17","01/26/17","02/21/17","01/31/17","02/13/17"
"479","1","            ","            ","ABJ","          ","110","1","2","621","621","A1L  ","A1L   ","4","286513","    A1L00-110059","10","A1L STACK WELD BS 1           ","12","100","307","520.00 ","307.00 ","520.00 ","534.50 ","0.00 ","0.00 ","0.00 ","0.00 ","534.50 ","0.574 ","0.973 ","01/04/17","02/17/17","01/06/17","02/24/17","01/04/17","02/13/17"
"479","1","            ","            ","ABJ","          ","110","1","2","621","621","A1L  ","A1L   ","4","286515","    A1L00-110061","10","A1L STACK WELD BS 2           ","12","100","871","513.00 ","871.00 ","513.00 ","612.32 ","0.00 ","0.00 ","0.00 ","0.00 ","612.32 ","1.422 ","0.838 ","01/04/17","02/17/17","01/06/17","02/24/17","01/13/17","02/13/17"
"479","1","            ","            ","AKG","          ","180","1","1","621","621","E1U  ","E1US1 ","2","284561","    E1US1-180001","10","E1US1 SUB FOUNDATIONS D       ","4","100","44","81.00 ","44.00 ","81.00 ","67.50 ","0.00 ","0.00 ","0.00 ","0.00 ","67.50 ","0.652 ","1.200 ","07/29/16","08/16/16","12/02/16","01/31/17","01/18/17","02/13/17"
"479","1","            ","            ","AKJ","          ","110","1","2","621","621","E1U  ","E1US1 ","79","286270","    E1US1-110007","10","E1US1 CONSTRUCT WELD BS 2     ","9","100","60","65.00 ","60.00 ","65.00 ","92.50 ","0.00 ","0.00 ","0.00 ","0.00 ","92.50 ","0.649 ","0.703 ","01/18/17","02/06/17","01/16/17","02/09/17","01/31/17","02/13/17"
"479","1","            ","            ","AKV","          ","167","1","2","62H","621","E1U  ","E1US1 ","116","287316","    E1US1-167001","10","E1US1 INSTALL 167 CLOSURES    ","18","100","27","24.00 ","27.00 ","24.00 ","21.00 ","0.00 ","0.00 ","0.00 ","0.00 ","21.00 ","1.286 ","1.143 ","01/18/17","02/06/17","01/16/17","02/01/17","01/26/17","02/13/17"
"479","1","            ","            ","AKV","          ","180","1","2","62H","621","E1U  ","E1US1 ","116","286271","    E1US1-180002","10","E1US1 INSTALL 180 FDNS        ","18","100","146","158.00 ","146.00 ","158.00 ","175.13 ","0.00 ","0.00 ","0.00 ","0.00 ","175.13 ","0.834 ","0.902 ","01/18/17","02/06/17","01/16/17","02/01/17","01/26/17","02/13/17"
"479","1","            ","            ","ALD","DCM-081281","110","1","2","621","621","E1U  ","E1US2 ","116","287907","    L9900-X00078","10","DCM-081281 E1US2 INSTL N01-117","8","100","0","4.00 ","0.00 ","4.00 ","4.00 ","0.00 ","0.00 ","0.00 ","0.00 ","4.00 ","0.000 ","1.000 ","07/06/16","08/08/16","12/12/16","02/06/17","02/10/17","02/13/17"
"479","1","            ","            ","ATA","          ","992","9","2","62S","621","E2U  ","E2UD1 ","111","285045","    E2UD1-992001","10","E2UD1 ROLL MODULE             ","19","100","16","16.00 ","16.00 ","16.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","1.000 ","1.000 ","02/01/17","02/01/17","02/01/17","02/01/17","02/08/17","02/13/17"
"479","1","            ","            ","AYC","          ","110","1","1","621","621","F1U  ","F1UD2 ","2","286579","    F1U00-110011","10","F1UD2 SUB ASSEMBLIES B        ","4","100","67","95.00 ","67.00 ","95.00 ","92.10 ","0.00 ","0.00 ","0.00 ","0.00 ","92.10 ","0.727 ","1.031 ","01/27/17","02/14/17","01/16/17","02/14/17","01/31/17","02/13/17"
"479","1","            ","            ","AXH","          ","110","1","1","621","621","F1U  ","F1UD1 ","2","286577","    F1U00-110009","10","F1UD1 MAJ ASSEMBLY S1         ","4","100","185","213.00 ","185.00 ","213.00 ","199.00 ","0.00 ","0.00 ","0.00 ","0.00 ","199.00 ","0.930 ","1.070 ","01/23/17","02/06/17","01/26/17","02/21/17","01/24/17","02/13/17"
"479","1","            ","            ","BMC","          ","180","1","1","621","621","A1DD1","A1DD1 ","2","285967","    A1DD1-180002","10","A1DD1 SUB FOUNDATIONS D       ","4","100","62","45.00 ","62.00 ","45.00 ","37.00 ","0.00 ","0.00 ","0.00 ","0.00 ","37.00 ","1.676 ","1.216 ","01/17/17","01/30/17","01/17/17","02/13/17","02/02/17","02/13/17"
"479","1","            ","            ","AXK","          ","110","1","2","621","621","F1U  ","F1UD1 ","2","288132","    F1U00-110028","10","F1UD1 CONSTRUCT FIT BS 1      ","8","100","45","43.00 ","45.00 ","43.00 ","38.50 ","0.00 ","0.00 ","0.00 ","0.00 ","38.50 ","1.169 ","1.117 ","03/09/17","04/13/17","03/09/17","04/14/17","02/01/17","02/13/17"
"479","1","            ","            ","AYC","          ","110","1","1","621","621","F1U  ","F1UD2 ","2","286580","    F1U00-110012","10","F1UD2 SUB ASSEMBLIES C        ","4","100","67","94.00 ","67.00 ","94.00 ","87.00 ","0.00 ","0.00 ","0.00 ","0.00 ","87.00 ","0.770 ","1.080 ","01/27/17","02/14/17","01/16/17","02/14/17","01/27/17","02/13/17"
"479","1","            ","            ","AZT","          ","505","5","2","623","621","F2L  ","F2L   ","116","287932","    F2L00-505004","10","F2L INSTL 505 HOSE STATION HTW","18","100","40","40.00 ","40.00 ","40.00 ","9.00 ","0.00 ","0.00 ","0.00 ","0.00 ","9.00 ","4.444 ","4.444 ","02/21/17","03/16/17","01/16/17","02/22/17","01/26/17","02/13/17"
"479","1","            ","            ","BBJ","          ","110","1","1","621","621","S2L  ","S2LB1 ","2","286671","    S2L00-110053","10","S2LB1 SUB ASSEMBLIES C        ","4","100","44","45.00 ","44.00 ","45.00 ","42.00 ","0.00 ","0.00 ","0.00 ","0.00 ","42.00 ","1.048 ","1.071 ","01/31/17","02/14/17","02/01/17","02/14/17","02/03/17","02/13/17"
"479","1","            ","            ","BBL","          ","110","1","2","621","621","S2L  ","S2LB1 ","5","283000","    S2L00-110103","10","S2LB1 BUILD WATER JET JIG     ","8","100","49","49.00 ","49.00 ","49.00 ","91.00 ","0.00 ","0.00 ","0.00 ","0.00 ","91.00 ","0.538 ","0.538 ","02/24/17","04/11/17","03/13/17","04/26/17","02/06/17","02/13/17"
"479","1","            ","            ","BBW","          ","631","6","3","648","648","F3L  ","F3L   ","36","287771","    F3L00-631002","10","F3L BLAST & TANK INT/EXT      ","22","100","226","220.00 ","226.00 ","220.00 ","678.36 ","0.00 ","0.00 ","0.00 ","0.00 ","678.36 ","0.333 ","0.324 ","01/18/17","01/31/17","01/16/17","02/03/17","01/24/17","02/13/17"
"479","1","            ","            ","BDA","          ","110","1","2","621","621","S2L  ","S2LE1 ","79","284346","    S2L00-110026","10","S2LE1 CONSTRUCT WELD BS 2     ","9","100","294","350.00 ","294.00 ","350.00 ","417.75 ","0.00 ","0.00 ","0.00 ","0.00 ","417.75 ","0.704 ","0.838 ","07/28/16","10/18/16","11/21/16","03/08/17","12/15/16","02/13/17"
"479","1","            ","            ","BDT","          ","633","6","2","62H","621","S2L  ","S2LE1 ","116","287173","    S2L00-633001","10","S2LE1 INSTALL ICCP 633 HTWRK  ","18","100","18","36.00 ","18.00 ","36.00 ","19.00 ","0.00 ","0.00 ","0.00 ","0.00 ","19.00 ","0.947 ","1.895 ","01/03/17","03/07/17","01/16/17","05/16/17","01/26/17","02/13/17"
"479","1","            ","            ","AUA","          ","110","1","2","621","621","E2U  ","E2UD3 ","79","283502","    E2U00-110033","10","E2UD3 CONSTRUCT WELD BS 1     ","9","100","15","26.00 ","15.00 ","26.00 ","45.00 ","0.00 ","0.00 ","0.00 ","0.00 ","45.00 ","0.333 ","0.578 ","06/07/16","07/12/16","10/28/16","02/02/17","11/28/16","02/13/17"
"479","1","            ","            ","DEF","          ","110","1","2","621","621","S2L  ","S2LE2 ","79","285760","    S2L00-110035","10","S2LE2 CONSTRUCT WELD BS 2     ","9","100","319","336.00 ","319.00 ","336.00 ","406.50 ","0.00 ","0.00 ","0.00 ","0.00 ","406.50 ","0.785 ","0.827 ","07/28/16","10/18/16","12/12/16","03/08/17","12/22/16","02/13/17"
"479","1","            ","            ","CPC","          ","259","2","1","625","625","E1U  ","E1UD1 ","53","282700","    E1UD1-259004","10","E1UD1 P DRL/TAP INTK PLMN FLNG","28","100","65","48.00 ","65.00 ","48.00 ","40.50 ","0.00 ","0.00 ","0.00 ","0.00 ","40.50 ","1.605 ","1.185 ","06/02/16","07/28/16","09/29/16","02/14/17","02/06/17","02/13/17"
"479","1","            ","            ","CQF","          ","512","5","2","62H","621","E1U  ","E1US2 ","116","284534","    E1U00-512003","10","E1US2 INSTL 512 HTWK -INVERTED","18","100","11","13.00 ","11.00 ","13.00 ","12.00 ","0.00 ","0.00 ","0.00 ","0.00 ","12.00 ","0.917 ","1.083 ","01/03/17","01/30/17","01/16/17","03/28/17","01/09/17","02/13/17"
"479","1","            ","            ","CQC","          ","192","1","2","TST","621","E1U  ","E1US2 ","79","288090","    E1US2-192001","10","2C192C401/02 E1US2 TEST SOC 2 ","8","100","8","8.00 ","8.00 ","8.00 ","8.50 ","0.00 ","0.00 ","0.00 ","0.00 ","8.50 ","0.941 ","0.941 ","01/24/17","01/27/17","02/01/17","02/06/17","02/06/17","02/13/17"
"479","1","            ","            ","CQA","          ","623","6","2","62H","621","E1US1","E1US1 ","116","287317","    E1US1-623001","10","E1US1 INSTALL 623 LADDERS     ","18","100","1","10.00 ","1.00 ","10.00 ","2.00 ","0.00 ","0.00 ","0.00 ","0.00 ","2.00 ","0.500 ","5.000 ","01/18/17","02/06/17","01/16/17","02/20/17","02/06/17","02/13/17"
"479","1","            ","            ","CPW","          ","512","5","2","62H","621","E1U  ","E1US1 ","116","284529","    E1U00-512005","10","E1US1 INSTL 512 HTWRK         ","18","100","6","6.00 ","6.00 ","6.00 ","20.00 ","0.00 ","0.00 ","0.00 ","0.00 ","20.00 ","0.300 ","0.300 ","01/18/17","02/06/17","01/16/17","02/20/17","01/27/17","02/13/17"
"479","1","            ","            ","BUY","          ","110","1","1","621","621","A2DD1","A2DD1 ","2","286304","    A2DD1-110015","10","A2DD1 MAJ ASSEMBLY P1         ","4","100","759","913.00 ","759.00 ","913.00 ","857.38 ","0.00 ","0.00 ","0.00 ","0.00 ","857.38 ","0.885 ","1.065 ","01/19/17","02/01/17","01/16/17","02/01/17","01/12/17","02/13/17"
"479","1","            ","            ","DEZ","          ","611","6","1","621","621","S2U  ","S2UD1 ","2","286750","    S2U00-611003","10","S2UD1 INST 611 TIE DOWN SKT P3","4","100","48","116.00 ","48.00 ","116.00 ","114.10 ","0.00 ","0.00 ","0.00 ","0.00 ","114.10 ","0.421 ","1.017 ","06/22/16","07/26/16","01/06/17","02/24/17","01/17/17","02/13/17"
"479","1","            ","            ","BXZ","          ","506","5","2","623","623","A2L  ","A2LS2 ","29","287974","    A2L00-500010","10","A2LS2 INST GRP 500 IN SOC 2.1 ","16","100","55","63.00 ","55.00 ","63.00 ","125.50 ","0.00 ","0.00 ","0.00 ","0.00 ","125.50 ","0.438 ","0.502 ","01/03/17","02/09/17","02/01/17","03/08/17","02/03/17","02/13/17"
"479","1","            ","            ","CKA","          ","321","3","1","625","625","D3S  ","D3SS1 ","53","287903","    D3SS1-321001","10","D3SS1 SMS FAB/SUB ELEC PARTS  ","28","100","121","16.00 ","121.00 ","16.00 ","15.00 ","0.00 ","0.00 ","0.00 ","0.00 ","15.00 ","8.067 ","1.067 ","03/21/17","03/31/17","04/24/17","05/05/17","02/01/17","02/13/17"
"479","1","            ","            ","BXX","          ","321","3","2","62H","621","A2L  ","A2LS2 ","29","287557","    A2L00-321006","10","A2LS2 FIT/INST DEGAUSS CONDUIT","18","100","58","37.00 ","58.00 ","37.00 ","26.50 ","0.00 ","0.00 ","0.00 ","0.00 ","26.50 ","2.189 ","1.396 ","01/03/17","02/09/17","01/16/17","03/06/17","01/26/17","02/13/17"
"479","1","            ","            ","DCX","          ","167","1","2","62H","621","S1U  ","S1US1 ","116","287342","    S1U00-167005","10","S1US1 INSTALL 167 CLOSURES    ","18","100","8","8.00 ","8.00 ","8.00 ","2.00 ","0.00 ","0.00 ","0.00 ","0.00 ","2.00 ","4.000 ","4.000 ","01/03/17","01/27/17","01/16/17","06/08/17","01/19/17","02/13/17"
"479","1","            ","            ","DCL","          ","512","5","2","62H","621","S1U  ","S1UD1 ","5","284503","    S1U00-512002","10","S1UD1 INSTL 512 HTWK -INVERTED","18","100","99","108.00 ","99.00 ","108.00 ","135.50 ","0.00 ","0.00 ","0.00 ","0.00 ","135.50 ","0.731 ","0.797 ","01/18/17","03/20/17","01/16/17","04/25/17","01/24/17","02/13/17"
"479","1","            ","            ","DBY","          ","110","1","2","621","621","S1U  ","S1UD1 ","4","286920","    S1U00-110011","10","S1UD1 CONSTRUCT WELD BS 1     ","9","100","559","531.00 ","559.00 ","531.00 ","549.58 ","0.00 ","0.00 ","0.00 ","0.00 ","549.58 ","1.017 ","0.966 ","01/18/17","03/07/17","01/16/17","03/07/17","01/26/17","02/13/17"
"479","1","            ","            ","DAQ","          ","252","2","2","62H","621","F3U  ","F3UD1 ","116","282002","    F3U00-252001","10","F3UD1 INST 252 SHUTDN HTWK    ","18","100","17","16.00 ","17.00 ","16.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","2.125 ","2.000 ","04/08/16","05/05/16","12/01/16","02/03/17","12/07/16","02/13/17"
"479","1","            ","            ","CXX","          ","192","1","2","TST","621","F2U  ","F2UD2 ","79","286458","    F2U00-192002","10","2C192C401/02 F2UD2 TEST SOC 2 ","8","100","26","25.00 ","26.00 ","25.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","1.625 ","1.562 ","01/17/17","01/24/17","01/16/17","02/06/17","01/18/17","02/13/17"
"479","1","            ","            ","CNY","          ","192","1","2","TST","621","E1U  ","E1UD1 ","79","286138","    E1UD1-192001","10","2C192C401/02 E1UD1 TEST SOC 2 ","8","100","28","27.00 ","28.00 ","27.00 ","25.50 ","0.00 ","0.00 ","0.00 ","0.00 ","25.50 ","1.098 ","1.059 ","01/23/17","01/27/17","01/16/17","02/03/17","01/25/17","02/13/17"
"479","1","            ","            ","CXN","          ","180","1","2","62H","621","F2U  ","F2UD1 ","116","286283","    F2U00-180004","10","F2UD1 INSTALL 180 FDNS        ","18","100","34","32.00 ","34.00 ","32.00 ","25.00 ","0.00 ","0.00 ","0.00 ","0.00 ","25.00 ","1.360 ","1.280 ","01/09/17","02/06/17","01/16/17","05/03/17","01/19/17","02/13/17"
"479","1","            ","            ","CWZ","          ","500","5","2","623","623","F2L  ","F2LD1 ","29","282669","    F2L00-500007","10","F2LD1 INST GRP 500 IN SOC 2.2 ","16","100","703","894.00 ","703.00 ","894.00 ","1444.73 ","0.00 ","0.00 ","0.00 ","0.00 ","1444.73 ","0.487 ","0.619 ","05/09/16","06/13/16","09/26/16","03/16/17","09/26/16","02/13/17"
"479","1","            ","            ","DQM","106543","262","2","1","623","623","S2L  ","S2L   ","24","287979","    L9900-X00095","10","106543 S2L ECN 084 FAB        ","15","100","0","13.00 ","0.00 ","13.00 ","9.50 ","0.00 ","0.00 ","0.00 ","0.00 ","9.50 ","0.000 ","1.368 ","05/31/16","06/22/16","09/09/16","03/28/17","02/01/17","02/13/17"
"479","1","            ","            ","BUY","          ","180","1","1","621","621","A2DD1","A2DD1 ","2","286305","    A2DD1-180001","10","A2DD1 SUB FOUNDATIONS D       ","4","100","17","10.00 ","17.00 ","10.00 ","12.00 ","0.00 ","0.00 ","0.00 ","0.00 ","12.00 ","1.417 ","0.833 ","01/19/17","02/01/17","01/16/17","02/01/17","02/07/17","02/13/17"
"479","1","            ","            ","BUZ","          ","110","1","2","621","621","A2DD1","A2DD1 ","116","285918","    A2DD1-110005","10","A2DD1 MAJOR ASSEMBLY T2       ","8","100","2","7.00 ","2.00 ","7.00 ","6.00 ","0.00 ","0.00 ","0.00 ","0.00 ","6.00 ","0.333 ","1.167 ","03/08/17","04/03/17","02/22/17","03/20/17","02/02/17","02/13/17"
"479","1","            ","            ","BVK","          ","611","6","1","621","621","A2DD1","A2DD1 ","2","286776","    A2DD1-611001","10","A2DD1 INST 611 TIE DOWN SKT P1","4","100","133","133.00 ","133.00 ","133.00 ","129.28 ","0.00 ","0.00 ","0.00 ","0.00 ","129.28 ","1.029 ","1.029 ","01/19/17","02/01/17","02/01/17","02/21/17","02/06/17","02/13/17"
"479","1","            ","            ","JLA","          ","110","1","1","621","621","S2U  ","S2U   ","2","284967","    S2U00-110039","10","S2U MAJ ASSEMBLY P1           ","4","100","207","217.00 ","207.00 ","217.00 ","209.00 ","0.00 ","0.00 ","0.00 ","0.00 ","209.00 ","0.990 ","1.038 ","09/06/16","09/13/16","01/09/17","02/10/17","01/23/17","02/13/17"
"479","1","            ","            ","JLA","          ","110","1","1","621","621","S2U  ","S2U   ","2","284965","    S2U00-110037","10","S2U SUB ASSEMBLIES M          ","4","100","146","160.00 ","146.00 ","160.00 ","153.00 ","0.00 ","0.00 ","0.00 ","0.00 ","153.00 ","0.954 ","1.046 ","09/06/16","09/13/16","01/09/17","02/10/17","01/17/17","02/13/17"
"479","1","            ","            ","JLA","          ","110","1","1","621","621","S2U  ","S2U   ","2","284963","    S2U00-110035","10","S2U SUB ASSEMBLIES A          ","4","100","27","33.00 ","27.00 ","33.00 ","30.00 ","0.00 ","0.00 ","0.00 ","0.00 ","30.00 ","0.900 ","1.100 ","09/06/16","09/13/16","01/09/17","02/10/17","01/16/17","02/13/17"
"479","1","            ","            ","JKL","          ","259","2","2","62H","621","A1L  ","A1LB1 ","5","285249","    A1L00-259001","10","A1LB1 INSTL 259 HTWRK         ","18","100","16","24.00 ","16.00 ","24.00 ","32.58 ","0.00 ","0.00 ","0.00 ","0.00 ","32.58 ","0.491 ","0.737 ","01/04/17","02/17/17","01/16/17","03/15/17","11/08/16","02/13/17"
"479","1","            ","            ","CWY","          ","512","5","2","62H","621","F2L  ","F2LD1 ","79","280278","    F2L00-512004","10","F2LD1 FNL WLD 512 HTWK        ","18","100","8","8.00 ","8.00 ","8.00 ","43.00 ","0.00 ","0.00 ","0.00 ","0.00 ","43.00 ","0.186 ","0.186 ","05/09/16","06/13/16","09/26/16","02/01/17","01/19/17","02/13/17"
"479","1","            ","            ","BXZ","          ","514","5","2","623","623","A2L  ","A2LS2 ","29","287977","    A2L00-500011","10","A2LS2 INST GRP 500 IN SOC 2.2 ","16","100","8","8.00 ","8.00 ","8.00 ","16.00 ","0.00 ","0.00 ","0.00 ","0.00 ","16.00 ","0.500 ","0.500 ","01/03/17","02/09/17","02/01/17","03/08/17","02/03/17","02/13/17"
"479","1","            ","            ","BXA","          ","192","1","2","TST","621","A2L  ","A2LS1 ","79","286237","    A2L00-192003","10","2C192C401/02 A2LS1 TEST SOC 2 ","8","100","17","16.00 ","17.00 ","16.00 ","8.50 ","0.00 ","0.00 ","0.00 ","0.00 ","8.50 ","2.000 ","1.882 ","02/03/17","02/09/17","01/16/17","02/06/17","01/20/17","02/13/17"
"479","1","            ","            ","CRS","          ","192","1","2","TST","621","E2L  ","E2LS1 ","79","279448","    E2L00-192002","10","2C192C401/02 E2LS1 TEST SOC 2 ","8","100","61","58.00 ","61.00 ","58.00 ","2.00 ","0.00 ","0.00 ","0.00 ","0.00 ","2.00 ","30.500 ","29.000 ","06/07/16","06/13/16","10/21/16","02/03/17","10/25/16","02/13/17"
"479","1","            ","            ","DNK","106243","262","2","1","623","623","E2L  ","E2L   ","155","286687","    L9900-X00063","10","106243 11E2L ECN 120 GRP 200  ","15","100","39","94.00 ","39.00 ","94.00 ","63.00 ","0.00 ","0.00 ","0.00 ","0.00 ","63.00 ","0.619 ","1.492 ","01/12/16","02/22/16","04/04/16","02/01/17","12/20/16","02/13/17"
"479","1","            ","            ","DMK","          ","623","6","2","62H","621","A2L  ","A2LS2 ","116","286380","    A2L00-623003","10","A2LS2 INSTL 623 LADDERS       ","18","100","50","50.00 ","50.00 ","50.00 ","52.00 ","0.00 ","0.00 ","0.00 ","0.00 ","52.00 ","0.962 ","0.962 ","01/03/17","02/09/17","02/01/17","03/08/17","02/01/17","02/13/17"
"479","1","            ","            ","DME","          ","259","2","2","62H","621","A1L  ","A1LS2 ","116","283379","    A1L00-259003","10","A1LS2 INSTL 259 HTWRK         ","18","100","7","7.00 ","7.00 ","7.00 ","10.00 ","0.00 ","0.00 ","0.00 ","0.00 ","10.00 ","0.700 ","0.700 ","01/03/17","02/17/17","02/02/17","03/14/17","01/31/17","02/13/17"
"479","1","            ","            ","DMD","          ","259","2","2","62H","621","A1L  ","A1LS1 ","116","283720","    A1L00-259002","10","A1LS1 INSTL 259 HTWRK         ","18","100","83","57.00 ","83.00 ","57.00 ","57.00 ","0.00 ","0.00 ","0.00 ","0.00 ","57.00 ","1.456 ","1.000 ","05/31/16","07/12/16","11/18/16","03/17/17","11/02/16","02/13/17"
"479","1","            ","            ","CTK","          ","992","9","2","62S","621","E2U  ","E2UD2 ","111","285032","    E2UD2-992001","10","E2UD2 ROLL MODULE             ","19","100","46","46.00 ","46.00 ","46.00 ","32.00 ","0.00 ","0.00 ","0.00 ","0.00 ","32.00 ","1.438 ","1.438 ","02/01/17","02/01/17","02/01/17","02/01/17","02/06/17","02/13/17"
"479","1","            ","            ","BXU","          ","110","1","2","621","621","A2L  ","A2LS2 ","79","286236","    A2L00-110026","10","A2LS2 CONSTRUCT WELD BS 3     ","9","100","143","182.00 ","143.00 ","182.00 ","265.50 ","0.00 ","0.00 ","0.00 ","0.00 ","265.50 ","0.539 ","0.685 ","01/03/17","02/09/17","01/16/17","02/13/17","01/25/17","02/13/17"
"479","1","            ","            ","CSA","          ","192","1","2","TST","621","E2L  ","E2LS2 ","79","282671","    E2L00-192003","10","2C192C401/02 E2LS2 TEST SOC 2 ","8","100","77","30.00 ","77.00 ","30.00 ","6.50 ","0.00 ","0.00 ","0.00 ","0.00 ","6.50 ","11.846 ","4.615 ","06/27/16","07/01/16","10/21/16","02/03/17","10/24/16","02/13/17"
"479","1","            ","            ","DVE","          ","110","1","2","621","621","A2DD1","A2DD1 ","116","285917","    A2DD1-110004","10","A2DD1 MAJOR ASSEMBLY T1       ","8","100","15","7.00 ","15.00 ","7.00 ","6.00 ","0.00 ","0.00 ","0.00 ","0.00 ","6.00 ","2.500 ","1.167 ","02/15/17","03/07/17","02/28/17","03/20/17","02/02/17","02/13/17"
"479","1","            ","            ","BBJ","          ","110","1","1","621","621","S2L  ","S2LB1 ","2","286670","    S2L00-110052","10","S2LB1 SUB ASSEMBLIES B        ","4","100","206","208.00 ","206.00 ","208.00 ","195.00 ","0.00 ","0.00 ","0.00 ","0.00 ","195.00 ","1.056 ","1.067 ","01/31/17","02/14/17","02/01/17","02/14/17","02/06/17","02/20/17"
"479","1","            ","            ","BBJ","          ","110","1","1","621","621","S2L  ","S2LB1 ","2","286672","    S2L00-110054","10","S2LB1 SUB ASSEMBLIES G        ","4","100","4","4.00 ","4.00 ","4.00 ","4.00 ","0.00 ","0.00 ","0.00 ","0.00 ","4.00 ","1.000 ","1.000 ","01/31/17","02/14/17","02/01/17","02/14/17","02/13/17","02/20/17"
"479","1","            ","            ","DFH","          ","512","5","2","62H","621","S2U  ","S2US1 ","116","284075","    S2U00-512003","10","S2US1 INSTL 512 HTWRK         ","18","100","7","7.00 ","7.00 ","7.00 ","12.00 ","0.00 ","0.00 ","0.00 ","0.00 ","12.00 ","0.583 ","0.583 ","01/30/17","03/03/17","04/17/17","06/02/17","02/03/17","02/20/17"
"479","1","            ","            ","AYC","          ","110","1","1","621","621","F1U  ","F1UD2 ","2","286581","    F1U00-110013","10","F1UD2 SUB ASSEMBLIES M        ","4","100","355","505.00 ","355.00 ","505.00 ","459.63 ","0.00 ","0.00 ","0.00 ","0.00 ","459.63 ","0.772 ","1.099 ","01/27/17","02/14/17","01/16/17","02/14/17","02/01/17","02/20/17"
"479","1","            ","            ","AXH","          ","110","1","1","621","621","F1U  ","F1UD1 ","2","286576","    F1U00-110008","10","F1UD1 MAJ ASSEMBLY P2         ","4","100","194","206.00 ","194.00 ","206.00 ","199.00 ","0.00 ","0.00 ","0.00 ","0.00 ","199.00 ","0.975 ","1.035 ","01/23/17","02/06/17","01/26/17","02/21/17","01/25/17","02/20/17"
"479","1","            ","            ","AXH","          ","110","1","1","621","621","F1U  ","F1UD1 ","2","286575","    F1U00-110007","10","F1UD1 MAJ ASSEMBLY P1         ","4","100","253","268.00 ","253.00 ","268.00 ","247.00 ","0.00 ","0.00 ","0.00 ","0.00 ","247.00 ","1.024 ","1.085 ","01/23/17","02/06/17","01/26/17","02/21/17","01/25/17","02/20/17"
"479","1","            ","            ","DFF","          ","180","1","2","62H","621","S2U  ","S2US1 ","116","286262","    S2U00-180005","10","S2US1 INSTALL 180 FDNS        ","18","100","4","42.00 ","4.00 ","42.00 ","56.50 ","0.00 ","0.00 ","0.00 ","0.00 ","56.50 ","0.071 ","0.743 ","01/30/17","03/03/17","01/16/17","03/16/17","01/26/17","02/20/17"
"479","1","            ","            ","BBJ","          ","110","1","1","621","621","S2L  ","S2LB1 ","2","286674","    S2L00-110056","10","S2LB1 SUB ASSEMBLIES N        ","4","100","7","8.00 ","7.00 ","8.00 ","8.00 ","0.00 ","0.00 ","0.00 ","0.00 ","8.00 ","0.875 ","1.000 ","01/31/17","02/14/17","02/01/17","02/14/17","02/13/17","02/20/17"
"479","1","            ","            ","DGA","          ","110","1","1","621","621","S3U  ","S3UD1 ","2","285881","    S3U00-110020","10","S3UD1 SUB ASSEMBLIES M        ","4","100","97","281.00 ","97.00 ","281.00 ","269.00 ","0.00 ","0.00 ","0.00 ","0.00 ","269.00 ","0.361 ","1.045 ","08/30/16","09/21/16","12/12/16","02/17/17","01/24/17","02/20/17"
"479","1","            ","            ","DGA","          ","110","1","1","621","621","S3U  ","S3UD1 ","2","285883","    S3U00-110022","10","S3UD1 MAJ ASSEMBLY P2         ","4","100","164","472.00 ","164.00 ","472.00 ","444.50 ","0.00 ","0.00 ","0.00 ","0.00 ","444.50 ","0.369 ","1.062 ","08/30/16","09/21/16","12/12/16","02/17/17","01/31/17","02/20/17"
