"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000150-999","2/18/2017","481","999000","          ","            ","150","NO LABOR  ","0","4","TST","600","S    ","S00   ","999","","    L6000-000150","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/25/2018","7/9/2018","6/25/2018","7/9/2018"
"    L6000-000ZS1-999","2/18/2017","481","1","          ","            ","ZS1","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000ZS1","999","BUDGET FOR MFG                ","83","0","50","50","0","0","0","50","0","0","0","50","","","8/21/2018","9/10/2018","8/21/2018","9/10/2018"
"    L6000-000ZQT-999","2/18/2017","481","1","          ","            ","ZQT","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000ZQT","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/20/2017","12/5/2017","11/20/2017","12/5/2017"
"    L6000-000ZLB-999","2/18/2017","481","1","          ","            ","ZLB","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000ZLB","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/25/2018","6/4/2018","5/25/2018","6/4/2018"
"    L6000-000ZLA-999","2/18/2017","481","1","          ","            ","ZLA","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000ZLA","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/29/2018","6/5/2018","5/29/2018","6/5/2018"
"    L6000-000ZAW-999","2/18/2017","481","1","          ","            ","ZAW","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000ZAW","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/28/2018","7/6/2018","6/28/2018","7/6/2018"
"    L6000-000QGI-600","2/18/2017","481","1","          ","            ","QGI","          ","0","9","600","600","S    ","S00   ","0","","    L6000-000QGI","600","BUDGET FOR MFG                ","83","0","6300","6300","0","0","0","9600","0","0","0","9600","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019"
"    L6000-000QGE-600","2/18/2017","481","1","          ","            ","QGE","          ","0","9","600","600","S    ","S00   ","0","","    L6000-000QGE","600","BUDGET FOR MFG                ","83","0","10700","10700","0","0","0","14400","0","0","0","14400","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018"
"    L6000-000QGA-600","2/18/2017","481","1","          ","            ","QGA","          ","0","9","600","600","S    ","S00   ","0","","    L6000-000QGA","600","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/2/2017","12/22/2017","10/2/2017","12/22/2017"
"    L6000-000QFS-600","2/18/2017","481","1","          ","            ","QFS","          ","0","6","600","600","S    ","S00   ","0","","    L6000-000QFS","600","BUDGET FOR MFG                ","83","0","607","607","0","0","0","607","0","0","0","607","","","1/2/2019","7/5/2019","1/2/2019","7/5/2019"
"    L6000-000163-999","2/18/2017","481","999000","          ","            ","163","NO LABOR  ","0","4","TST","600","S    ","S00   ","999","","    L6000-000163","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/31/2018","8/15/2018","7/31/2018","8/15/2018"
"    L6000-000QEX-600","2/18/2017","481","1","          ","            ","888","          ","0","5","600","600","S    ","S00   ","0","","    L6000-000QEX","600","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000850-999","2/18/2017","481","1","          ","            ","850","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000850","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/15/2018","6/12/2018","5/15/2018","6/12/2018"
"    L6000-000890-999","2/18/2017","481","1","          ","            ","890","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000890","999","BUDGET FOR MFG                ","83","0","64","64","0","0","0","64","0","0","0","64","","","12/12/2018","12/19/2018","12/12/2018","12/19/2018"
"    L6000-000616-999","2/18/2017","481","1","          ","            ","889","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000616","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000522-999","2/18/2017","481","1","          ","            ","889","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000522","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000519-999","2/18/2017","481","1","          ","            ","889","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000519","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000517-999","2/18/2017","481","1","          ","            ","889","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000517","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000QBN-999","2/18/2017","481","1","          ","            ","888","          ","0","9","TST","600","S    ","S00   ","0","","    L6000-000QBN","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000H79-999","2/18/2017","481","1","          ","            ","888","          ","0","9","TST","600","S    ","S00   ","0","","    L6000-000H79","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000H78-999","2/18/2017","481","1","          ","            ","888","          ","0","9","TST","600","S    ","S00   ","0","","    L6000-000H78","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000H77-999","2/18/2017","481","1","          ","            ","888","          ","0","9","TST","600","S    ","S00   ","0","","    L6000-000H77","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000893-999","2/18/2017","481","1","          ","            ","893","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000893","999","BUDGET FOR MFG                ","83","0","64","64","0","0","0","64","0","0","0","64","","","12/12/2018","12/19/2018","12/12/2018","12/19/2018"
"    L6000-000F87-900","2/18/2017","481","1","          ","            ","888","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000F87","900","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000894-999","2/18/2017","481","1","          ","            ","894","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000894","999","BUDGET FOR MFG                ","83","0","700","700","0","0","0","700","0","0","0","700","","","10/5/2018","11/21/2018","10/5/2018","11/21/2018"
"    L6000-000000-600","2/18/2017","481","1","          ","            ","888","          ","0","0","600","600","S    ","S00   ","0","","    L6000-000000","600","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000886-999","2/18/2017","481","1","          ","            ","886","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000886","999","BUDGET FOR MFG                ","83","0","300","300","0","0","0","300","0","0","0","300","","","9/7/2018","10/18/2018","9/7/2018","10/18/2018"
"    L6000-000883-999","2/18/2017","481","1","          ","            ","883","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000883","999","BUDGET FOR MFG                ","83","0","64","64","0","0","0","64","0","0","0","64","","","12/12/2018","12/19/2018","12/12/2018","12/19/2018"
"    L6000-000882-999","2/18/2017","481","1","          ","            ","882","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000882","999","BUDGET FOR MFG                ","83","0","406","406","0","0","0","406","0","0","0","406","","","10/22/2018","12/12/2018","10/22/2018","12/12/2018"
"    L6000-000881-999","2/18/2017","481","1","          ","            ","881","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000881","999","BUDGET FOR MFG                ","83","0","54","54","0","0","0","54","0","0","0","54","","","1/17/2019","3/7/2019","1/17/2019","3/7/2019"
"    L6000-000880-999","2/18/2017","481","1","          ","            ","880","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000880","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/21/2018","6/19/2018","5/21/2018","6/19/2018"
"    L6000-000869-999","2/18/2017","481","1","          ","            ","869","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000869","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/22/2018","6/19/2018","5/22/2018","6/19/2018"
"    L6000-000863-999","2/18/2017","481","1","          ","            ","863","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000863","999","BUDGET FOR MFG                ","83","0","111","111","0","0","0","111","0","0","0","111","","","6/29/2018","7/27/2018","6/29/2018","7/27/2018"
"    L6000-000862-999","2/18/2017","481","1","          ","            ","862","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000862","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/24/2018","6/22/2018","5/24/2018","6/22/2018"
"    L6000-000855-999","2/18/2017","481","1","          ","            ","855","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000855","999","BUDGET FOR MFG                ","83","0","289","289","0","0","0","289","0","0","0","289","","","7/11/2018","7/31/2018","7/11/2018","7/31/2018"
"    L6000-000LRW-999","2/18/2017","481","1","          ","            ","LRW","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000LRW","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/2/2018","7/19/2018","7/2/2018","7/19/2018"
"    L6000-000QFH-600","2/18/2017","481","1","          ","            ","888","          ","0","6","600","600","S    ","S00   ","0","","    L6000-000QFH","600","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000909-999","2/18/2017","481","1","          ","            ","909","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000909","999","BUDGET FOR MFG                ","83","0","1000","1000","0","0","0","1000","0","0","0","1000","","","8/6/2018","9/17/2018","8/6/2018","9/17/2018"
"    L6000-000LRV-999","2/18/2017","481","1","          ","            ","LRV","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000LRV","999","BUDGET FOR MFG                ","83","0","235","235","0","0","0","235","0","0","0","235","","","6/13/2018","7/18/2018","6/13/2018","7/18/2018"
"    L6000-000LRU-999","2/18/2017","481","1","          ","            ","LRU","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000LRU","999","BUDGET FOR MFG                ","83","0","35","35","0","0","0","35","0","0","0","35","","","8/24/2018","9/6/2018","8/24/2018","9/6/2018"
"    L6000-000LLL-999","2/18/2017","481","1","          ","            ","LLL","          ","0","3","TST","600","S    ","S00   ","0","","    L6000-000LLL","999","BUDGET FOR MFG                ","83","0","103","131","0","0","0","131","0","0","0","131","","","6/29/2018","7/24/2018","6/29/2018","7/24/2018"
"    L6000-000LLK-999","2/18/2017","481","1","          ","            ","LLK","          ","0","3","TST","600","S    ","S00   ","0","","    L6000-000LLK","999","BUDGET FOR MFG                ","83","0","206","262","0","0","0","262","0","0","0","262","","","6/29/2018","8/23/2018","6/29/2018","8/23/2018"
"    L6000-000KZD-999","2/18/2017","481","1","          ","            ","KZD","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000KZD","999","BUDGET FOR MFG                ","83","0","32","32","0","0","0","32","0","0","0","32","","","7/11/2018","8/10/2018","7/11/2018","8/10/2018"
"    L6000-000KPS-999","2/18/2017","481","1","          ","            ","KPS","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000KPS","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/6/2018","7/3/2018","6/6/2018","7/3/2018"
"    L6000-000KPR-999","2/18/2017","481","1","          ","            ","KPR","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000KPR","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/12/2018","2/8/2019","12/12/2018","2/8/2019"
"    L6000-000DNM-999","2/18/2017","481","1","          ","            ","DNM","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000DNM","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/17/2017","11/6/2017","10/17/2017","11/6/2017"
"    L6000-000979-999","2/18/2017","481","1","          ","            ","979","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000979","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/4/2018","6/1/2018","5/4/2018","6/1/2018"
"    L6000-000977-999","2/18/2017","481","1","          ","            ","977","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000977","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/15/2018","6/12/2018","5/15/2018","6/12/2018"
"    L6000-000891-999","2/18/2017","481","1","          ","            ","891","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000891","999","BUDGET FOR MFG                ","83","0","64","64","0","0","0","64","0","0","0","64","","","12/12/2018","12/19/2018","12/12/2018","12/19/2018"
"    L6000-000910-999","2/18/2017","481","1","          ","            ","910","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000910","999","BUDGET FOR MFG                ","83","0","220","220","0","0","0","220","0","0","0","220","","","7/5/2018","8/17/2018","7/5/2018","8/17/2018"
"    L6000-000849-999","2/18/2017","481","1","          ","            ","849","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000849","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/17/2018","5/14/2018","4/17/2018","5/14/2018"
"    L6000-000908-999","2/18/2017","481","1","          ","            ","908","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000908","999","BUDGET FOR MFG                ","83","0","500","500","0","0","0","500","0","0","0","500","","","10/29/2018","12/19/2018","10/29/2018","12/19/2018"
"    L6000-000907-999","2/18/2017","481","1","          ","            ","907","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000907","999","BUDGET FOR MFG                ","83","0","239","239","0","0","0","239","0","0","0","239","","","8/20/2018","9/13/2018","8/20/2018","9/13/2018"
"    L6000-000906-999","2/18/2017","481","1","          ","            ","906","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000906","999","BUDGET FOR MFG                ","83","0","124","124","0","0","0","124","0","0","0","124","","","2/5/2019","2/18/2019","2/5/2019","2/18/2019"
"    L6000-000903-999","2/18/2017","481","1","          ","            ","903","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000903","999","BUDGET FOR MFG                ","83","0","285","285","0","0","0","285","0","0","0","285","","","8/6/2018","9/25/2018","8/6/2018","9/25/2018"
"    L6000-000902-999","2/18/2017","481","1","          ","            ","902","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000902","999","BUDGET FOR MFG                ","83","0","470","470","0","0","0","470","0","0","0","470","","","8/6/2018","9/25/2018","8/6/2018","9/25/2018"
"    L6000-000901-999","2/18/2017","481","1","          ","            ","901","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000901","999","BUDGET FOR MFG                ","83","0","90","90","0","0","0","90","0","0","0","90","","","8/9/2018","8/22/2018","8/9/2018","8/22/2018"
"    L6000-000900-999","2/18/2017","481","1","          ","            ","900","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000900","999","BUDGET FOR MFG                ","83","0","24","24","0","0","0","24","0","0","0","24","","","4/24/2019","5/7/2019","4/24/2019","5/7/2019"
"    L6000-000899-999","2/18/2017","481","1","          ","            ","899","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000899","999","BUDGET FOR MFG                ","83","0","150","150","0","0","0","150","0","0","0","150","","","10/25/2018","11/15/2018","10/25/2018","11/15/2018"
"    L6000-000898-999","2/18/2017","481","1","          ","            ","898","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000898","999","BUDGET FOR MFG                ","83","0","800","800","0","0","0","800","0","0","0","800","","","9/7/2018","10/25/2018","9/7/2018","10/25/2018"
"    L6000-000897-999","2/18/2017","481","1","          ","            ","897","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000897","999","BUDGET FOR MFG                ","83","0","54","54","0","0","0","54","0","0","0","54","","","1/17/2019","3/7/2019","1/17/2019","3/7/2019"
"    L6000-000896-999","2/18/2017","481","1","          ","            ","896","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000896","999","BUDGET FOR MFG                ","83","0","196","196","0","0","0","196","0","0","0","196","","","7/30/2018","10/19/2018","7/30/2018","10/19/2018"
"    L6000-000951-999","2/18/2017","481","1","          ","            ","951","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000951","999","BUDGET FOR MFG                ","83","0","281","281","0","0","0","281","0","0","0","281","","","6/20/2018","7/3/2018","6/20/2018","7/3/2018"
"    L6000-000391-999","2/18/2017","481","1","          ","            ","391","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000391","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/30/2018","6/26/2018","5/30/2018","6/26/2018"
"    L6000-000851-999","2/18/2017","481","1","          ","            ","851","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000851","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/30/2018","6/26/2018","5/30/2018","6/26/2018"
"    L6000-000588-999","2/18/2017","481","1","          ","            ","588","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000588","999","BUDGET FOR MFG                ","83","0","56","56","0","0","0","56","0","0","0","56","","","6/29/2018","7/27/2018","6/29/2018","7/27/2018"
"    L6000-000516-999","2/18/2017","481","1","          ","            ","516","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000516","999","BUDGET FOR MFG                ","83","0","74","74","0","0","0","74","0","0","0","74","","","5/8/2018","5/14/2018","5/8/2018","5/14/2018"
"    L6000-000515-999","2/18/2017","481","1","          ","            ","515","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000515","999","BUDGET FOR MFG                ","83","0","86","86","0","0","0","86","0","0","0","86","","","7/23/2018","8/28/2018","7/23/2018","8/28/2018"
"    L6000-000514-999","2/18/2017","481","1","          ","            ","514","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000514","999","BUDGET FOR MFG                ","83","0","14","14","0","0","0","14","0","0","0","14","","","8/2/2018","9/13/2018","8/2/2018","9/13/2018"
"    L6000-000513-999","2/18/2017","481","1","          ","            ","513","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000513","999","BUDGET FOR MFG                ","83","0","22","22","0","0","0","22","0","0","0","22","","","8/28/2018","8/30/2018","8/28/2018","8/30/2018"
"    L6000-000512-999","2/18/2017","481","1","          ","            ","512","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000512","999","BUDGET FOR MFG                ","83","0","65","65","0","0","0","65","0","0","0","65","","","7/19/2018","8/27/2018","7/19/2018","8/27/2018"
"    L6000-000419-999","2/18/2017","481","1","          ","            ","419","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000419","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/9/2018","5/25/2018","4/9/2018","5/25/2018"
"    L6000-000418-999","2/18/2017","481","1","          ","            ","418","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000418","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/9/2018","5/25/2018","4/9/2018","5/25/2018"
"    L6000-000416-999","2/18/2017","481","1","          ","            ","416","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000416","999","BUDGET FOR MFG                ","83","0","250","250","0","0","0","250","0","0","0","250","","","1/17/2019","3/7/2019","1/17/2019","3/7/2019"
"    L6000-000613-999","2/18/2017","481","1","          ","            ","613","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000613","999","BUDGET FOR MFG                ","83","0","100","100","0","0","0","100","0","0","0","100","","","12/4/2018","2/8/2019","12/4/2018","2/8/2019"
"    L6000-000414-999","2/18/2017","481","1","          ","            ","414","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000414","999","BUDGET FOR MFG                ","83","0","124","124","0","0","0","124","0","0","0","124","","","2/5/2019","2/18/2019","2/5/2019","2/18/2019"
"    L6000-000614-999","2/18/2017","481","1","          ","            ","614","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000614","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/8/2018","5/14/2018","5/8/2018","5/14/2018"
"    L6000-000183-999","2/18/2017","481","1","          ","            ","183","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000183","999","BUDGET FOR MFG                ","83","0","147","80","0","0","0","80","0","0","0","80","","","6/4/2018","6/29/2018","6/4/2018","6/29/2018"
"    L6000-000NAX-999","2/18/2017","481","1","          ","            ","NAX","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000NAX","999","BUDGET FOR MFG                ","83","0","40","40","0","0","0","40","0","0","0","40","","","7/25/2018","7/31/2018","7/25/2018","7/31/2018"
"    L6000-000180-999","2/18/2017","481","1","          ","            ","180","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000180","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/2/2018","7/20/2018","7/2/2018","7/20/2018"
"    L6000-000MGB-999","2/18/2017","481","1","          ","            ","MGB","          ","0","4","TST","600","S    ","S00   ","0","","    L6000-000MGB","999","BUDGET FOR MFG                ","83","0","37","54","0","0","0","54","0","0","0","54","","","6/17/2019","6/27/2019","6/17/2019","6/27/2019"
"    L6000-000177-999","2/18/2017","481","1","          ","            ","177","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000177","999","BUDGET FOR MFG                ","83","0","799","799","0","0","0","799","0","0","0","799","","","5/30/2018","6/26/2018","5/30/2018","6/26/2018"
"    L6000-000171-999","2/18/2017","481","1","          ","            ","171","          ","0","4","TST","600","S    ","S00   ","0","","    L6000-000171","999","BUDGET FOR MFG                ","83","0","165","210","0","0","0","210","0","0","0","210","","","8/17/2018","8/28/2018","8/17/2018","8/28/2018"
"    L6000-000149-999","2/18/2017","481","1","          ","            ","149","          ","0","1","TST","600","S    ","S00   ","0","","    L6000-000149","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/15/2018","5/3/2018","3/15/2018","5/3/2018"
"    L6000-000148-999","2/18/2017","481","1","          ","            ","148","          ","0","1","TST","600","S    ","S00   ","0","","    L6000-000148","999","BUDGET FOR MFG                ","83","0","20","18","0","0","0","18","0","0","0","18","","","7/3/2018","7/17/2018","7/3/2018","7/17/2018"
"    L6000-000147-999","2/18/2017","481","1","          ","            ","147","SUP 556924","0","1","TST","600","S    ","S00   ","0","","    L6000-000147","999","BUDGET FOR MFG                ","83","0","88","88","0","0","0","88","0","0","0","88","","","1/30/2018","3/5/2018","1/30/2018","3/5/2018"
"    L6000-000146-999","2/18/2017","481","1","          ","            ","146","          ","0","1","TST","600","S    ","S00   ","0","","    L6000-000146","999","BUDGET FOR MFG                ","83","0","1226","1226","0","0","0","1226","0","0","0","1226","","","7/3/2018","7/18/2018","7/3/2018","7/18/2018"
"    L6000-000118-999","2/18/2017","481","1","          ","            ","118","          ","0","1","TST","600","S    ","S00   ","0","","    L6000-000118","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2018","5/21/2018","3/23/2018","5/21/2018"
"    L6000-000415-999","2/18/2017","481","1","          ","            ","415","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000415","999","BUDGET FOR MFG                ","83","0","118","118","0","0","0","118","0","0","0","118","","","12/20/2018","2/18/2019","12/20/2018","2/18/2019"
"    L6000-000710-999","2/18/2017","481","1","          ","            ","710","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000710","999","BUDGET FOR MFG                ","83","0","103","103","0","0","0","103","0","0","0","103","","","8/20/2018","8/30/2018","8/20/2018","8/30/2018"
"    L6000-000846-999","2/18/2017","481","1","          ","            ","846","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000846","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/15/2018","6/12/2018","5/15/2018","6/12/2018"
"    L6000-000843-999","2/18/2017","481","1","          ","            ","843","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000843","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/15/2018","6/12/2018","5/15/2018","6/12/2018"
"    L6000-000840-999","2/18/2017","481","1","          ","            ","840","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000840","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2018","6/28/2018","5/31/2018","6/28/2018"
"    L6000-000759-999","2/18/2017","481","1","          ","            ","759","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000759","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/25/2018","2/13/2018","1/25/2018","2/13/2018"
"    L6000-000757-999","2/18/2017","481","1","          ","            ","757","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000757","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/17/2018","5/15/2018","4/17/2018","5/15/2018"
"    L6000-000754-999","2/18/2017","481","1","          ","            ","754","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000754","999","BUDGET FOR MFG                ","83","0","94","94","0","0","0","94","0","0","0","94","","","6/18/2018","6/29/2018","6/18/2018","6/29/2018"
"    L6000-000752-999","2/18/2017","481","1","          ","            ","752","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000752","999","BUDGET FOR MFG                ","83","0","95","95","0","0","0","95","0","0","0","95","","","6/18/2018","6/29/2018","6/18/2018","6/29/2018"
"    L6000-000751-999","2/18/2017","481","1","          ","            ","751","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000751","999","BUDGET FOR MFG                ","83","0","98","98","0","0","0","98","0","0","0","98","","","6/18/2018","6/29/2018","6/18/2018","6/29/2018"
"    L6000-000750-999","2/18/2017","481","1","          ","            ","750","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000750","999","BUDGET FOR MFG                ","83","0","95","95","0","0","0","95","0","0","0","95","","","6/18/2018","6/29/2018","6/18/2018","6/29/2018"
"    L6000-000747-999","2/18/2017","481","1","          ","            ","747","          ","0","5","TST","600","S    ","S00   ","0","","    L6000-000747","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/5/2018","7/3/2018","6/5/2018","7/3/2018"
"    L6000-000612-999","2/18/2017","481","1","          ","            ","612","          ","0","6","TST","600","S    ","S00   ","0","","    L6000-000612","999","BUDGET FOR MFG                ","83","0","52","52","0","0","0","52","0","0","0","52","","","6/13/2018","6/19/2018","6/13/2018","6/19/2018"
"    L6000-000736-999","2/18/2017","481","1","          ","            ","736","          ","0","2","TST","600","S    ","S00   ","0","","    L6000-000736","999","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/25/2018","5/22/2018","4/25/2018","5/22/2018"
