"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000AGF-623","2/18/2017","485","1","          ","            ","AGF","          ","0","2","623","623","E1L  ","E1LB1 ","0","","    L6000-000AGF","623","BUDGET FOR MFG                ","83","0","24","24","0","0","0","24","0","0","0","24","","","11/7/2017","12/6/2017","12/15/2017","1/25/2018"
"    L6000-000JLY-623","2/18/2017","485","999000","          ","            ","JLY","NO LABOR  ","0","5","623","623","E1U  ","E1U   ","999","","    L6000-000JLY","623","BUDGET FOR MFG                ","83","0","588","588","0","0","0","588","0","0","0","588","","","7/20/2018","8/29/2018","10/11/2018","11/28/2018"
"    L6000-000JMU-623","2/18/2017","485","1","          ","            ","JMU","          ","0","2","623","623","E1U  ","E1U   ","0","","    L6000-000JMU","623","BUDGET FOR MFG                ","83","0","462","462","0","0","0","462","0","0","0","462","","","7/20/2018","8/29/2018","10/11/2018","11/28/2018"
"    L6000-000JJY-623","2/18/2017","485","999000","          ","            ","JJY","NO LABOR  ","0","5","623","623","E1U  ","E1U   ","999","","    L6000-000JJY","623","BUDGET FOR MFG                ","83","0","647","647","0","0","0","647","0","0","0","647","","","5/11/2018","6/11/2018","7/30/2018","8/30/2018"
"    L6000-000CPM-623","2/18/2017","485","1","          ","            ","CPM","          ","0","5","623","623","E1U  ","E1UD1 ","0","","    L6000-000CPM","623","BUDGET FOR MFG                ","83","0","1086","1086","0","0","0","1086","0","0","0","1086","","","3/27/2018","5/8/2018","6/6/2018","7/26/2018"
"    L6000-000ASV-623","2/18/2017","485","1","          ","            ","ASV","          ","0","5","623","623","E2L  ","E2L   ","0","","    L6000-000ASV","623","BUDGET FOR MFG                ","83","0","2231","2231","0","0","0","2231","0","0","0","2231","","","2/23/2018","4/16/2018","4/23/2018","6/21/2018"
"    L6000-000DNK-623","2/18/2017","485","1","          ","            ","DNK","          ","0","2","623","623","E2L  ","E2L   ","0","","    L6000-000DNK","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","10/17/2017","11/7/2017","1/10/2018"
"    L6000-000DNL-623","2/18/2017","485","1","          ","            ","DNL","          ","0","5","623","623","E2L  ","E2L   ","0","","    L6000-000DNL","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","9/25/2017","11/7/2017","12/7/2017"
"    L6000-000JLP-623","2/18/2017","485","1","          ","            ","JLP","          ","0","1","623","623","E2L  ","E2L   ","0","","    L6000-000JLP","623","BUDGET FOR MFG                ","83","0","176","176","0","0","0","176","0","0","0","176","","","7/23/2018","9/20/2018","10/3/2018","1/3/2019"
"    L6000-000APJ-623","2/18/2017","485","1","          ","            ","APJ","          ","0","2","623","623","E2L  ","E2LB1 ","0","","    L6000-000APJ","623","BUDGET FOR MFG                ","83","0","260","260","0","0","0","260","0","0","0","260","","","10/12/2017","1/16/2018","1/4/2018","4/11/2018"
"    L6000-000APM-623","2/18/2017","485","1","          ","            ","APM","          ","0","5","623","623","E2L  ","E2LB1 ","0","","    L6000-000APM","623","BUDGET FOR MFG                ","83","0","215","215","0","0","0","215","0","0","0","215","","","10/12/2017","1/16/2018","12/7/2017","3/22/2018"
"    L6000-000APD-623","2/18/2017","485","1","          ","            ","APD","          ","0","5","623","623","E2L  ","E2LB1 ","0","","    L6000-000APD","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/26/2017","8/22/2017","10/2/2017","11/2/2017"
"    L6000-000CRK-623","2/18/2017","485","1","          ","            ","CRK","          ","0","2","623","623","E2L  ","E2LB1 ","0","","    L6000-000CRK","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","10/10/2017","11/7/2017","1/3/2018"
"    L6000-000AQE-623","2/18/2017","485","1","          ","            ","AQE","          ","0","2","623","623","E2L  ","E2LS1 ","0","","    L6000-000AQE","623","BUDGET FOR MFG                ","83","0","487","487","0","0","0","487","0","0","0","487","","","1/2/2018","2/2/2018","1/26/2018","3/12/2018"
"    L6000-000AQH-623","2/18/2017","485","1","          ","            ","AQH","          ","0","5","623","623","E2L  ","E2LS1 ","0","","    L6000-000AQH","623","BUDGET FOR MFG                ","83","0","468","468","0","0","0","468","0","0","0","468","","","1/2/2018","2/2/2018","1/26/2018","3/12/2018"
"    L6000-000CRT-623","2/18/2017","485","1","          ","            ","CRT","          ","0","2","623","623","E2L  ","E2LS1 ","0","","    L6000-000CRT","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","9/25/2017","11/7/2017","12/7/2017"
"    L6000-000CRV-623","2/18/2017","485","1","          ","            ","CRV","          ","0","5","623","623","E2L  ","E2LS1 ","0","","    L6000-000CRV","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","10/3/2017","11/7/2017","12/15/2017"
"    L6000-000AQX-623","2/18/2017","485","1","          ","            ","AQX","          ","0","2","623","623","E2L  ","E2LS2 ","0","","    L6000-000AQX","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","9/19/2017","11/7/2017","11/29/2017"
"    L6000-000CSB-623","2/18/2017","485","1","          ","            ","CSB","          ","0","5","623","623","E2L  ","E2LS2 ","0","","    L6000-000CSB","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/31/2017","9/21/2017","11/7/2017","12/4/2017"
"    L6000-000AUS-623","2/18/2017","485","1","          ","            ","AUS","          ","0","5","623","623","E2U  ","E2U   ","0","","    L6000-000AUS","623","BUDGET FOR MFG                ","83","0","570","570","0","0","0","570","0","0","0","570","","","3/26/2018","5/16/2018","5/17/2018","7/13/2018"
"    L6000-000AUL-623","2/18/2017","485","999000","          ","            ","AUL","NO LABOR  ","0","2","625","623","E2U  ","E2U   ","999","","    L6000-000AUL","623","BUDGET FOR MFG                ","83","0","116","116","0","0","0","116","0","0","0","116","","","7/30/2018","9/17/2018","9/24/2018","11/30/2018"
"    L6000-000DMX-623","2/18/2017","485","1","          ","            ","DMX","          ","0","2","623","623","E2U  ","E2U   ","0","","    L6000-000DMX","623","BUDGET FOR MFG                ","83","0","46","46","0","0","0","46","0","0","0","46","","","2/7/2018","3/23/2018","4/2/2018","5/16/2018"
"    L6000-000JMW-623","2/18/2017","485","1","          ","            ","JMW","          ","0","2","623","623","E2U  ","E2U   ","0","","    L6000-000JMW","623","BUDGET FOR MFG                ","83","0","78","78","0","0","0","78","0","0","0","78","","","7/30/2018","9/17/2018","9/24/2018","11/30/2018"
"    L6000-000ARU-623","2/18/2017","485","1","          ","            ","ARU","          ","0","5","623","623","E2U  ","E2UD1 ","0","","    L6000-000ARU","623","BUDGET FOR MFG                ","83","0","193","193","0","0","0","193","0","0","0","193","","","11/21/2017","12/22/2017","1/10/2018","2/14/2018"
"    L6000-000CSS-623","2/18/2017","485","1","          ","            ","CSS","          ","0","5","623","623","E2U  ","E2UD1 ","0","","    L6000-000CSS","623","BUDGET FOR MFG                ","83","0","1225","1225","0","0","0","1225","0","0","0","1225","","","2/16/2018","3/22/2018","4/5/2018","5/15/2018"
"    L6000-000ATL-623","2/18/2017","485","1","          ","            ","ATL","          ","0","2","623","623","E2U  ","E2UD2 ","0","","    L6000-000ATL","623","BUDGET FOR MFG                ","83","0","67","67","0","0","0","67","0","0","0","67","","","11/21/2017","12/11/2017","1/10/2018","1/30/2018"
"    L6000-000ATN-623","2/18/2017","485","1","          ","            ","ATN","          ","0","5","623","623","E2U  ","E2UD2 ","0","","    L6000-000ATN","623","BUDGET FOR MFG                ","83","0","187","187","0","0","0","187","0","0","0","187","","","12/12/2017","1/19/2018","1/10/2018","2/15/2018"
"    L6000-000AUJ-623","2/18/2017","485","1","          ","            ","AUJ","          ","0","5","623","623","E2U  ","E2UD3 ","0","","    L6000-000AUJ","623","BUDGET FOR MFG                ","83","0","47","47","0","0","0","47","0","0","0","47","","","11/21/2017","12/15/2017","1/10/2018","2/7/2018"
"    L6000-000AVD-623","2/18/2017","485","1","          ","            ","AVD","          ","0","5","623","623","E2U  ","E2UD4 ","0","","    L6000-000AVD","623","BUDGET FOR MFG                ","83","0","26","26","0","0","0","26","0","0","0","26","","","11/21/2017","12/20/2017","1/10/2018","2/12/2018"
"    L6000-000AXP-623","2/18/2017","485","1","          ","            ","AXP","          ","0","5","623","623","F1U  ","F1U   ","0","","    L6000-000AXP","623","BUDGET FOR MFG                ","83","0","192","192","0","0","0","192","0","0","0","192","","","6/28/2018","7/30/2018","9/28/2018","10/30/2018"
"    L6000-000JLS-623","2/18/2017","485","999000","          ","            ","JLS","NO LABOR  ","0","5","623","623","F1U  ","F1U   ","999","","    L6000-000JLS","623","BUDGET FOR MFG                ","83","0","248","248","0","0","0","248","0","0","0","248","","","9/18/2018","11/1/2018","12/14/2018","2/11/2019"
"    L6000-000AZT-623","2/18/2017","485","999000","          ","            ","AZT","NO LABOR  ","0","5","623","623","F2L  ","F2L   ","999","","    L6000-000AZT","623","BUDGET FOR MFG                ","83","0","338","338","0","0","0","338","0","0","0","338","","","4/19/2018","5/8/2018","6/27/2018","7/19/2018"
"    L6000-000JLT-623","2/18/2017","485","999000","          ","            ","JLT","NO LABOR  ","0","5","623","623","F2L  ","F2L   ","999","","    L6000-000JLT","623","BUDGET FOR MFG                ","83","0","454","454","0","0","0","454","0","0","0","454","","","7/16/2018","8/10/2018","10/1/2018","10/31/2018"
"    L6000-000JMQ-623","2/18/2017","485","999000","          ","            ","JMQ","NO LABOR  ","0","2","623","623","F2L  ","F2L   ","999","","    L6000-000JMQ","623","BUDGET FOR MFG                ","83","0","33","33","0","0","0","33","0","0","0","33","","","7/16/2018","8/10/2018","10/1/2018","10/31/2018"
"    L6000-000CWG-623","2/18/2017","485","1","          ","            ","CWG","          ","0","5","623","623","F2L  ","F2LB1 ","0","","    L6000-000CWG","623","BUDGET FOR MFG                ","83","0","46","46","0","0","0","46","0","0","0","46","","","1/2/2018","2/5/2018","2/13/2018","3/23/2018"
"    L6000-000CWR-623","2/18/2017","485","1","          ","            ","CWR","          ","0","2","623","623","F2L  ","F2LD1 ","0","","    L6000-000CWR","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/3/2017","10/17/2017","11/27/2017","12/13/2017"
"    L6000-000CWW-623","2/18/2017","485","1","          ","            ","CWW","          ","0","2","623","623","F2L  ","F2LD1 ","0","","    L6000-000CWW","623","BUDGET FOR MFG                ","83","0","83","83","0","0","0","83","0","0","0","83","","","1/2/2018","2/5/2018","1/15/2018","3/2/2018"
"    L6000-000CWZ-623","2/18/2017","485","1","          ","            ","CWZ","          ","0","5","623","623","F2L  ","F2LD1 ","0","","    L6000-000CWZ","623","BUDGET FOR MFG                ","83","0","767","767","0","0","0","767","0","0","0","767","","","1/2/2018","2/5/2018","1/15/2018","3/2/2018"
"    L6000-000JLU-623","2/18/2017","485","999000","          ","            ","JLU","NO LABOR  ","0","5","623","623","F2U  ","F2U   ","999","","    L6000-000JLU","623","BUDGET FOR MFG                ","83","0","522","522","0","0","0","522","0","0","0","522","","","9/4/2018","10/18/2018","11/16/2018","1/21/2019"
"    L6000-000BBD-623","2/18/2017","485","1","          ","            ","BBD","          ","0","5","623","623","F2U  ","F2U   ","0","","    L6000-000BBD","623","BUDGET FOR MFG                ","83","0","53","53","0","0","0","53","0","0","0","53","","","4/20/2018","5/21/2018","6/22/2018","7/25/2018"
"    L6000-000CXL-623","2/18/2017","485","1","          ","            ","CXL","          ","0","5","623","623","F2U  ","F2UD1 ","0","","    L6000-000CXL","623","BUDGET FOR MFG                ","83","0","13","13","0","0","0","13","0","0","0","13","","","12/7/2017","1/8/2018","1/25/2018","2/22/2018"
"    L6000-000CYD-623","2/18/2017","485","1","          ","            ","CYD","          ","0","5","623","623","F2U  ","F2UD2 ","0","","    L6000-000CYD","623","BUDGET FOR MFG                ","83","0","52","52","0","0","0","52","0","0","0","52","","","12/7/2017","1/9/2018","1/25/2018","2/23/2018"
"    L6000-000BCB-623","2/18/2017","485","1","          ","            ","BCB","          ","0","2","623","623","F3L  ","F3L   ","0","","    L6000-000BCB","623","BUDGET FOR MFG                ","83","0","26","26","0","0","0","26","0","0","0","26","","","12/7/2017","1/30/2018","2/8/2018","4/3/2018"
"    L6000-000BCC-623","2/18/2017","485","1","          ","            ","BCC","          ","0","5","623","623","F3L  ","F3L   ","0","","    L6000-000BCC","623","BUDGET FOR MFG                ","83","0","54","54","0","0","0","54","0","0","0","54","","","12/7/2017","1/30/2018","2/8/2018","4/3/2018"
"    L6000-000BDD-623","2/18/2017","485","1","          ","            ","BDD","          ","0","5","623","623","F3L  ","F3L   ","0","","    L6000-000BDD","623","BUDGET FOR MFG                ","83","0","649","649","0","0","0","649","0","0","0","649","","","1/31/2018","3/12/2018","4/4/2018","5/14/2018"
"    L6000-000BCT-623","2/18/2017","485","999000","          ","            ","BCT","NO LABOR  ","0","2","625","623","F3L  ","F3L   ","999","","    L6000-000BCT","623","BUDGET FOR MFG                ","83","0","162","162","0","0","0","162","0","0","0","162","","","6/1/2018","7/13/2018","6/28/2018","8/24/2018"
"    L6000-000JLV-623","2/18/2017","485","999000","          ","            ","JLV","NO LABOR  ","0","5","623","623","F3L  ","F3L   ","999","","    L6000-000JLV","623","BUDGET FOR MFG                ","83","0","282","282","0","0","0","282","0","0","0","282","","","6/1/2018","7/13/2018","6/28/2018","8/24/2018"
"    L6000-000JMR-623","2/18/2017","485","999000","          ","            ","JMR","NO LABOR  ","0","2","623","623","F3L  ","F3L   ","999","","    L6000-000JMR","623","BUDGET FOR MFG                ","83","0","167","167","0","0","0","167","0","0","0","167","","","6/1/2018","7/13/2018","6/28/2018","8/24/2018"
"    L6000-000CZE-623","2/18/2017","485","1","          ","            ","CZE","          ","0","5","623","623","F3L  ","F3LB1 ","0","","    L6000-000CZE","623","BUDGET FOR MFG                ","83","0","52","52","0","0","0","52","0","0","0","52","","","11/7/2017","1/5/2018","1/9/2018","3/5/2018"
"    L6000-000DAB-623","2/18/2017","485","1","          ","            ","DAB","          ","0","1","623","623","F3L  ","F3LD1 ","0","","    L6000-000DAB","623","BUDGET FOR MFG                ","83","0","1330","1330","0","0","0","1330","0","0","0","1330","","","10/24/2017","12/4/2017","11/8/2017","1/4/2018"
"    L6000-000CZW-623","2/18/2017","485","1","          ","            ","CZW","          ","0","5","623","623","F3L  ","F3LD1 ","0","","    L6000-000CZW","623","BUDGET FOR MFG                ","83","0","821","821","0","0","0","821","0","0","0","821","","","12/5/2017","1/5/2018","1/5/2018","2/7/2018"
"    L6000-000BPH-623","2/18/2017","485","1","          ","            ","BPH","          ","0","2","623","623","F3L  ","F3LD1 ","0","","    L6000-000BPH","623","BUDGET FOR MFG                ","83","0","40","40","0","0","0","40","0","0","0","40","","","9/7/2017","9/29/2017","11/2/2017","12/4/2017"
"    L6000-000BPK-623","2/18/2017","485","1","          ","            ","BPK","          ","0","5","623","623","F3L  ","F3LD1 ","0","","    L6000-000BPK","623","BUDGET FOR MFG                ","83","0","70","70","0","0","0","70","0","0","0","70","","","9/7/2017","10/6/2017","11/2/2017","12/11/2017"
"    L6000-000BPR-623","2/18/2017","485","1","          ","            ","BPR","          ","0","2","623","623","F3L  ","F3LD1 ","0","","    L6000-000BPR","623","BUDGET FOR MFG                ","83","0","156","156","0","0","0","156","0","0","0","156","","","12/5/2017","1/5/2018","1/5/2018","2/7/2018"
"    L6000-000DMW-623","2/18/2017","485","1","          ","            ","DMW","          ","0","5","623","623","F3U  ","F3U   ","0","","    L6000-000DMW","623","BUDGET FOR MFG                ","83","0","174","174","0","0","0","174","0","0","0","174","","","1/15/2018","2/22/2018","3/2/2018","4/17/2018"
"    L6000-000DNG-623","2/18/2017","485","1","          ","            ","DNG","          ","0","5","623","623","F3U  ","F3U   ","0","","    L6000-000DNG","623","BUDGET FOR MFG                ","83","0","22","22","0","0","0","22","0","0","0","22","","","11/17/2017","1/12/2018","1/8/2018","3/1/2018"
"    L6000-000JLW-623","2/18/2017","485","999000","          ","            ","JLW","NO LABOR  ","0","5","623","623","F3U  ","F3U   ","999","","    L6000-000JLW","623","BUDGET FOR MFG                ","83","0","248","248","0","0","0","248","0","0","0","248","","","6/18/2018","7/27/2018","7/12/2018","9/6/2018"
"    L6000-000DAR-623","2/18/2017","485","1","          ","            ","DAR","          ","0","2","623","623","F3U  ","F3UD1 ","0","","    L6000-000DAR","623","BUDGET FOR MFG                ","83","0","8","8","0","0","0","8","0","0","0","8","","","11/14/2017","12/21/2017","1/5/2018","2/9/2018"
"    L6000-000DAV-623","2/18/2017","485","1","          ","            ","DAV","          ","0","5","623","623","F3U  ","F3UD1 ","0","","    L6000-000DAV","623","BUDGET FOR MFG                ","83","0","478","478","0","0","0","478","0","0","0","478","","","11/14/2017","12/21/2017","1/5/2018","2/9/2018"
"    L6000-000DAK-623","2/18/2017","485","1","          ","            ","DAK","          ","0","5","623","623","F3U  ","F3UD1 ","0","","    L6000-000DAK","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/26/2017","10/18/2017","11/20/2017","12/20/2017"
"    L6000-000DBN-623","2/18/2017","485","1","          ","            ","DBN","          ","0","2","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBN","623","BUDGET FOR MFG                ","83","0","12","12","0","0","0","12","0","0","0","12","","","12/5/2017","1/11/2018","1/25/2018","2/28/2018"
"    L6000-000DBS-623","2/18/2017","485","1","          ","            ","DBS","          ","0","5","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBS","623","BUDGET FOR MFG                ","83","0","720","720","0","0","0","720","0","0","0","720","","","12/5/2017","1/11/2018","1/25/2018","2/28/2018"
"    L6000-000DBH-623","2/18/2017","485","1","          ","            ","DBH","          ","0","5","623","623","F3U  ","F3UD2 ","0","","    L6000-000DBH","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/26/2017","10/23/2017","11/20/2017","1/2/2018"
"    L6000-000KCE-623","2/18/2017","485","999000","          ","            ","KCE","NO LABOR  ","0","5","623","623","F3   ","LF3   ","999","","    L6000-000KCE","623","BUDGET FOR MFG                ","83","0","40","40","0","0","0","40","0","0","0","40","","","10/25/2018","11/28/2018","2/5/2019","3/19/2019"
"    L6000-000KCV-623","2/18/2017","485","999000","          ","            ","KCV","NO LABOR  ","0","5","623","623","F3   ","LF3   ","999","","    L6000-000KCV","623","BUDGET FOR MFG                ","83","0","20","20","0","0","0","20","0","0","0","20","","","10/25/2018","11/8/2018","2/5/2019","2/25/2019"
"    L6000-000KDU-623","2/18/2017","485","999000","          ","            ","KDU","NO LABOR  ","0","5","623","623","F3   ","LF3   ","999","","    L6000-000KDU","623","BUDGET FOR MFG                ","83","0","24","24","0","0","0","24","0","0","0","24","","","10/25/2018","11/8/2018","2/5/2019","2/25/2019"
"    L6000-000KFJ-623","2/18/2017","485","999000","          ","            ","KFJ","NO LABOR  ","0","5","623","623","F3   ","LF3   ","999","","    L6000-000KFJ","623","BUDGET FOR MFG                ","83","0","78","78","0","0","0","78","0","0","0","78","","","10/25/2018","11/8/2018","2/5/2019","2/25/2019"
"    L6000-000KBD-623","2/18/2017","485","999000","          ","            ","KBD","NO LABOR  ","0","5","623","623","A1   ","MA1   ","999","","    L6000-000KBD","623","BUDGET FOR MFG                ","83","0","256","256","0","0","0","256","0","0","0","256","","","9/18/2018","10/26/2018","11/19/2018","1/24/2019"
"    L6000-000NZM-623","2/18/2017","485","999000","          ","            ","NZM","NO LABOR  ","0","5","623","623","A1   ","MA1   ","999","","    L6000-000NZM","623","BUDGET FOR MFG                ","83","0","82","82","0","0","0","82","0","0","0","82","","","9/18/2018","10/10/2018","11/19/2018","1/2/2019"
"    L6000-000MBD-623","2/18/2017","485","999000","          ","            ","MBD","NO LABOR  ","0","2","625","623","A1   ","MA1   ","999","","    L6000-000MBD","623","BUDGET FOR MFG                ","83","0","384","384","0","0","0","384","0","0","0","384","","","10/29/2018","1/22/2019","1/28/2019","4/22/2019"
"    L6000-000KAJ-623","2/18/2017","485","999000","          ","            ","KAJ","NO LABOR  ","0","2","623","623","E1   ","ME1   ","999","","    L6000-000KAJ","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/21/2018","11/2/2018","12/19/2018","2/26/2019"
"    L6000-000KBF-623","2/18/2017","485","999000","          ","            ","KBF","NO LABOR  ","0","5","623","623","E1   ","ME1   ","999","","    L6000-000KBF","623","BUDGET FOR MFG                ","83","0","218","218","0","0","0","218","0","0","0","218","","","9/21/2018","10/24/2018","12/19/2018","2/11/2019"
"    L6000-000NZB-623","2/18/2017","485","999000","          ","            ","NZB","NO LABOR  ","0","5","623","623","E1   ","ME1   ","999","","    L6000-000NZB","623","BUDGET FOR MFG                ","83","0","20","20","0","0","0","20","0","0","0","20","","","9/21/2018","10/5/2018","12/19/2018","1/17/2019"
"    L6000-000KBG-623","2/18/2017","485","999000","          ","            ","KBG","NO LABOR  ","0","5","623","623","E2   ","ME2   ","999","","    L6000-000KBG","623","BUDGET FOR MFG                ","83","0","519","519","0","0","0","519","0","0","0","519","","","9/21/2018","11/21/2018","2/12/2019","5/3/2019"
"    L6000-000KDW-623","2/18/2017","485","999000","          ","            ","KDW","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KDW","623","BUDGET FOR MFG                ","83","0","534","534","0","0","0","534","0","0","0","534","","","9/25/2018","11/27/2018","1/16/2019","4/8/2019"
"    L6000-000NZG-623","2/18/2017","485","999000","          ","            ","NZG","NO LABOR  ","0","2","623","623","F2   ","MF2   ","999","","    L6000-000NZG","623","BUDGET FOR MFG                ","83","0","5","5","0","0","0","5","0","0","0","5","","","9/25/2018","10/2/2018","1/16/2019","1/25/2019"
"    L6000-000KPJ-623","2/18/2017","485","999000","          ","            ","KPJ","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KPJ","623","BUDGET FOR MFG                ","83","0","14","14","0","0","0","14","0","0","0","14","","","9/25/2018","10/24/2018","1/16/2019","2/26/2019"
"    L6000-000KPE-623","2/18/2017","485","999000","          ","            ","KPE","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KPE","623","BUDGET FOR MFG                ","83","0","10","10","0","0","0","10","0","0","0","10","","","9/25/2018","10/17/2018","1/16/2019","2/18/2019"
"    L6000-000KPA-623","2/18/2017","485","999000","          ","            ","KPA","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KPA","623","BUDGET FOR MFG                ","83","0","112","112","0","0","0","112","0","0","0","112","","","9/25/2018","10/10/2018","1/16/2019","2/6/2019"
"    L6000-000KFD-623","2/18/2017","485","999000","          ","            ","KFD","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KFD","623","BUDGET FOR MFG                ","83","0","58","58","0","0","0","58","0","0","0","58","","","9/25/2018","10/17/2018","1/16/2019","2/18/2019"
"    L6000-000KBH-623","2/18/2017","485","999000","          ","            ","KBH","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KBH","623","BUDGET FOR MFG                ","83","0","120","120","0","0","0","120","0","0","0","120","","","9/25/2018","10/11/2018","1/16/2019","2/7/2019"
"    L6000-000KMW-623","2/18/2017","485","999000","          ","            ","KMW","NO LABOR  ","0","5","623","623","F2   ","MF2   ","999","","    L6000-000KMW","623","BUDGET FOR MFG                ","83","0","40","40","0","0","0","40","0","0","0","40","","","9/25/2018","10/22/2018","1/16/2019","2/22/2019"
"    L6000-000KMX-623","2/18/2017","485","999000","          ","            ","KMX","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000KMX","623","BUDGET FOR MFG                ","83","0","70","70","0","0","0","70","0","0","0","70","","","8/30/2018","9/27/2018","11/19/2018","1/8/2019"
"    L6000-000KNV-623","2/18/2017","485","999000","          ","            ","KNV","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000KNV","623","BUDGET FOR MFG                ","83","0","33","33","0","0","0","33","0","0","0","33","","","8/30/2018","9/24/2018","11/19/2018","1/2/2019"
"    L6000-000KPK-623","2/18/2017","485","999000","          ","            ","KPK","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000KPK","623","BUDGET FOR MFG                ","83","0","117","117","0","0","0","117","0","0","0","117","","","8/30/2018","10/1/2018","11/19/2018","1/10/2019"
"    L6000-000KBJ-623","2/18/2017","485","999000","          ","            ","KBJ","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000KBJ","623","BUDGET FOR MFG                ","83","0","120","120","0","0","0","120","0","0","0","120","","","8/30/2018","9/18/2018","11/19/2018","12/13/2018"
"    L6000-000GEB-623","2/18/2017","485","999000","          ","            ","GEB","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000GEB","623","BUDGET FOR MFG                ","83","0","54","54","0","0","0","54","0","0","0","54","","","8/30/2018","9/14/2018","11/19/2018","12/11/2018"
"    L6000-000KEL-623","2/18/2017","485","999000","          ","            ","KEL","NO LABOR  ","0","5","623","623","F3   ","MF3   ","999","","    L6000-000KEL","623","BUDGET FOR MFG                ","83","0","89","89","0","0","0","89","0","0","0","89","","","8/30/2018","9/24/2018","11/19/2018","1/2/2019"
"    L6000-000MAY-623","2/18/2017","485","999000","          ","            ","MAY","NO LABOR  ","0","2","625","623","F3   ","MF3   ","999","","    L6000-000MAY","623","BUDGET FOR MFG                ","83","0","280","280","0","0","0","280","0","0","0","280","","","8/30/2018","10/24/2018","11/19/2018","2/12/2019"
"    L6000-000KKC-623","2/18/2017","485","999000","          ","            ","KKC","NO LABOR  ","0","5","623","623","A1   ","RA1   ","999","","    L6000-000KKC","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/7/2018","1/14/2019","3/15/2019","4/23/2019"
"    L6000-000MBC-623","2/18/2017","485","999000","          ","            ","MBC","NO LABOR  ","0","2","625","623","A1   ","RA1   ","999","","    L6000-000MBC","623","BUDGET FOR MFG                ","83","0","264","264","0","0","0","264","0","0","0","264","","","12/7/2018","2/6/2019","3/15/2019","5/24/2019"
"    L6000-000KCT-623","2/18/2017","485","999000","          ","            ","KCT","NO LABOR  ","0","5","623","623","S1   ","RS1   ","999","","    L6000-000KCT","623","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/11/2019","2/18/2019","3/29/2019","5/21/2019"
"    L6000-000QEE-623","2/18/2017","485","1","          ","            ","QEE","          ","0","5","623","623","S    ","S00   ","0","","    L6000-000QEE","623","BUDGET FOR MFG                ","83","0","4472","4472","0","0","0","4472","0","0","0","4472","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018"
"    L6000-000KFC-623","2/18/2017","485","999000","          ","            ","KFC","NO LABOR  ","0","5","623","623","S    ","S00   ","999","","    L6000-000KFC","623","BUDGET FOR MFG                ","83","0","31","31","0","0","0","31","0","0","0","31","","","10/25/2018","11/8/2018","2/5/2019","2/25/2019"
"    L6000-000KAW-623","2/18/2017","485","999000","          ","            ","KAW","NO LABOR  ","0","2","623","623","S    ","S00   ","999","","    L6000-000KAW","623","BUDGET FOR MFG                ","83","0","49","49","0","0","0","49","0","0","0","49","","","10/25/2018","11/8/2018","2/5/2019","2/25/2019"
