"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000CKD-621","2/18/2017","477","1","          ","            ","CKD","          ","0","3","62W","621","D3S  ","D3SS1 ","0","","    L6000-000CKD","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/23/2016","1/13/2017","1/9/2017","2/10/2017"
"    L6000-000CJY-621","2/18/2017","477","1","          ","            ","CJY","          ","0","1","62A","621","D3S  ","D3SS1 ","0","","    L6000-000CJY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/23/2016","1/13/2017","12/14/2016","1/16/2017"
"    L6000-000CKU-621","2/18/2017","477","1","          ","            ","CKU","          ","0","3","62W","621","D3S  ","D3SS2 ","0","","    L6000-000CKU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","2/1/2017","2/14/2017"
"    L6000-000EAL-621","2/18/2017","477","999000","          ","            ","EAL","NO LABOR  ","0","1","62A","621","D3S  ","D3SS2 ","999","","    L6000-000EAL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/15/2016","3/31/2016","3/8/2016","4/4/2016"
"    L6000-000ACF-621","2/18/2017","477","999000","          ","            ","ACF","NO LABOR  ","0","2","62W","621","D3S  ","D3SS2 ","999","","    L6000-000ACF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","2/1/2017","2/14/2017"
"    L6000-000DJV-621","2/18/2017","477","1","          ","            ","DJV","          ","0","9","62A","621","D3S  ","D3SS2 ","0","","    L6000-000DJV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","2/1/2017","2/14/2017"
"    L6000-000CKV-621","2/18/2017","477","1","          ","            ","CKV","          ","0","5","62W","621","D3S  ","D3SS2 ","0","","    L6000-000CKV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/16/2017","2/6/2017","1/23/2017","2/10/2017"
"    L6000-000ADL-621","2/18/2017","477","1","          ","            ","ADL","          ","0","9","62A","621","D3S  ","D3SS2 ","0","","    L6000-000ADL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/6/2017","1/12/2017","2/16/2017","2/21/2017"
"    L6000-000ACD-621","2/18/2017","477","1","          ","            ","ACD","          ","0","1","62W","621","D3S  ","D3SS2 ","0","","    L6000-000ACD","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","1/19/2017","1/27/2017"
"    L6000-000ABW-621","2/18/2017","477","1","          ","            ","ABW","          ","0","1","62A","621","D3S  ","D3SS2 ","0","","    L6000-000ABW","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","1/19/2017","1/27/2017"
"    L6000-000ABU-621","2/18/2017","477","1","          ","            ","ABU","          ","0","1","62A","621","D3S  ","D3SS2 ","0","","    L6000-000ABU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/16/2016","1/12/2017","12/14/2016","1/19/2017"
"    L6000-000DWC-621","2/18/2017","477","1","          ","            ","888","          ","0","5","62W","621","D3S  ","D3SS2 ","0","","    L6000-000DWC","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000ACR-621","2/18/2017","477","1","          ","            ","ACR","          ","0","5","623","621","D3S  ","D3SS2 ","0","","    L6000-000ACR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/13/2017","2/6/2017","1/19/2017","2/10/2017"
"    L6000-000CKT-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62A","621","D3S  ","D3SS2 ","0","","    L6000-000CKT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000CKY-621","2/18/2017","477","1","          ","            ","CKY","          ","0","1","62A","621","D3S  ","D3SS2 ","0","","    L6000-000CKY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/14/2016","1/27/2017","12/14/2016","1/19/2017"
"    L6000-000CLW-621","2/18/2017","477","999000","          ","            ","CLW","NO LABOR  ","0","1","62A","621","D3TD1","D3TD1 ","999","","    L6000-000CLW","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/26/2016","9/20/2016","4/25/2016","6/6/2016"
"    L6000-000EAX-621","2/18/2017","477","999000","          ","            ","EAX","NO LABOR  ","0","3","62W","621","D3TD1","D3TD1 ","999","","    L6000-000EAX","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","10/4/2016","9/6/2016","10/3/2016"
"    L6000-000BQG-621","2/18/2017","477","999000","          ","            ","BQG","NO LABOR  ","0","1","62A","621","D3TD1","D3TD1 ","999","","    L6000-000BQG","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","9/20/2016","6/7/2016","10/3/2016"
"    L6000-000BQK-621","2/18/2017","477","999000","          ","            ","BQK","NO LABOR  ","0","1","62W","621","D3TD1","D3TD1 ","999","","    L6000-000BQK","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","10/4/2016","5/23/2016","10/3/2016"
"    L6000-000BQL-621","2/18/2017","477","999000","          ","            ","BQL","NO LABOR  ","0","9","62A","621","D3TD1","D3TD1 ","999","","    L6000-000BQL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","9/20/2016","4/25/2016","8/29/2016"
"    L6000-000CLH-621","2/18/2017","477","999000","          ","            ","CLH","NO LABOR  ","0","1","62A","621","D3TD1","D3TD1 ","999","","    L6000-000CLH","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/2/2016","5/27/2016","4/11/2016","6/28/2016"
"    L6000-000CLU-621","2/18/2017","477","999000","          ","            ","CLU","NO LABOR  ","0","6","62W","621","D3TD1","D3TD1 ","999","","    L6000-000CLU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","10/4/2016","6/29/2016","10/3/2016"
"    L6000-000FDS-621","2/18/2017","477","1","          ","            ","FDS","          ","0","5","623","621","D3TD1","D3TD1 ","0","","    L6000-000FDS","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/23/2016","2/13/2017","3/16/2017"
"    L6000-000CLF-621","2/18/2017","477","1","          ","            ","CLF","          ","0","7","621","621","D3TD1","D3TD1 ","0","","    L6000-000CLF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/2/2016","5/13/2016","4/11/2016","5/13/2016"
"    L6000-000CLP-621","2/18/2017","477","999000","          ","            ","CLP","NO LABOR  ","0","5","625","621","D3TD1","D3TD1 ","999","","    L6000-000CLP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/31/2016","9/20/2016","5/23/2016","7/29/2016"
"    L6000-000DKX-621","2/18/2017","477","1","          ","            ","DKX","          ","0","9","62A","621","D3TD1","D3TD1 ","0","","    L6000-000DKX","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/23/2016","2/13/2017","3/16/2017"
"    L6000-000CLL-621","2/18/2017","477","1","          ","            ","CLL","          ","0","3","62W","621","D3TD1","D3TD1 ","0","","    L6000-000CLL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/19/2016","2/13/2017","3/16/2017"
"    L6000-000BRU-621","2/18/2017","477","1","          ","            ","BRU","          ","0","1","62A","621","D3TD1","D3TD1 ","0","","    L6000-000BRU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","4/13/2017","5/9/2017","4/18/2017","5/10/2017"
"    L6000-000AZR-621","2/18/2017","477","1","          ","            ","AZR","          ","0","1","62W","621","D3T  ","D3TD1 ","0","","    L6000-000AZR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/19/2016","2/13/2017","3/16/2017"
"    L6000-000CMA-621","2/18/2017","477","1","          ","            ","888","          ","0","9","62A","621","D3TD1","D3TD1 ","0","","    L6000-000CMA","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000CLV-621","2/18/2017","477","1","          ","            ","888","          ","0","7","62W","621","D3TD1","D3TD1 ","0","","    L6000-000CLV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000BQJ-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62W","621","D3TD1","D3TD1 ","0","","    L6000-000BQJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000DVH-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62A","621","D3TD1","D3TD1 ","0","","    L6000-000DVH","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000EQL-621","2/18/2017","477","1","          ","            ","EQL","          ","0","9","62A","621","D3TD1","D3TD1 ","0","","    L6000-000EQL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/23/2016","2/13/2017","3/16/2017"
"    L6000-000CLS-621","2/18/2017","477","1","          ","            ","CLS","          ","0","6","62W","621","D3TD1","D3TD1 ","0","","    L6000-000CLS","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/23/2016","2/13/2017","3/16/2017"
"    L6000-000AMM-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62W","621","D4S  ","D4S   ","0","","    L6000-000AMM","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000JJE-621","2/18/2017","477","1","          ","            ","JJE","          ","0","9","62A","621","D4S  ","D4S   ","0","","    L6000-000JJE","621","BUDGET FOR MFG                ","83","0","60","60","0","0","0","60","0","0","0","60","","","12/5/2016","12/23/2016","2/6/2017","2/24/2017"
"    L6000-000EJS-621","2/18/2017","477","1","          ","            ","EJS","          ","0","5","625","621","D4S  ","D4S   ","0","","    L6000-000EJS","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/29/2016","9/2/2016","11/18/2016","1/27/2017"
"    L6000-000DUA-621","2/18/2017","477","1","          ","            ","DUA","          ","0","1","62A","621","D4S  ","D4S   ","0","","    L6000-000DUA","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/18/2016","11/28/2016","10/10/2016","10/28/2016"
"    L6000-000DQJ-621","2/18/2017","477","1","          ","            ","DQJ","          ","0","5","623","621","D4S  ","D4S   ","0","","    L6000-000DQJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/29/2016","9/2/2016","10/17/2016","4/3/2017"
"    L6000-000AMV-621","2/18/2017","477","1","          ","            ","AMV","          ","0","1","62A","621","D4S  ","D4S   ","0","","    L6000-000AMV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/29/2016","9/2/2016","10/5/2016","1/19/2017"
"    L6000-000DWF-621","2/18/2017","477","1","          ","            ","888","          ","0","5","62W","621","D4S  ","D4S   ","0","","    L6000-000DWF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000AMH-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62A","621","D4S  ","D4S   ","0","","    L6000-000AMH","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000AMT-621","2/18/2017","477","1","          ","            ","AMT","          ","0","6","62W","621","D4S  ","D4S   ","0","","    L6000-000AMT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/5/2016","1/9/2017","1/16/2017","2/24/2017"
"    L6000-000CMJ-621","2/18/2017","477","1","          ","            ","CMJ","          ","0","1","62W","621","D4S  ","D4SD1 ","0","","    L6000-000CMJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/28/2016","2/25/2016","10/4/2016","1/27/2017"
"    L6000-000EAJ-621","2/18/2017","477","999000","          ","            ","EAJ","NO LABOR  ","0","1","62A","621","D4S  ","D4SD1 ","999","","    L6000-000EAJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/16/2015","1/13/2016","12/23/2015","3/8/2016"
"    L6000-000CML-621","2/18/2017","477","1","          ","            ","CML","          ","0","5","62W","621","D4S  ","D4SD1 ","0","","    L6000-000CML","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/28/2016","2/25/2016","10/4/2016","10/28/2016"
"    L6000-000DJW-621","2/18/2017","477","1","          ","            ","888","          ","0","9","62A","621","D4S  ","D4SD1 ","0","","    L6000-000DJW","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000CMK-621","2/18/2017","477","1","          ","            ","CMK","          ","0","3","62W","621","D4S  ","D4SD1 ","0","","    L6000-000CMK","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/28/2016","2/25/2016","9/14/2016","2/24/2017"
"    L6000-000AEF-621","2/18/2017","477","1","          ","            ","AEF","          ","0","9","62A","621","D4S  ","D4SD1 ","0","","    L6000-000AEF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/26/2016","2/26/2016","8/22/2016","8/26/2016"
"    L6000-000ADY-621","2/18/2017","477","1","          ","            ","ADY","          ","0","1","62A","621","D4S  ","D4SD1 ","0","","    L6000-000ADY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/17/2016","10/31/2016","11/18/2016","11/22/2016"
"    L6000-000ADP-621","2/18/2017","477","1","          ","            ","ADP","          ","0","1","62A","621","D4S  ","D4SD1 ","0","","    L6000-000ADP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/16/2015","1/13/2016","6/15/2016","8/15/2016"
"    L6000-000CMH-621","2/18/2017","477","1","          ","            ","CMH","          ","0","1","62A","621","D4S  ","D4SD1 ","0","","    L6000-000CMH","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/26/2016","10/21/2016","9/6/2016","9/13/2016"
"    L6000-000ADR-621","2/18/2017","477","1","          ","            ","ADR","          ","0","1","62A","621","D4S  ","D4SD1 ","0","","    L6000-000ADR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/28/2016","2/25/2016","8/16/2016","9/30/2016"
"    L6000-000AFA-621","2/18/2017","477","1","          ","            ","AFA","          ","0","9","62A","621","D4S  ","D4SS1 ","0","","    L6000-000AFA","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/19/2016","12/19/2016","1/23/2017","1/27/2017"
"    L6000-000DJX-621","2/18/2017","477","1","          ","            ","DJX","          ","0","9","62A","621","D4S  ","D4SS1 ","0","","    L6000-000DJX","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/29/2016","3/21/2016","10/4/2016","1/19/2017"
"    L6000-000CMR-621","2/18/2017","477","1","          ","            ","CMR","          ","0","1","62A","621","D4S  ","D4SS1 ","0","","    L6000-000CMR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/8/2016","2/26/2016","8/25/2016","8/26/2016"
"    L6000-000CMM-621","2/18/2017","477","1","          ","            ","CMM","          ","0","3","62W","621","D4S  ","D4SS1 ","0","","    L6000-000CMM","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/29/2016","3/21/2016","9/13/2016","10/28/2016"
"    L6000-000EAG-621","2/18/2017","477","999000","          ","            ","EAG","NO LABOR  ","0","1","62A","621","D4S  ","D4SS1 ","999","","    L6000-000EAG","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/12/2016","2/26/2016","12/2/2015","1/26/2016"
"    L6000-000AEX-621","2/18/2017","477","1","          ","            ","AEX","          ","0","1","62W","621","D4S  ","D4SS1 ","0","","    L6000-000AEX","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/29/2016","3/21/2016","10/17/2016","2/17/2017"
"    L6000-000AEJ-621","2/18/2017","477","1","          ","            ","AEJ","          ","0","1","62A","621","D4S  ","D4SS1 ","0","","    L6000-000AEJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/18/2015","2/12/2016","7/13/2016","10/12/2016"
"    L6000-000AEL-621","2/18/2017","477","1","          ","            ","888","          ","0","1","62A","621","D4S  ","D4SS1 ","0","","    L6000-000AEL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000CMN-621","2/18/2017","477","1","          ","            ","CMN","          ","0","5","62W","621","D4S  ","D4SS1 ","0","","    L6000-000CMN","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/29/2016","3/21/2016","10/4/2016","10/28/2016"
"    L6000-000CMV-621","2/18/2017","477","1","          ","            ","CMV","          ","0","6","625","621","D4S  ","D4SS2 ","0","","    L6000-000CMV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2016","4/14/2016","11/18/2016","11/22/2016"
"    L6000-000EAH-621","2/18/2017","477","999000","          ","            ","EAH","NO LABOR  ","0","1","62A","621","D4S  ","D4SS2 ","999","","    L6000-000EAH","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/4/2016","3/22/2016","2/22/2016","3/10/2016"
"    L6000-000JJT-621","2/18/2017","477","1","          ","            ","JJT","          ","0","9","62A","621","D4S  ","D4SS2 ","0","","    L6000-000JJT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/5/2016","12/9/2016","2/6/2017","2/17/2017"
"    L6000-000DUB-621","2/18/2017","477","1","          ","            ","DUB","          ","0","1","62A","621","D4S  ","D4SS2 ","0","","    L6000-000DUB","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/2/2016","3/22/2016","8/22/2016","9/12/2016"
"    L6000-000DMN-621","2/18/2017","477","1","          ","            ","DMN","          ","0","6","62W","621","D4S  ","D4SS2 ","0","","    L6000-000DMN","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/6/2016","12/9/2016","12/6/2016","1/27/2017"
"    L6000-000CMU-621","2/18/2017","477","1","          ","            ","CMU","          ","0","5","62W","621","D4S  ","D4SS2 ","0","","    L6000-000CMU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2016","4/14/2016","10/24/2016","10/28/2016"
"    L6000-000CMS-621","2/18/2017","477","1","          ","            ","CMS","          ","0","3","62W","621","D4S  ","D4SS2 ","0","","    L6000-000CMS","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2016","4/14/2016","11/18/2016","1/19/2017"
"    L6000-000AFR-621","2/18/2017","477","1","          ","            ","AFR","          ","0","1","62W","621","D4S  ","D4SS2 ","0","","    L6000-000AFR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2016","4/14/2016","10/24/2016","2/24/2017"
"    L6000-000AFD-621","2/18/2017","477","1","          ","            ","AFD","          ","0","1","62A","621","D4S  ","D4SS2 ","0","","    L6000-000AFD","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/21/2016","3/8/2016","8/8/2016","10/10/2016"
"    L6000-000AFF-621","2/18/2017","477","1","          ","            ","AFF","          ","0","1","62A","621","D4S  ","D4SS2 ","0","","    L6000-000AFF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/23/2016","4/14/2016","9/13/2016","10/28/2016"
"    L6000-000DNZ-621","2/18/2017","477","1","          ","            ","DNZ","          ","0","6","621","621","E1L  ","E1L   ","0","","    L6000-000DNZ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/24/2015","12/2/2015","12/21/2015","12/23/2015"
"    L6000-000APF-621","2/18/2017","477","1","          ","            ","APF","          ","0","5","623","621","E1L  ","E1L   ","0","","    L6000-000APF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","3/3/2016","2/22/2016","7/11/2016"
"    L6000-000JJG-621","2/18/2017","477","1","          ","            ","JJG","          ","0","9","62S","621","E1L  ","E1L   ","0","","    L6000-000JJG","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","1/22/2016","7/11/2016","7/15/2016"
"    L6000-000JJF-621","2/18/2017","477","1","          ","            ","JJF","          ","0","6","62H","621","E1L  ","E1L   ","0","","    L6000-000JJF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/4/2015","1/25/2016","1/25/2016","1/29/2016"
"    L6000-000AAQ-621","2/18/2017","477","1","          ","            ","AAQ","          ","0","5","623","621","E1L  ","E1L   ","0","","    L6000-000AAQ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/21/2016","4/1/2016","4/15/2016","4/29/2016"
"    L6000-000APZ-621","2/18/2017","477","1","          ","            ","APZ","          ","0","1","621","621","E1L  ","E1L   ","0","","    L6000-000APZ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/9/2015","9/22/2015","11/23/2015","12/1/2015"
"    L6000-000ANY-621","2/18/2017","477","1","          ","            ","ANY","          ","0","1","62H","621","E1L  ","E1L   ","0","","    L6000-000ANY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","1/22/2016","3/24/2016","4/29/2016"
"    L6000-000ANT-621","2/18/2017","477","1","          ","            ","ANT","          ","0","1","621","621","E1L  ","E1L   ","0","","    L6000-000ANT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","5/16/2016","6/27/2016","9/6/2016","11/4/2016"
"    L6000-000APK-621","2/18/2017","477","1","          ","            ","APK","          ","0","1","621","621","E1L  ","E1L   ","0","","    L6000-000APK","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","1/22/2016","2/16/2016","9/12/2016"
"    L6000-000CNE-621","2/18/2017","477","1","          ","            ","CNE","          ","0","6","625","621","E1L  ","E1LB1 ","0","","    L6000-000CNE","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","4/15/2016","12/2/2016"
"    L6000-000CNF-621","2/18/2017","477","1","          ","            ","CNF","          ","0","1","621","621","E1L  ","E1LB1 ","0","","    L6000-000CNF","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/1/2015","10/2/2015","11/23/2015","1/29/2016"
"    L6000-000CND-621","2/18/2017","477","1","          ","            ","CND","          ","0","5","62H","621","E1L  ","E1LB1 ","0","","    L6000-000CND","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","3/3/2016","4/15/2016","4/29/2016"
"    L6000-000CNC-621","2/18/2017","477","1","          ","            ","CNC","          ","0","3","62H","621","E1L  ","E1LB1 ","0","","    L6000-000CNC","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","11/23/2015","2/3/2017"
"    L6000-000CNB-621","2/18/2017","477","1","          ","            ","CNB","          ","0","1","62H","621","E1L  ","E1LB1 ","0","","    L6000-000CNB","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","1/25/2016","2/26/2016"
"    L6000-000AGV-621","2/18/2017","477","1","          ","            ","AGV","          ","0","9","62S","621","E1L  ","E1LB1 ","0","","    L6000-000AGV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/2/2015","12/2/2015","2/15/2016","2/15/2016"
"    L6000-000AGT-621","2/18/2017","477","1","          ","            ","AGT","          ","0","6","62H","621","E1L  ","E1LB1 ","0","","    L6000-000AGT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","1/25/2016","4/29/2016"
"    L6000-000AGL-621","2/18/2017","477","1","          ","            ","AGL","          ","0","1","62H","621","E1L  ","E1LB1 ","0","","    L6000-000AGL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","12/21/2015","4/29/2016"
"    L6000-000AGA-621","2/18/2017","477","1","          ","            ","AGA","          ","0","1","621","621","E1L  ","E1LB1 ","0","","    L6000-000AGA","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","11/13/2015","11/2/2016"
"    L6000-000DJY-621","2/18/2017","477","1","          ","            ","DJY","          ","0","9","62S","621","E1L  ","E1LB1 ","0","","    L6000-000DJY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/5/2015","12/1/2015","1/25/2016","5/27/2016"
"    L6000-000CMX-621","2/18/2017","477","1","          ","            ","CMX","          ","0","1","621","621","E1L  ","E1LB1 ","0","","    L6000-000CMX","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/2/2015","9/24/2015","10/14/2015","11/12/2015"
"    L6000-000CNM-621","2/18/2017","477","1","          ","            ","CNM","          ","0","5","62H","621","E1L  ","E1LS1 ","0","","    L6000-000CNM","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","1/22/2016","4/15/2016","4/29/2016"
"    L6000-000DJZ-621","2/18/2017","477","1","          ","            ","DJZ","          ","0","9","62S","621","E1L  ","E1LS1 ","0","","    L6000-000DJZ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/3/2015","1/22/2016","4/15/2016","4/29/2016"
