"Ldger Acct","Document","Line","Item","Description","Order","Pos.","Cust/Supp","Quantity","Unit","Amount","Date","Integr Amounts","CLIN","Effort","ECP/REA"
"4505","INV   26260","9","505-03-U0036","UNION,SLDR,1/4 NOM CU SIZE, WR","444156","    ","            ","1"," EA ","                ","11/11/2016","6.84","            ","            ",""
"4505","INV   26260","9","505-03-T0205","TEE,SLDRD 1/2X1/2X1/4 NOM CU  ","444154","    ","            ","2"," EA ","                ","11/11/2016","5.7","            ","            ",""
"4505","INV   26260","9","505-03-U0011","UNION, 3/8"" IPS,3000# SOC WLD,","444155","    ","            ","3"," EA ","                ","11/11/2016","31.05","            ","            ",""
"4505","INV   26260","9","505-03-U9008","UNION, BULKHEAD, 1""OD, SAE    ","444158","    ","            ","2"," EA ","                ","11/11/2016","243.1","            ","            ",""
"4505","INV   26260","9","505-03-Y9019","LATERAL, 45 DEG, 3"" IPS, SST  ","444159","    ","            ","1"," EA ","                ","11/11/2016","131.12","            ","            ",""
"4505","INV   26260","9","505-03-L9335","ELBOW, 45 DEG, 1-1/4"", SSTL   ","444137","    ","            ","6"," EA ","                ","11/11/2016","2,625.84","            ","            ",""
"4505","INV   26260","9","505-03-K9016","GASKET, 1-1/2"" IPS, 150#, FULL","444086","    ","            ","6"," EA ","                ","11/11/2016","1.88","            ","            ",""
"4505","INV   26260","9","505-03-K9024","GASKET, 150 LB, 5"" IPS, FF    ","444088","    ","            ","1"," EA ","                ","11/11/2016","2.3","            ","            ",""
"4505","INV   26260","9","505-03-K9044","GASKET, 5"", 250#              ","444090","    ","            ","1"," EA ","                ","11/11/2016","2.08","            ","            ",""
"4505","INV   26260","9","505-03-K9123","GASKET, 1"" IPS, 150#, FULL F  ","444100","    ","            ","1"," EA ","                ","11/11/2016","1.62","            ","            ",""
"4505","INV   26260","9","505-03-K9045","GASKET, 2-1/2"", 250#          ","444091","    ","            ","1"," EA ","                ","11/11/2016","0.93","            ","            ",""
"4505","INV   26260","9","505-03-K9059","GASKET, 1"", 250# NAVY PATTERN ","444092","    ","            ","2"," EA ","                ","11/11/2016","1","            ","            ",""
"4505","INV   26260","9","505-03-N9157","WASHER, LOCK, 3/8"", STEEL     ","444145","    ","            ","140"," EA ","                ","11/11/2016","61.39","            ","            ",""
"4505","INV   26260","9","505-03-R0480","RED B.W.6X4 IPS,CPR NKL,90-10,","444151","    ","            ","3"," EA ","                ","11/11/2016","340.64","            ","            ",""
"4505","INV   26260","9","505-03-R9102","REDUCER, CONCENTRIC, 4"" X 2""  ","444153","    ","            ","2"," EA ","                ","11/11/2016","19.8","            ","            ",""
"4505","INV   26260","9","505-03-R0257","CPLG, SLDR, W/ STOP, 2 X 1-1/2","444146","    ","            ","1"," EA ","                ","11/11/2016","6.38","            ","            ",""
"4505","INV   26260","9","505-03-R0306","COUPLING,REDUCING,2""X3/4"" IPS,","444150","    ","            ","1"," EA ","                ","11/11/2016","92.51","            ","            ",""
"4505","INV   26260","9","505-03-R0265","CPLG,SLDR,W/STOP,3X2 NOM CU   ","444148","    ","            ","1"," EA ","                ","11/11/2016","17.31","            ","            ",""
"4505","INV   26260","9","505-03-L9353","LOKRING SS-3300 ELBOW, 1-1/4"" ","444138","    ","            ","18"," EA ","                ","11/11/2016","7,877.52","            ","            ",""
"4505","INV   26260","9","505-03-N9155","BOLT, 3/8"" X 3-1/2"", STL, HVY ","444141","    ","            ","139"," EA ","                ","11/11/2016","920.36","            ","            ",""
"4505","INV   26260","9","505-03-M9113","FITTING, ADAPTER, 2-1/2"", BAYO","444140","    ","            ","1"," EA ","                ","11/11/2016","650.94","            ","            ",""
"4505","INV   26260","9","505-03-M9066","HOSE RACK, WRIT & KNOX P/N    ","444139","    ","            ","1"," EA ","                ","11/11/2016","155","            ","            ",""
"4505","INV   26260","9","505-03-L0366","ELL 90,SLDRD L.R.1X3/4        ","444114","    ","            ","1"," EA ","                ","11/11/2016","8.96","            ","            ",""
"4505","INV   26260","9","505-03-L9329","ELBOW, 90 DEG, 3/8"", SSTL 316L","444125","    ","            ","9"," EA ","                ","11/11/2016","369.72","            ","            ",""
"4505","INV   26260","9","505-03-L9142","ELL,90,STR,1 FPTXMPT,BRZ,PL,12","444122","    ","            ","1"," EA ","                ","11/11/2016","11.02","            ","            ",""
"4505","INV   26260","9","505-03-L9331","LOKRING SS-3300 ELB, 3/8, SSTL","444126","    ","            ","1"," EA ","                ","11/11/2016","241.98","            ","            ",""
"4505","INV   26260","9","505-03-L9027","ELL,90 DEGREES, 6"" IPS, SCH. 1","444119","    ","            ","3"," EA ","                ","11/11/2016","84.05","            ","            ",""
"4505","INV   26260","9","505-03-L9015","ELB, 90 DEG,2-1/2"" IPS, SR, CL","444118","    ","            ","1"," EA ","                ","11/11/2016","45.79","            ","            ",""
"4505","INV   26260","9","505-03-L9306","ELBOW, 1"", 90 DEG, CS, FEMALE ","444124","    ","            ","2"," EA ","                ","11/11/2016","9.52","            ","            ",""
"4505","INV   26260","9","505-03-L9033","ELL,90 DEGREES,5""IPS,SCH 10S, ","444120","    ","            ","1"," EA ","                ","11/11/2016","97","            ","            ",""
"4505","INV   26260","9","505-03-L0504","ELBOW, 90 DEG, 1"" IPS, STEEL  ","444117","    ","            ","4"," EA ","                ","11/11/2016","17.02","            ","            ",""
"4505","INV   26262","7","505-01-00065","NEOPRENE BLOCK, 2-1/2 X 1 X 14","444384","    ","            ","2"," EA ","9,728.59","11/11/2016","103.24","            ","            ",""
"4505","INV   26262","7","505-01-00066","NEOPRENE BLOCK, 2-1/2 X 1 X 7-","444385","    ","            ","5"," EA ","                ","11/11/2016","106.06","            ","            ",""
"4505","INV   26262","7","505-01-N9121","U-BOLT,1/4-20x3-3/16LG,316SST,","444400","    ","            ","3"," EA ","                ","11/11/2016","11.97","            ","            ",""
"4505","INV   26262","7","505-01-N9122","U-BOLT,5/16-18x2-7/16LG,316SST","444403","    ","            ","17"," EA ","                ","11/11/2016","95.88","            ","            ",""
"4505","INV   26262","7","505-01-N9150","NUT, TERMINAL, 1/8"" BRASS     ","444405","    ","            ","8"," EA ","                ","11/11/2016","46.8","            ","            ",""
"4505","INV   26262","7","505-03-00015","VALVE COUPLING, 3/4"", MALE,   ","444408","    ","            ","6"," EA ","                ","11/11/2016","990","            ","            ",""
"4505","INV   26262","7","505-03-00054","PIN, ROLL, 1/4""X1-3/4"" SST 420","444410","    ","            ","90"," EA ","                ","11/11/2016","18","            ","            ",""
"4505","INV   26262","7","505-03-00194","PIN, ROLL, 3/16"" X 1"" LG, SST ","444411","    ","            ","322"," EA ","                ","11/11/2016","25.76","            ","            ",""
"4505","INV   26262","7","505-03-00250","FIBERGLAS TAPE CABLE ATTACHMEN","444413","    ","            ","2"," EA ","                ","11/11/2016","36.8","            ","            ",""
"4505","INV   26262","7","505-03-03213","JOINT, SLIP, 1.00 ROD, 7.88""  ","444415","    ","            ","3"," EA ","                ","11/11/2016","310.5","            ","            ",""
"4505","INV   26262","7","505-03-A0012","ADAPTER, 1/4"" IPS, SILB X MPT,","444418","    ","            ","8"," EA ","                ","11/11/2016","64.86","            ","            ",""
"4505","INV   26262","7","505-03-A0024","BUSHING,REDUCING,1/2""X1/4"" IPS","444419","    ","            ","3"," EA ","                ","11/11/2016","8.94","            ","            ",""
"4505","INV   26262","7","505-03-A0061","INSERT,REDUCING, 1"" X 3/4"" IPS","444421","    ","            ","1"," EA ","                ","11/11/2016","4.63","            ","            ",""
"4505","INV   26262","7","505-03-A9187","ADAPTER, 1/4 IPS, SW X 1/4    ","444424","    ","            ","3"," EA ","                ","11/11/2016","102","            ","            ",""
"4505","INV   26262","7","505-03-A9431","ADAPTER,3/4"",SWxMPT,SST 316L, ","444425","    ","            ","2"," EA ","                ","11/11/2016","63.6","            ","            ",""
"4505","INV   26262","7","505-03-A9453","ADAPTER, 1/2"" x #6 37 DEG FLAR","444426","    ","            ","2"," EA ","                ","11/11/2016","134.23","            ","            ",""
"4505","INV   26262","7","505-03-A9532","ADAPTER, 3/4"" SW X SAE MALE 37","444428","    ","            ","4"," EA ","                ","11/11/2016","702.96","            ","            ",""
"4505","INV   26262","7","505-01-N9119","BOLT,1/2""-13x9""LG,316SST,     ","444398","    ","            ","11"," EA ","                ","11/11/2016","179.74","            ","            ",""
"4505","INV   26262","7","505-01-N9083","LOCKNUT,5/16-18,HVY HEX,316SS ","444396","    ","            ","15"," EA ","                ","11/11/2016","13.41","            ","            ",""
"4505","INV   26262","7","505-01-N0295","BOLT, REG HEX, 3/4""-10UNC X 1-","444394","    ","            ","16"," EA ","                ","11/11/2016","372.8","            ","            ",""
"4505","INV   26262","7","505-01-N0274","BOLT, REG HEX, 5/8""-11UNC X 2-","444393","    ","            ","4"," EA ","                ","11/11/2016","51.88","            ","            ",""
"4505","INV   26262","7","505-01-N0272","BOLT, REG HEX, 5/8""-11UNC X 2-","444392","    ","            ","8"," EA ","                ","11/11/2016","86.48","            ","            ",""
"4505","INV   26262","7","505-01-00063","PIPE SUPPLY, HANGER, 1-1/2"" IP","444379","    ","            ","1"," EA ","                ","11/11/2016","9.48","            ","            ",""
"4505","INV   26262","7","505-01-065SA","CLAMP SUB-ASSY, DOGLEG HOSE   ","444386","    ","            ","1"," EA ","                ","11/11/2016","42.57","            ","            ",""
"4505","INV   26262","7","505-01-HH516","DOUBLE BOLT PIPE CLAMP, 3"",   ","444389","    ","            ","13"," EA ","                ","11/11/2016","2,782.00","            ","            ",""
"4505","INV   26262","7","505-01-HH504","EYE ROD, WELDED, 1/2""DIA X 10""","444388","    ","            ","16"," EA ","                ","11/11/2016","2,080.00","            ","            ",""
"4505","INV   26262","7","505-01-HH503","DOUBLE BOLT PIPE CLAMP, 4"", CR","444387","    ","            ","4"," EA ","                ","11/11/2016","1,284.00","            ","            ",""
"4505","INV   26263","10","505-01-M9007","BELLMOUTH, 2-1/2"" X 3"", NON-VO","444463","    ","            ","1"," EA ","2,808.36","11/11/2016","120","            ","            ",""
"4505","INV   26263","10","505-01-M9008","BELLMOUTH, 3"" X 4"", NON-VORTEX","444464","    ","            ","2"," EA ","                ","11/11/2016","310","            ","            ",""
"4505","INV   26263","10","505-01-M9015","BELLMOUTH, 1-1/2"" X 2-1/2"", NO","444465","    ","            ","1"," EA ","                ","11/11/2016","125","            ","            ",""
"4505","INV   26263","10","505-01-M9027","BELLMOUTH, 2"" X 2-1/2"", CUNI  ","444466","    ","            ","3"," EA ","                ","11/11/2016","1,374.55","            ","            ",""
"4505","INV   26263","10","505-01-SPR01","BLEED RING                    ","444467","    ","            ","1"," EA ","                ","11/11/2016","420","            ","            ",""
"4505","INV   26263","10","505-01-N9105","NUT, HVY HEX, 1""-8 UNC - 2B   ","444397","    ","            ","12"," EA ","                ","11/11/2016","130.17","            ","            ",""
"4505","INV   26263","10","505-03-03230","HOLDER, TOOL, CLIP, 1""-1-7/8"" ","444416","    ","            ","1"," EA ","                ","11/11/2016","13.53","            ","            ",""
"4505","INV   26263","10","505-03-L9076","ELBOW, UNION, 1""OD, 45 DEG,   ","444121","    ","            ","4"," EA ","                ","11/11/2016","315.11","            ","            ",""
"4505","INV   26264","15","505-03-N9156","NUT, 3/8"" STL, HEX HD, ZINC PL","444143","    ","            ","140"," EA ","721.77","11/11/2016","180.92","            ","            ",""
"4505","INV   26264","15","505-01-00017","PLATE, PERFORATED, 16 GA, SST,","444535","    ","            ","1"," EA ","                ","11/11/2016","120.33","            ","            ",""
"4505","INV   26264","15","505-01-N0229","BOLT, REG HX, 1/2-13UNC, MONEL","444391","    ","            ","12"," EA ","                ","11/11/2016","166.19","            ","            ",""
"4505","INV   26264","15","505-01-N9149","NUT, HVY HEX JAM, SST, 1""-8-2B","444404","    ","            ","29"," EA ","                ","11/11/2016","254.33","            ","            ",""
"4505","INV   26435","14","505-03-00031","SHAFT BEARING, 3/4"", MAGANASE ","447348","    ","            ","12"," EA ","15,208.32","12/22/2016","303.6","            ","            ",""
"4505","INV   26435","14","505-01-00054","TAG, CHECK 1-1/4"" RND, ""NS""   ","447345","    ","            ","70"," EA ","                ","12/22/2016","205.8","            ","            ",""
"4505","INV   26435","14","505-01-00055","TAG, CHECK 1-1/4"" RND, ""NO""   ","447346","    ","            ","140"," EA ","                ","12/22/2016","411.6","            ","            ",""
"4505","INV   26435","14","505-01-SP008","SPACER PLATE, SST 316, FAB PER","447347","    ","            ","1"," EA ","                ","12/22/2016","319.74","            ","            ",""
"4505","INV   26435","14","505-03-A0016","ADAPTER,1"" IPS, SILB X MPT,400","447349","    ","            ","1"," EA ","                ","12/22/2016","8.99","            ","            ",""
"4505","INV   26435","14","505-03-A0019","ADAPTER, 2"" IPS,SILB X MPT,400","447350","    ","            ","1"," EA ","                ","12/22/2016","31","            ","            ",""
"4505","INV   26435","14","505-03-A0162","RED,SLDR,FTGXSLDR,1/4X1/8,NOM ","447351","    ","            ","2"," EA ","                ","12/22/2016","1.62","            ","            ",""
"4505","INV   26435","14","505-03-A9179","CONNECTOR, MALE, SS, O-RING   ","447353","    ","            ","6"," EA ","                ","12/22/2016","521.82","            ","            ",""
"4505","INV   26435","14","505-03-A9164","ADAPTER, #12, 3/4 STR THD X TU","447352","    ","            ","1"," EA ","                ","12/22/2016","33.38","            ","            ",""
"4505","INV   26435","14","505-03-A9719","ADPTR, 90 DEG ELB, 1"", SST 316","447354","    ","            ","2"," EA ","                ","12/22/2016","278.81","            ","            ",""
"4505","INV   26435","14","505-03-B0093","SOCKOLET, 2.5"" - 2"" IPS RUN X ","447355","    ","            ","1"," EA ","                ","12/22/2016","3.77","            ","            ",""
"4505","INV   26435","14","505-03-B0162","SOCKOLET, 1-1/2"" IPS RUN x 1/2","447356","    ","            ","1"," EA ","                ","12/22/2016","31.31","            ","            ",""
"4505","INV   26435","14","505-03-B9043","BRAZOLET 2""NOM RUN 2-1/8""O.D. ","447357","    ","            ","3"," EA ","                ","12/22/2016","456.48","            ","            ",""
"4505","INV   26435","14","505-03-C0021","COUPLING, 3/8"" IPS, SILB, 400 ","447358","    ","            ","2"," EA ","                ","12/22/2016","24","            ","            ",""
"4505","INV   26435","14","505-03-C1023","DK/BHD SLEEVE, 2-1/2""         ","447359","    ","            ","1"," EA ","                ","12/22/2016","18.69","            ","            ",""
"4505","INV   26435","14","505-03-F9049","FLANGE,2-1/2""IPS,CLASS 150,WN,","447360","    ","            ","1"," EA ","                ","12/22/2016","35.9","            ","            ",""
"4505","INV   26435","14","505-03-F9253","FLANGE, 4"", WN, 304 L SST, NAV","447364","    ","            ","2"," EA ","                ","12/22/2016","1,357.40","            ","            ",""
"4505","INV   26435","14","505-03-F9090","FLANGE, 3"", NAVY, SWLDG       ","447362","    ","            ","1"," EA ","                ","12/22/2016","116.25","            ","            ",""
"4505","INV   26435","14","505-03-H9074","HOSE ASSY, 3/4"" DIA, 25' LG   ","447365","    ","            ","1"," EA ","                ","12/22/2016","111.62","            ","            ",""
"4505","INV   26435","14","505-03-L0129","ELL 90 L.R.,B.W.,1-1/2""IPS,STL","447366","    ","            ","2"," EA ","                ","12/22/2016","5.14","            ","            ",""
"4505","INV   26435","14","505-03-F9147","FLANGE, SAE CODE 61, 1-1/2""IPS","447363","    ","            ","7"," EA ","                ","12/22/2016","239.84","            ","            ",""
"4505","INV   26435","14","505-03-R0475","RED B.W.4X2-1/2 IPS,CPR       ","447373","    ","            ","1"," EA ","                ","12/22/2016","55.75","            ","            ",""
"4505","INV   26435","14","505-03-N0002","STUD, 3/4-10 THD X 11-1/2"" L  ","447370","    ","            ","9"," EA ","                ","12/22/2016","74.97","            ","            ",""
"4505","INV   26435","14","505-03-U0006","UNION,1-1/4"" IPS,SILB,400 PSI ","447377","    ","            ","2"," EA ","                ","12/22/2016","90.02","            ","            ",""
"4505","INV   26435","14","505-03-T0116","TEE,SLDRD 3 NOM CU            ","447375","    ","            ","2"," EA ","                ","12/22/2016","41.83","            ","            ",""
"4505","INV   26435","14","505-03-R9013","REDUCER, CONC, 4"" X 2-1/2""    ","447374","    ","            ","1"," EA ","                ","12/22/2016","9.2","            ","            ",""
"4505","INV   26435","14","505-03-R0156","REDUCR,CONCENTRIC,STD WT, 4X3 ","447372","    ","            ","1"," EA ","                ","12/22/2016","7.45","            ","            ",""
"4505","INV   26435","14","505-03-L0391","ELL 45,FTG SOLD,3 NOM CU      ","447367","    ","            ","3"," EA ","                ","12/22/2016","79.48","            ","            ",""
"4505","INV   26435","14","505-03-T9075","TEE, 3/4 X 1/2 X 1/2, SST,    ","447376","    ","            ","2"," EA ","                ","12/22/2016","267.14","            ","            ",""
"4505","INV   26435","14","505-03-L9335","ELBOW, 45 DEG, 1-1/4"", SSTL   ","447368","    ","            ","2"," EA ","                ","12/22/2016","875.28","            ","            ",""
"4505","INV   26435","14","505-03-L9353","LOKRING SS-3300 ELBOW, 1-1/4"" ","447369","    ","            ","21"," EA ","                ","12/22/2016","9,190.44","            ","            ",""
"4505","INV   26436","10","505-03-R0129","COUPLING,REDUCING,2""X1-1/2""IPS","447371","    ","            ","1"," EA ","121.17","12/22/2016","121.17","            ","            ",""
"4505","INV   26437","5","505-01-00064","CHANNEL, STL, 1-7/16 X 1/2 X  ","447502","    ","            ","81"," EA ","1,601.56","12/22/2016","1,574.58","            ","            ",""
"4505","INV   26437","5","505-01-00104","SHEET, 24 X 24 X 1/8, POLYCARB","447506","    ","            ","1"," EA ","                ","12/22/2016","26.98","            ","            ",""
"4505","INV   26458","3","505-01-00078","BAR,FLAT,.1875x1.5x12L,AL5083 ","447503","    ","            ","1"," EA ","406.26","01/04/2017","31.6","            ","            ",""
"4505","INV   26458","3","505-99-00010","ANGLE, ALUMINUM, 3""X3""X3/16"", ","447507","    ","            ","1"," EA ","                ","01/04/2017","374.66","            ","            ",""
"4505","INV   26511","1","505-01-00084","ANGLE,2-1/2"" X 2-1/2"" X 1/4""  ","447504","    ","            ","4"," EA ","1,599.73","01/19/2017","246.07","            ","            ",""
"4505","INV   26511","1","505-01-00012","SQUARE TUBING, 2-1/2x2-1/2x1/4","447501","    ","            ","18"," EA ","                ","01/19/2017","1,353.66","            ","            ",""
"4505","INV   26824","6","505-03-F9090","FLANGE, 3"", NAVY, SWLDG       ","451172","    ","            ","1"," EA ","386.47","04/02/2017","120.46","            ","            ",""
"4505","INV   26824","6","505-01-00014","TAPE, ANTISEIZING, 1/2"" WIDE  ","451169","    ","            ","1"," EA ","                ","04/02/2017","0.94","            ","            ",""
"4505","INV   26824","6","505-01-00037","ROD, THREADED, 5/8"" X 12'LONG,","451170","    ","            ","1"," EA ","                ","04/02/2017","80.33","            ","            ",""
"4505","INV   26824","6","505-01-00091","ANGLE, 2"" X 2"" X 3/8"", 20'LENG","451171","    ","            ","4"," EA ","                ","04/02/2017","184.74","            ","            ",""
"4505","INV   26869","5","505-01-PL332","PLUG MPT SQ HD, 1/4 IPS, STL  ","451493","    ","            ","1"," EA ","369.59","04/07/2017","0.41","            ","            ",""
"4505","INV   26869","5","505-01-FN003","FUNNEL, RND, 1"" IPS, COPPER   ","451489","    ","            ","1"," EA ","                ","04/07/2017","293.34","            ","            ",""
"4505","INV   26869","5","505-03-A0159","ADPT, 2"" NOM CU.SZ. X 2"" MPT, ","451515","    ","            ","1"," EA ","                ","04/07/2017","7.08","            ","            ",""
"4505","INV   26869","5","505-03-A0352","RED INSERT SW 90/10 CUNI      ","451518","    ","            ","2"," EA ","                ","04/07/2017","68.76","            ","            ",""
"4505","INV   26897","10","505-03-F9060","FLANGE, BTFL, 4""IPS, CLASS 200","452037","    ","            ","1"," EA ","1,715.72","04/14/2017","150.91","            ","            ",""
"4505","INV   26897","10","505-03-A9699","ADAPTER, 3/8"" X 1/4"", SS 316L ","452029","    ","            ","1"," EA ","                ","04/14/2017","108.46","            ","            ",""
"4505","INV   26897","10","505-03-L9107","ELBOW, 2-1/2"", 90 DEG, CNA 70-","452045","    ","            ","2"," EA ","                ","04/14/2017","981.95","            ","            ",""
"4505","INV   26897","10","505-03-U0008","UNION, 2"" IPS, SILB, 400 PSI W","452056","    ","            ","2"," EA ","                ","04/14/2017","169.87","            ","            ",""
"4505","INV   26897","10","505-03-U9018","UNION, 1/4"", SWLDG, 304L SST, ","452057","    ","            ","1"," EA ","                ","04/14/2017","77.44","            ","            ",""
"4505","INV   26897","10","505-03-R0480","RED B.W.6X4 IPS,CPR NKL,90-10,","452049","    ","            ","2"," EA ","                ","04/14/2017","227.09","            ","            ",""
"4505","INV   26898","3","505-03-R9015","REDUCER, CONC, BW, 8X4 IPS    ","452050","    ","            ","1"," EA ","2,522.18","04/14/2017","333.98","            ","            ",""
"4505","INV   26898","3","505-03-L9353","LOKRING SS-3300 ELBOW, 1-1/4"" ","452047","    ","            ","5"," EA ","                ","04/14/2017","2,188.20","            ","            ",""
"4505","INV   26916","14","505-03-A9536","ADAPTER, 3/4"" MPT X 3/4"" GHT  ","452326","    ","            ","1"," EA ","109.82","04/19/2017","20.86","            ","            ",""
"4505","INV   26916","14","505-03-A9695","ADAPTER, 3/8"" X 3/8"", SS 316L ","452327","    ","            ","2"," EA ","                ","04/19/2017","88.96","            ","            ",""
"4505","INV   26917","15","505-03-B0387","SOCKOLET, 1-1/2""-1-1/4"" RUN X ","452331","    ","            ","1"," EA ","6.88","04/19/2017","6.88","            ","            ",""
"4505","INV   26929","12","505-03-L9188","ELBOW,3/4,90DEG,SW,SR,CNA70-30","452348","    ","            ","1"," EA ","251.26","04/21/2017","26.21","            ","            ",""
"4505","INV   26929","12","505-03-C9126","COUPLING, 3/4"", SW, 3000#, CU-","452332","    ","            ","3"," EA ","                ","04/21/2017","105","            ","            ",""
"4505","INV   26929","12","505-03-F0078","FLANGE, WLD NECK, 8"" IPS, STL,","452335","    ","            ","1"," EA ","                ","04/21/2017","39.61","            ","            ",""
"4505","INV   26929","12","505-03-F0116","FLANGE, SLP ON, 6"" IPS, STL, P","452339","    ","            ","2"," EA ","                ","04/21/2017","39.6","            ","            ",""
"4505","INV   26929","12","505-03-L0246","ELB, 90DEG LR, 6, BW, STL     ","452343","    ","            ","1"," EA ","                ","04/21/2017","40.84","            ","            ",""
"4505","PUR   38167","8","505-01-00113","LOCKNUT, 9/16""-12, SSTL 316   ","691751","9","MCMASTER CAR","20"," EA ","39.8","04/28/2017","39.8","            ","            ","CF 2303-S3"
"4505","PUR   38187","37","505-01-00111","BOLT, HEX HD, 9/16-12 X 2, SST","691751","7","MCMASTER CAR","20"," EA ","231.76","05/05/2017","155.2","            ","            ","CF 2303-S3"
"4505","PUR   38187","37","505-01-00112","WASHER, FOR 9/16"" BOLT, SSTL  ","691751","8","MCMASTER CAR","40"," EA ","                ","05/05/2017","76.56","            ","            ","CF 2303-S3"
"4505","PUR   38187","68","505-03-SP003","SPACER PLATE, FAB, STL, 7-1/2""","940928","13","NORTHERN FAB","3"," EA ","168.57","05/05/2017","168.57","            ","            ",""
"4505","PUR   38188","52","505-01-SP007","SPACER, 10"" ANSI CLASS 150 PAT","940917","2","NORTHERN FAB","4"," EA ","1,180.64","05/05/2017","1,180.64","            ","            ",""
"4505","PUR   38216","97","505-03-K9103","KIT, FLANGE ISOLATION, 2""     ","687630","6","M&P FLANGE &","2"," EA ","37.66","05/15/2017","37.66","            ","            ",""
"4505","PUR   38222","57","505-03-L9326","ELB, 45 DEG, 1"" IPS, SS 316L  ","787093","12","COLUMBIA PIP","10"," EA ","161.72","05/15/2017","105.8","            ","            ",""
"4505","PUR   38222","57","505-03-L9027","ELL,90 DEGREES, 6"" IPS, SCH. 1","787093","9","COLUMBIA PIP","2"," EA ","                ","05/15/2017","55.92","            ","            ",""
"4505","PUR   38222","92","505-03-M0026","DECK BOX, SOUNDING TUBE, 1-1/2","787091","3","ROBERT H WAG","2"," EA ","230","05/15/2017","230","            ","            ",""
"4505","PUR   38223","97","505-03-L9030","ELBOW, 90 DEG, 3"", SR, BW     ","787092","9","ALASKAN COPP","12"," EA ","378.3","05/15/2017","351.6","            ","            ",""
"4505","PUR   38223","97","505-03-R0003","REDUCER, CONCENTRIC, 2"" IPS X ","787092","12","ALASKAN COPP","3"," EA ","                ","05/15/2017","26.7","            ","            ",""
"4505","PUR   38223","114","505-03-F0035","FLANGE, 1"" IPS, CLASS 150 , FU","687649","5","W&O SUPPLY I","3"," EA ","94.5","05/15/2017","94.5","            ","            ",""
"4505","PUR   38235","85","505-03-A9730","ADPTR, HYD, 1/2"" X 3/4"", SSTL ","687650","5","APPLIED INDU","16"," EA ","790.4","05/19/2017","790.4","            ","            ",""
"4505","PUR   38236","38","505-03-A0067","INSERT,REDUCING,1-1/2""X1-1/4""I","787092","6","ALASKAN COPP","1"," EA ","12.71","05/19/2017","12.71","            ","            ",""
"4505","PUR   38240","31","505-03-PL069","PLUG,RED SQ HD,SCRD,3/4 PIPE  ","787111","5","COLUMBIA PIP","16"," EA ","89.5","05/19/2017","18.56","            ","            ",""
"4505","PUR   38240","31","505-03-PL016","CAP,1/4 FPT,BRZ,PL,125PSI,ASTM","787111","8","COLUMBIA PIP","17"," EA ","                ","05/19/2017","31.62","            ","            ",""
"4505","PUR   38240","31","505-03-A9308","ADAPTER, REDUCING, BRZ        ","787111","10","COLUMBIA PIP","1"," EA ","                ","05/19/2017","34.78","            ","            ",""
"4505","PUR   38240","31","505-03-A9588","ADPTR, 1/2 OD TUBE X 1/4 NPT  ","787106","10","COLUMBIA PIP","2"," EA ","                ","05/19/2017","4.54","            ","            ",""
"4505","PUR   38257","31","505-03-K9091","GASKET, 1"", 300# ANSI PATTERN ","930812","11","WISCONSIN GA","8"," EA ","60.88","05/26/2017","28.48","            ","            ",""
"4505","PUR   38257","31","505-03-K9136","GASKET, THERMICULITE 815, 4"" I","930812","12","WISCONSIN GA","1"," EA ","                ","05/26/2017","25","            ","            ",""
"4505","PUR   38257","31","505-03-K9071","GASKET, SPIRAL WOUND, 1/2"" NPS","930812","10","WISCONSIN GA","4"," EA ","                ","05/26/2017","7.4","            ","            ",""
"4505","PUR   38257","37","505-03-A9742","ADAPTER, 1/4"", SST 316, 37 DEG","787109","7","SWAGELOK APP","2"," EA ","19.42","05/26/2017","19.42","            ","            ",""
"4505","PUR   38258","25","505-01-00005","RESILIENT MOUNT HANGER ASSY   ","787133","10","IN HOUSE - O","12"," EA ","5,943.60","05/26/2017","5,943.60","            ","            ",""
"4505","PUR   38258","58","505-03-A9031","ADPT,SLDRXFPT,1-1/2 NOM CU    ","787004","61","COLUMBIA PIP","2"," EA ","19.96","05/26/2017","19.96","            ","            ",""
"4505","PUR   38258","97","505-03-M9202","FERRULE, FRONT, 1"" OD, SST    ","787094","3","SWAGELOK APP","40"," EA ","510.4","05/26/2017","210","            ","            ",""
"4505","PUR   38258","97","505-03-M9203","FERRULE, BACK, 1"" OD, SST     ","787094","6","SWAGELOK APP","40"," EA ","                ","05/26/2017","186.4","            ","            ",""
"4505","PUR   38258","97","505-03-L9229","ELBOW, 1/2"" OD, 45 DEG, SST 31","787094","10","SWAGELOK APP","2"," EA ","                ","05/26/2017","114","            ","            ",""
"4505","PUR   38281","14","505-03-A9308","ADAPTER, REDUCING, BRZ        ","787111","10","COLUMBIA PIP","9"," EA ","313.02","05/26/2017","313.02","            ","            ",""
"4506","INV   26261","4","506-01-V0603","VALVE, TANK VENT CHECK, 2""    ","444160","    ","            ","1"," EA ","346.8","11/11/2016","346.8","            ","            ",""
"4512","INV   26261","6","512-01-00014-802","ELECTRICAL CABLE ASSEMBLY, IAW","444161","    ","            ","5"," EA ","3,260.00","11/11/2016","3,260.00","            ","            ",""
"4512","INV   26261","6","512-88-05188","VALVE, CHILL WATER BALANCING  ","444162","    ","            ","1"," EA ","                ","11/11/2016","0","            ","            ",""
