"Ldger Acct","Document","Line","Item","Description","Order","Pos.","Cust/Supp","Quantity","Unit","Amount","Date","Integr Amounts","CLIN","Effort","ECP/REA"
"4243","PUR   38950","38","    243-05-00042","BOLT, HEX HD, 1/2 X 2-1/4"",STL","921628","27","FASTENAL COM","12"," EA ","                ","11/10/2017","35.28","            ","            ","CF 2232-S3"
"4243","PUR   38950","38","    243-05-00041","NUT, HEX, SELF-LOCK, 5/8"", STL","921628","18","FASTENAL COM","26"," EA ","                ","11/10/2017","221.26","            ","            ","CF 2232-S3"
"4243","PUR   38982","82","    243-01-JP002","JACKING BOLTS, 1/2 X 13UNC X 4","921713","2","MCMASTER CAR","120"," EA ","211.2","11/17/2017","211.2","            ","            ",""
"4243","PUR   39034","24","    243-05-00040","BOLT, HEX HD, 5/8"" X 2-1/4""   ","921628","9","FASTENAL COM","26"," EA ","95.42","11/30/2017","95.42","            ","            ","CF 2232-S3"
"4243","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","13,095.00","          ","13,095.00","","",""
"4244","INV   26434","19","    244-01-JP001","BOLT, JACKING 3/4""-10UNC-2A X ","447267","    ","            ","104"," EA ","183.04","12/22/2016","183.04","            ","            ",""
"4244","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","183.04","          ","183.04","","",""
"4247","PUR   38838","112","    247-01-BOLTS","THRUST BEARING FASTENERS      ","940989","12","SCHOELLHORN ","16"," EA ","5,008.96","10/20/2017","1,968.96","            ","            ",""
"4247","PUR   38838","112","    247-01-JPADS","THRUST BEARING JACKING PADS   ","940989","11","SCHOELLHORN ","16"," EA ","                ","10/20/2017","3,040.00","            ","            ",""
"4247","PUR   39152","105","247-01-00002-P01","PROGRESS PAYMENT              ","941193","5","FOX VALLEY M","1"," EA ","19,998.00","12/22/2017","19,998.00","            ","            ",""
"4247","PUR   39235","1","     247-00-TEAM","247 TEAM SPOOLS               ","766145","1","TEAM INDUSTR","11,135.00"," LO ","11,135.00","01/27/2018","11,135.00","            ","            ",""
"4247","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","36,141.96","          ","36,141.96","","",""
"4251","INV   26434","21","    251-06-00211","BACKING STRIP, 2""X1""X3/16"" THK","447268","    ","            ","3"," EA ","384.89","12/22/2016","296.25","            ","            ",""
"4251","INV   26434","21","    251-06-00215","BACKING STRIP, 2""X1""X3/16"" THK","447269","    ","            ","1"," EA ","                ","12/22/2016","35.94","            ","            ",""
"4251","INV   26434","21","    251-06-00217","BACKING STRIP, 2""X1""X3/16"" THK","447270","    ","            ","1"," EA ","                ","12/22/2016","52.7","            ","            ",""
"4251","PUR   38630","31","251-06-GTLVR-P01","PROGRESS PAYMENT              ","941063","7","BASSETT MECH","1"," EA ","39,681.12","08/18/2017","39,681.12","            ","            ",""
"4251","PUR   38747","19","    251-06-00216","BACKING STRIP, 2""X1""X3/16"" THK","940428","11","JAY MANUFACT","18"," EA ","1,819.44","09/24/2017","1,819.44","            ","            ",""
"4251","PUR   38763","34","    251-06-00215","BACKING STRIP, 2""X1""X3/16"" THK","941023","6","JAY MANUFACT","7"," EA ","14,551.40","09/29/2017","326.9","            ","            ",""
"4251","PUR   38763","34","    251-06-00217","BACKING STRIP, 2""X1""X3/16"" THK","941023","8","JAY MANUFACT","31"," EA ","                ","09/29/2017","2,301.75","            ","            ",""
"4251","PUR   38763","34","    251-06-00213","BACKING STRIP, 2""X1""X3/16"" THK","941023","4","JAY MANUFACT","8"," EA ","                ","09/29/2017","761.6","            ","            ",""
"4251","PUR   38763","34","    251-06-00216","BACKING STRIP, 2""X1""X3/16"" THK","941023","7","JAY MANUFACT","32"," EA ","                ","09/29/2017","2,945.60","            ","            ",""
"4251","PUR   38763","34","    251-06-00210","BACKING STRIP, 2""X1""X3/16"" THK","941023","1","JAY MANUFACT","32"," EA ","                ","09/29/2017","2,942.40","            ","            ",""
"4251","PUR   38763","34","    251-06-00212","BACKING STRIP, 2""X1""X3/16"" THK","941023","3","JAY MANUFACT","8"," EA ","                ","09/29/2017","761.6","            ","            ",""
"4251","PUR   38763","34","    251-06-00214","BACKING STRIP, 2""X1""X3/16"" THK","941023","5","JAY MANUFACT","8"," EA ","                ","09/29/2017","992.4","            ","            ",""
"4251","PUR   38763","34","    251-06-00211","BACKING STRIP, 2""X1""X3/16"" THK","941023","2","JAY MANUFACT","29"," EA ","                ","09/29/2017","3,519.15","            ","            ",""
"4251","INV   27583","4","    251-06-00217","BACKING STRIP, 2""X1""X3/16"" THK","460689","    ","            ","1"," EA ","-60.37","10/06/2017","-60.37","            ","            ",""
"4251","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","56,376.48","          ","56,376.48","","",""
"4252","PUR   38398","85","    252-02-00002","STAND, DECK,EMERGENCY SHUTDOWN","941015","2","R&A MANUFACT","14"," EA ","840","06/16/2017","840","            ","            ",""
"4252","PUR   38598","106","    252-01-00002","CONSOLE, CCS, CANMAN          ","950635","4","STANDARD ELE","1"," EA ","1,901.75","08/11/2017","1,901.75","            ","            ",""
"4252","PUR   38982","79","    252-02-00042","ROPE, WIRE, COATED, SS, 7 X 19","921713","5","MCMASTER CAR","2"," EA ","59.48","11/17/2017","4.56","            ","            ",""
"4252","PUR   38982","79","    252-02-00041","PULLEY, MOUNTED, STEEL, .025  ","921713","4","MCMASTER CAR","2"," EA ","                ","11/17/2017","39.44","            ","            ",""
"4252","PUR   38982","79","    252-02-00077","PLUNGER SPRING, .5-13UNC, STL ","921713","9","MCMASTER CAR","2"," EA ","                ","11/17/2017","15.48","            ","            ",""
"4252","PUR   38986","65","    252-02-00076","BASE, MTG, SPRING PLUNGER, SST","921713","7","MCMASTER CAR","2"," EA ","71.06","11/17/2017","71.06","            ","            ",""
"4252","PUR   39131","1","    252-02-00042","ROPE, WIRE, COATED, SS, 7 X 19","921713","5","MCMASTER CAR","2"," EA ","-4.56","12/19/2017","-4.56","            ","            ",""
"4252","PUR   39131","3","    252-02-00042","ROPE, WIRE, COATED, SS, 7 X 19","921713","5","MCMASTER CAR","2"," EA ","22.8","12/19/2017","22.8","            ","            ",""
"4252","PUR   39149","79","    252-02-00040","BRACKET, MTG, PULL CABLE, FAB ","941207","4","NORTHERN FAB","2"," EA ","1,410.70","12/22/2017","407.98","            ","            ",""
"4252","PUR   39149","79","    252-02-00010","BRACKET, FLEX CABLE, PROP DIES","941207","1","NORTHERN FAB","2"," EA ","                ","12/22/2017","150.26","            ","            ",""
"4252","PUR   39149","79","    252-02-00046","BRACE, BRACKET, SUPPORT       ","941207","5","NORTHERN FAB","8"," EA ","                ","12/22/2017","146.64","            ","            ",""
"4252","PUR   39149","79","    252-02-00044","RING, STOP, WIRE ROPE, 7.9MM X","941207","6","NORTHERN FAB","2"," EA ","                ","12/22/2017","31.64","            ","            ",""
"4252","PUR   39149","79","    252-02-00012","BRACKET, FLEX CABLE, SSDG HD  ","941207","2","NORTHERN FAB","4"," EA ","                ","12/22/2017","412.48","            ","            ",""
"4252","PUR   39149","79","    252-02-00013","BRACKET, FLEX CABLE, PROP DSL ","941207","3","NORTHERN FAB","2"," EA ","                ","12/22/2017","261.7","            ","            ",""
"4252","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","4,301.23","          ","4,301.23","","",""
"4256","INV   26216","11","    256-01-V0015","VALVE, BUTTERFLY, 3"" IPS      ","443755","    ","            ","1"," EA ","20,824.74","11/01/2016","732.84","            ","            ",""
"4256","INV   26216","11","    256-01-V671A","VALVE, GATE, 1-1/4""           ","443760","    ","            ","11"," EA ","                ","11/01/2016","4,458.43","            ","            ",""
"4256","INV   26216","11","    256-01-V0045","VALVE, BALL 1/2"" IPS, BRZ BODY","443759","    ","            ","4"," EA ","                ","11/01/2016","2,500.00","            ","            ",""
"4256","INV   26216","11","    256-01-V0044","VALVE, GATE, 1/2"" IPS, BRONZE ","443758","    ","            ","1"," EA ","                ","11/01/2016","416.65","            ","            ",""
"4256","INV   26216","11","    256-01-7S13A","GAGE ASSY, PRESSURE SEAWATER  ","443753","    ","            ","4"," EA ","                ","11/01/2016","7,048.08","            ","            ",""
"4256","INV   26216","11","256-01-S0017-800","SHIPPED LOOSE BAIL VALVE, 1""  ","443754","    ","            ","2"," EA ","                ","11/01/2016","0","            ","            ",""
"4256","INV   26216","11","    256-01-V0036","VALVE, BUTTERFLY, 8"" IPS      ","443756","    ","            ","1"," EA ","                ","11/01/2016","1,819.00","            ","            ",""
"4256","INV   26216","11","    256-01-V0037","VALVE, GATE, 2-1/2"" IPS       ","443757","    ","            ","2"," EA ","                ","11/01/2016","2,780.74","            ","            ",""
"4256","INV   26216","11","    256-01-07S07","GAGE ASSEMBLY, PRESSURE,      ","443752","    ","            ","1"," EA ","                ","11/01/2016","1,069.00","            ","            ",""
"4256","INV   26261","16","    256-01-08S04","GAGE ASSY, PRESSURE, SEAWATER ","444258","    ","            ","1"," EA ","21,742.13","11/11/2016","1,165.00","            ","            ",""
"4256","INV   26261","16","    256-01-18D54","GAGE ASSEMBLY, DIFFERENTIAL   ","444260","    ","            ","1"," EA ","                ","11/11/2016","1,258.60","            ","            ",""
"4256","INV   26261","16","    256-01-V0015","VALVE, BUTTERFLY, 3"" IPS      ","444267","    ","            ","4"," EA ","                ","11/11/2016","3,060.00","            ","            ",""
"4256","INV   26261","16","    256-01-S0014","STRAINER DUPLEX 1 1/4"" IPS    ","444261","    ","            ","1"," EA ","                ","11/11/2016","5,628.00","            ","            ",""
"4256","INV   26261","16","    256-01-V672A","VALVE, GATE, 1-1/2"" IPS       ","444317","    ","            ","7"," EA ","                ","11/11/2016","3,659.67","            ","            ",""
"4256","INV   26261","16","    256-01-V0039","VALVE, GLOBE, 1/2"" IPS, BRONZE","444314","    ","            ","3"," EA ","                ","11/11/2016","394.58","            ","            ",""
"4256","INV   26261","16","    256-01-V0043","VALVE, GAGGED SCUPPER, 6"" IPS ","444316","    ","            ","1"," EA ","                ","11/11/2016","3,153.28","            ","            ",""
"4256","INV   26261","16","    256-01-V0018","VALVE, BUTTERFLY, 6"" IPS      ","444310","    ","            ","3"," EA ","                ","11/11/2016","3,423.00","            ","            ",""
"4256","INV   26262","1","    256-01-V0042","VALVE, GATE, 3"" IPS, BRONZE BO","444315","    ","            ","1"," EA ","2,946.41","11/11/2016","2,676.00","            ","            ",""
"4256","INV   26262","1","    256-03-HA057","FLEXIBLE HOSE ASSEMBLY,       ","444318","    ","            ","1"," EA ","                ","11/11/2016","270.41","            ","            ",""
"4256","INV   26264","13","    256-01-V0035","VALVE, SWING CHECK, 8"" IPS    ","444311","    ","            ","3"," EA ","13,222.84","11/11/2016","13,222.84","            ","            ",""
"4256","INV   26800","11","    256-01-18D48","GAGE ASSY, DIFFERENTIAL PRESS ","451166","    ","            ","1"," EA ","1,662.96","03/25/2017","1,662.96","            ","            ",""
"4256","INV   27069","24","    256-01-V0018","VALVE, BUTTERFLY, 6"" IPS      ","453990","    ","            ","1"," EA ","-1,082.00","05/26/2017","-1,082.00","            ","            ",""
"4256","PUR   38425","61","    256-01-19B-1","ORIFICE PLATE, 6"", 150 LB     ","941001","1","NORTHERN FAB","1"," EA ","1,865.22","06/23/2017","30.49","            ","            ",""
"4256","PUR   38425","61","    256-01-19B-2","ORIFICE PLATE, 6"", 150 LB     ","941001","2","NORTHERN FAB","1"," EA ","                ","06/23/2017","30.49","            ","            ",""
"4256","PUR   38425","61","    256-01-3-1-0","ORIFICE PLATE, 2"", 150 LB     ","941001","3","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-3-2-0","ORIFICE PLATE, 2"", 150 LB     ","941001","4","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-4-1-0","ORIFICE PLATE, 2"", 150 LB     ","941001","5","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-4-2-0","ORIFICE PLATE, 2"", 150 LB     ","941001","6","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-1B-00","ORIFICE PLATE, 1/2"", 150 LB   ","941001","8","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-1-1-0","ORIFICE PLATE, 2"", 150 LB     ","941001","15","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-1-2-0","ORIFICE PLATE, 2"", 150 LB     ","941001","16","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-1-3-0","ORIFICE PLATE, 2"", 150 LB     ","941001","17","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-1A-1-","ORIFICE PLATE, 3"", 150 LB     ","941001","18","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-1A-2-","ORIFICE PLATE, 3"", 150 LB     ","941001","19","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-1B-1-","ORIFICE PLATE, 3"", 150 LB     ","941001","20","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-1B-2-","ORIFICE PLATE, 3"", 150 LB     ","941001","21","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-20A-1","ORIFICE PLATE, 5"", 150 LB     ","941001","29","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-20A-2","ORIFICE PLATE, 5"", 150 LB     ","941001","30","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-2B-1-","ORIFICE PLATE, 3"", 150 LB     ","941001","31","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-2B-2-","ORIFICE PLATE, 3"", 150 LB     ","941001","32","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-5-1-0","ORIFICE PLATE, 2"", 150 LB     ","941001","33","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-5-2-0","ORIFICE PLATE, 2"", 150 LB     ","941001","34","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-00005","ORIFICE PLATE, 4"", 150#, MONEL","941001","35","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.39","            ","            ",""
"4256","PUR   38425","61","    256-01-00006","ORIFICE PLATE, 4"", 150#, MONEL","941001","36","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.39","            ","            ",""
"4256","PUR   38425","61","    256-01-14B-1","ORIFICE PLATE, 4"", 150 LB     ","941001","37","NORTHERN FAB","1"," EA ","                ","06/23/2017","28.53","            ","            ",""
"4256","PUR   38425","61","    256-01-14B-2","ORIFICE PLATE, 4"", 150 LB     ","941001","38","NORTHERN FAB","1"," EA ","                ","06/23/2017","28.53","            ","            ",""
"4256","PUR   38425","61","    256-01-2-1-0","ORIFICE PLATE, 2"", 150 LB     ","941001","39","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-2-2-0","ORIFICE PLATE, 2"", 150 LB     ","941001","40","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-17A-1","ORIFICE PLATE, 5"", 150 LB     ","941001","41","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-17A-2","ORIFICE PLATE, 5"", 150 LB     ","941001","42","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-17B-1","ORIFICE PLATE, 5"", 150 LB     ","941001","43","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-17B-2","ORIFICE PLATE, 5"", 150 LB     ","941001","44","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-28A-1","ORIFICE PLATE, 3/4"", 150 LB   ","941001","45","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.1","            ","            ",""
"4256","PUR   38425","61","    256-01-28A-2","ORIFICE PLATE, 3/4"", 150 LB   ","941001","46","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.1","            ","            ",""
"4256","PUR   38425","61","    256-01-28B-1","ORIFICE PLATE, 3/4"", 150 LB   ","941001","47","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.1","            ","            ",""
"4256","PUR   38425","61","    256-01-28B-2","ORIFICE PLATE, 3/4"", 150 LB   ","941001","48","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.1","            ","            ",""
"4256","PUR   38425","61","    256-01-22A-1","ORIFICE PLATE, 1-1/4"", 150 LB ","941001","49","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-22A-2","ORIFICE PLATE, 1-1/4"", 150 LB ","941001","50","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-22B-1","ORIFICE PLATE, 1-1/4"", 150 LB ","941001","51","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-22B-2","ORIFICE PLATE, 1-1/4"", 150 LB ","941001","52","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-1A-00","ORIFICE PLATE, 1/2"", 150 LB   ","941001","7","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-43A-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","1","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-43B-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","2","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-43C-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","3","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-44A-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","4","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-44B-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","5","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-44C-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","6","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-45A-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","7","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-45B-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","8","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-45C-0","ORIFICE PLATE, 5"", 150 LB, MON","941003","9","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-15A-1","ORIFICE PLATE, 1-1/2"", 150 LB ","941003","14","NORTHERN FAB","1"," EA ","                ","06/23/2017","23.23","            ","            ",""
"4256","PUR   38425","61","    256-01-15A-2","ORIFICE PLATE, 1-1/2"", 150 LB ","941003","15","NORTHERN FAB","1"," EA ","                ","06/23/2017","23.23","            ","            ",""
"4256","PUR   38425","61","    256-01-15B-1","ORIFICE PLATE, 1-1/2"", 150 LB ","941003","16","NORTHERN FAB","1"," EA ","                ","06/23/2017","23.23","            ","            ",""
"4256","PUR   38425","61","    256-01-15B-2","ORIFICE PLATE, 1-1/2"", 150 LB ","941003","17","NORTHERN FAB","1"," EA ","                ","06/23/2017","23.23","            ","            ",""
"4256","PUR   38425","61","    256-01-2A-00","ORIFICE PLATE, 1/2"", 150 LB   ","941003","20","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-2B-00","ORIFICE PLATE, 1/2"", 150 LB   ","941003","21","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-1-27A","ORIFICE PLATE, 1/2"", 150 LB   ","941003","25","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-1-27B","ORIFICE PLATE, 1/2"", 150 LB   ","941003","26","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-2-27A","ORIFICE PLATE, 1/2"", 150 LB   ","941003","27","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-2-27B","ORIFICE PLATE, 1/2"", 150 LB   ","941003","28","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.11","            ","            ",""
"4256","PUR   38425","61","    256-01-24-1-","ORIFICE PLATE, 1-1/4"", 150 LB ","941003","29","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-24-2-","ORIFICE PLATE, 1-1/4"", 150 LB ","941003","30","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.12","            ","            ",""
"4256","PUR   38425","61","    256-01-29A-1","ORIFICE PLATE, 2"", 150 LB     ","941003","31","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-29A-2","ORIFICE PLATE, 2"", 150 LB     ","941003","32","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-29B-1","ORIFICE PLATE, 2"", 150 LB     ","941003","33","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-29B-2","ORIFICE PLATE, 2"", 150 LB     ","941003","34","NORTHERN FAB","1"," EA ","                ","06/23/2017","22.6","            ","            ",""
"4256","PUR   38425","61","    256-01-30A-0","ORIFICE PLATE, 1"", 150 LB     ","941003","35","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.58","            ","            ",""
"4256","PUR   38425","61","    256-01-30B-0","ORIFICE PLATE, 1"", 150 LB     ","941003","36","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.58","            ","            ",""
"4256","PUR   38425","61","    256-01-30C-0","ORIFICE PLATE, 1"", 150 LB     ","941003","37","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.58","            ","            ",""
"4256","PUR   38425","61","    256-01-30D-0","ORIFICE PLATE, 1"", 150 LB     ","941003","38","NORTHERN FAB","1"," EA ","                ","06/23/2017","21.58","            ","            ",""
"4256","PUR   38425","61","    256-01-20B-1","ORIFICE PLATE, 5"", 150 LB     ","941003","45","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-20B-2","ORIFICE PLATE, 5"", 150 LB     ","941003","46","NORTHERN FAB","1"," EA ","                ","06/23/2017","29.14","            ","            ",""
"4256","PUR   38425","61","    256-01-2A-1-","ORIFICE PLATE, 3"", 150 LB     ","941003","47","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-2A-2-","ORIFICE PLATE, 3"", 150 LB     ","941003","48","NORTHERN FAB","1"," EA ","                ","06/23/2017","24","            ","            ",""
"4256","PUR   38425","61","    256-01-00003","ORIFICE PLATE, 6"", 1/4"" MONEL ","941003","49","NORTHERN FAB","1"," EA ","                ","06/23/2017","46.39","            ","            ",""
"4256","PUR   38425","61","    256-01-00004","ORIFICE PLATE, 6"", 1/4"" MONEL ","941003","50","NORTHERN FAB","1"," EA ","                ","06/23/2017","46.39","            ","            ",""
"4256","PUR   38722","19","256-01-V0040-L26","CERTIFICATE, IDENTICALITY     ","930808","3","PIMA VALVE I","1"," EA ","                ","09/15/2017","0","            ","            ",""
"4256","PUR   39033","95","    256-01-V0040","VALVE, GATE, 1-1/2 IPS, BRONZE","930808","1","PIMA VALVE I","12"," EA ","11,112.00","11/30/2017","11,112.00","            ","            ",""
"4256","JE2   19936","38","                ","PO 941225 LMultiple           ","      ","    ","            ","            "," EA ","12,051.40","12/31/2017","12,051.40","            ","            ",""
"4256","JE2   19996","285","                ","Reverse Accrual PO 941225 LMul","      ","    ","            ","            "," EA ","-12,051.40","01/20/2018","-12,051.40","            ","            ",""
"4256","PUR   39167","172","    256-01-16001","GAGE ASSY, PRESSURE AND VAC   ","941225","2","THUEMLING IN","5"," EA ","12,051.40","01/08/2018","12,051.40","            ","            ",""
"4256","PUR   39264","13","    256-03-H0001","FLEX HOSE ASSY, 1-3/8"", RUBBER","687672","1","APPLIED INDU","4"," EA ","34,511.64","01/31/2018","12,473.76","            ","            ",""
"4256","PUR   39264","13","    256-03-H0002","FLEX HOSE ASSY, 2-3/8"", RUBBER","687672","3","APPLIED INDU","4"," EA ","                ","01/31/2018","22,037.88","            ","            ",""
"4256","PUR   39271","32","    256-01-V0041","VALVE, BALL, 1"" IPS, BRONZE BO","931054","1","BNL INDUSTRI","2"," EA ","2,070.00","02/02/2018","2,070.00","            ","            ",""
"4256","PUR   39294","84","    256-01-V0046","VALVE, BALL, 2-WAY, 1-1/2, BRZ","931054","3","BNL INDUSTRI","4"," EA ","4,388.00","02/09/2018","4,388.00","            ","            ",""
"4256","           ","     "," Project 0485   ","                     Total:   ","      ","    ","            ","            ","    ","125,315.34","          ","125,315.34","","",""
"4259","INV   26216","12","    259-05-0518A","EYE ROD, WELDED, 1-1/2"", STL  ","443761","    ","            ","1"," EA ","729.04","11/01/2016","273","            ","            ",""
"4259","INV   26216","12","    259-07-00062","CAP, 1/2"" IPS,3000# SCRD,STAIN","443766","    ","            ","6"," EA ","                ","11/01/2016","14.04","            ","            ",""
"4259","INV   26216","12","    259-05-0603T","EYE ROD, WELDED, 7"" LONG, CS  ","443765","    ","            ","2"," EA ","                ","11/01/2016","210","            ","            ",""
"4259","INV   26216","12","    259-05-0524T","EYE ROD, WELDED, 1"" DIA, CS   ","443764","    ","            ","2"," EA ","                ","11/01/2016","232","            ","            ",""
"4259","INV   26261","21","    259-05-0518T","EYE ROD, WELDED, 1-1/2"", CS   ","444330","    ","            ","1"," EA ","6,748.19","11/11/2016","288","            ","            ",""
"4259","INV   26261","21","    259-05-00472","ATTACHMENT ROD, 5/8"", CR-MO   ","444328","    ","            ","1"," EA ","                ","11/11/2016","34","            ","            ",""
"4259","INV   26261","21","    259-05-00458","CLAMP, PIPE, HVY DUTY, 14"" DIA","444326","    ","            ","2"," EA ","                ","11/11/2016","3,840.00","            ","            ",""
"4259","INV   26261","21","    259-05-00452","LUG, STRUCTURAL WELDING, SHORT","444325","    ","            ","2"," EA ","                ","11/11/2016","6","            ","            ",""
"4259","INV   26261","21","    259-05-00491","BEAM ATTACHMENT, WELDED, 1-1/2","444329","    ","            ","2"," EA ","                ","11/11/2016","346","            ","            ",""
